Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Selection_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
1,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835777647,49.9164222353,9.0909090909,15.1201726444,1.0000000000,1.2000000000,166.6666666667
2,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835557561,49.8328664792,9.0909090909,15.1201656662,1.0000000000,1.2000000000,166.6666666667
3,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836408540,49.7492256252,10.0000000000,15.2001713801,1.0000000000,1.2000000000,166.6666666667
4,100,0,9,100,100,0,0,4,500,5742,100,100,0.0837994813,49.6654261439,11.1111111111,15.2801686953,1.0000000000,1.2000000000,166.6666666667
5,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836582231,49.5817679208,10.0000000000,15.2001698568,1.0000000000,1.2000000000,166.6666666667
6,100,0,9,100,100,0,0,4,500,5742,100,100,0.0837899657,49.4979779551,11.1111111111,15.2801704840,1.0000000000,1.2000000000,166.6666666667
7,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835240274,49.4144539277,9.0909090909,15.1201704366,1.0000000000,1.2000000000,166.6666666667
8,100,0,11,100,100,0,0,4,500,5738,100,100,0.0836573562,49.3307965715,9.0909090909,15.1201742604,1.0000000000,1.2000000000,166.6666666667
9,100,0,9,100,100,0,0,4,500,5742,100,100,0.0838092832,49.2469872883,11.1111111111,15.2801689949,1.0000000000,1.2000000000,166.6666666667
10,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835476224,49.1634396659,9.0909090909,15.1201633831,1.0000000000,1.2000000000,166.6666666667
11,100,0,13,100,100,0,0,4,500,5734,100,100,0.0833222652,49.0801174006,7.6923076923,14.9601660369,1.0000000000,1.2000000000,166.6666666667
12,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834015069,48.9967158937,8.3333333333,15.0401665333,1.0000000000,1.2000000000,166.6666666667
13,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835101180,48.9132057757,9.0909090909,15.1201602078,1.0000000000,1.2000000000,166.6666666667
14,100,0,11,100,100,0,0,4,498,5738,100,100,0.0836512298,48.8295545459,9.0909090909,15.1201685467,1.0000000000,1.1984000000,166.8891855808
15,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835777164,48.7459768295,9.0909090909,15.1201678550,1.0000000000,1.2000000000,166.6666666667
16,100,0,13,100,100,0,0,4,500,5734,100,100,0.0833538860,48.6626229435,7.6923076923,14.9601735399,1.0000000000,1.2000000000,166.6666666667
17,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835290456,48.5790938978,9.0909090909,15.1201708029,1.0000000000,1.2000000000,166.6666666667
18,100,0,9,100,100,0,0,4,500,5742,100,100,0.0837668027,48.4953270951,11.1111111111,15.2801667968,1.0000000000,1.2000000000,166.6666666667
19,100,0,14,100,100,0,0,4,499,5732,100,100,0.0832137953,48.4121132998,7.1428571429,14.8801641628,1.0000000000,1.1992000000,166.7778519013
20,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835568175,48.3285564823,9.0909090909,15.1201672485,1.0000000000,1.2000000000,166.6666666667
21,100,0,12,100,100,0,0,4,500,5736,100,100,0.0835049414,48.2450515410,8.3333333333,15.0401711305,1.0000000000,1.2000000000,166.6666666667
22,100,0,13,100,100,0,0,4,500,5734,100,100,0.0833183307,48.1617332103,7.6923076923,14.9601617255,1.0000000000,1.2000000000,166.6666666667
23,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835229957,48.0782102146,9.0909090909,15.1201724036,1.0000000000,1.2000000000,166.6666666667
24,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834622103,47.9947480043,8.3333333333,15.0401637951,1.0000000000,1.2000000000,166.6666666667
25,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835642312,47.9111837731,9.0909090909,15.1201704977,1.0000000000,1.2000000000,166.6666666667
26,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835926450,47.8275911280,9.0909090909,15.1201685130,1.0000000000,1.2000000000,166.6666666667
27,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835341077,47.7440570203,9.0909090909,15.1201683090,1.0000000000,1.2000000000,166.6666666667
28,100,0,12,100,100,0,0,4,498,5736,100,100,0.0834205172,47.6606365031,8.3333333333,15.0401638871,1.0000000000,1.1984000000,166.8891855808
29,100,0,13,100,100,0,0,4,498,5734,100,100,0.0834883543,47.5771481488,7.6923076923,14.9601691944,1.0000000000,1.1984000000,166.8891855808
30,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835095113,47.4936386375,9.0909090909,15.1201671839,1.0000000000,1.2000000000,166.6666666667
31,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835669856,47.4100716519,9.0909090909,15.1201689747,1.0000000000,1.2000000000,166.6666666667
32,100,0,12,100,100,0,0,4,500,5736,100,100,0.0835146789,47.3265569730,8.3333333333,15.0401689233,1.0000000000,1.2000000000,166.6666666667
33,100,0,12,100,100,0,0,4,500,5736,100,100,0.0833787528,47.2431782203,8.3333333333,15.0401634673,1.0000000000,1.2000000000,166.6666666667
34,100,0,16,100,100,0,0,4,496,5728,100,100,0.0831037267,47.1600744936,6.2500000000,14.7201679523,1.0000000000,1.1968000000,167.1122994652
35,100,0,12,100,100,0,0,4,499,5736,100,100,0.0833894668,47.0766850267,8.3333333333,15.0401628193,1.0000000000,1.1992000000,166.7778519013
36,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835356496,46.9931493772,9.0909090909,15.1201694403,1.0000000000,1.2000000000,166.6666666667
37,100,0,17,100,100,0,0,4,496,5726,100,100,0.0830535747,46.9100958025,5.8823529412,14.6401687722,1.0000000000,1.1968000000,167.1122994652
38,100,0,11,100,100,0,0,4,500,5738,100,100,0.0836628476,46.8264329549,9.0909090909,15.1201672350,1.0000000000,1.2000000000,166.6666666667
39,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834745899,46.7429583650,8.3333333333,15.0401672069,1.0000000000,1.2000000000,166.6666666667
40,100,0,13,100,100,0,0,4,500,5734,100,100,0.0833359491,46.6596224158,7.6923076923,14.9601637345,1.0000000000,1.2000000000,166.6666666667
41,100,0,14,100,100,0,0,4,497,5732,100,100,0.0833582778,46.5762641380,7.1428571429,14.8801692407,1.0000000000,1.1976000000,167.0006680027
42,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835951575,46.4926689805,9.0909090909,15.1201801999,1.0000000000,1.2000000000,166.6666666667
43,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835222844,46.4091466961,9.0909090909,15.1201672712,1.0000000000,1.2000000000,166.6666666667
44,100,0,13,100,100,0,0,4,499,5734,100,100,0.0834595521,46.3256871439,7.6923076923,14.9601688896,1.0000000000,1.1992000000,166.7778519013
45,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836615885,46.2420255554,10.0000000000,15.2001645379,1.0000000000,1.2000000000,166.6666666667
46,100,0,13,100,100,0,0,4,499,5734,100,100,0.0833247655,46.1587007900,7.6923076923,14.9601673400,1.0000000000,1.1992000000,166.7778519013
47,100,0,12,100,100,0,0,4,499,5736,100,100,0.0834579131,46.0752428768,8.3333333333,15.0401651620,1.0000000000,1.1992000000,166.7778519013
48,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834487058,45.9917941710,8.3333333333,15.0401719459,1.0000000000,1.2000000000,166.6666666667
49,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834397791,45.9083543919,8.3333333333,15.0401626352,1.0000000000,1.2000000000,166.6666666667
50,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835431838,45.8248112082,9.0909090909,15.1201689936,1.0000000000,1.2000000000,166.6666666667
51,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836720434,45.7411391648,10.0000000000,15.2001693341,1.0000000000,1.2000000000,166.6666666667
52,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835965430,45.6575426219,9.0909090909,15.1201674400,1.0000000000,1.2000000000,166.6666666667
53,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835190996,45.5740235222,9.0909090909,15.1201612207,1.0000000000,1.2000000000,166.6666666667
54,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834140538,45.4906094684,8.3333333333,15.0401677624,1.0000000000,1.2000000000,166.6666666667
55,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834368835,45.4071725850,8.3333333333,15.0401659051,1.0000000000,1.2000000000,166.6666666667
56,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836651708,45.3235074142,10.0000000000,15.2001687262,1.0000000000,1.2000000000,166.6666666667
57,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835131615,45.2399942527,9.0909090909,15.1201701721,1.0000000000,1.2000000000,166.6666666667
58,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834597733,45.1565344794,8.3333333333,15.0401672283,1.0000000000,1.2000000000,166.6666666667
59,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834112363,45.0731232431,8.3333333333,15.0401704865,1.0000000000,1.2000000000,166.6666666667
60,100,0,11,100,100,0,0,4,500,5738,100,100,0.0834979527,44.9896252904,9.0909090909,15.1201670610,1.0000000000,1.2000000000,166.6666666667
61,100,0,13,100,100,0,0,4,497,5734,100,100,0.0834145372,44.9062107532,7.6923076923,14.9601646186,1.0000000000,1.1976000000,167.0006680027
62,100,0,12,100,100,0,0,4,500,5736,100,100,0.0835050729,44.8227056803,8.3333333333,15.0401702247,1.0000000000,1.2000000000,166.6666666667
63,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836159382,44.7390897421,10.0000000000,15.2001687254,1.0000000000,1.2000000000,166.6666666667
64,100,0,12,100,100,0,0,4,500,5736,100,100,0.0833946952,44.6556950469,8.3333333333,15.0401612363,1.0000000000,1.2000000000,166.6666666667
65,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835697888,44.5721252581,9.0909090909,15.1201726192,1.0000000000,1.2000000000,166.6666666667
66,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834969606,44.4886282975,8.3333333333,15.0401709159,1.0000000000,1.2000000000,166.6666666667
67,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836598346,44.4049684629,10.0000000000,15.2001666772,1.0000000000,1.2000000000,166.6666666667
68,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835608261,44.3214076368,9.0909090909,15.1201711933,1.0000000000,1.2000000000,166.6666666667
69,100,0,14,100,100,0,0,4,500,5732,100,100,0.0833180676,44.2380895692,7.1428571429,14.8801713436,1.0000000000,1.2000000000,166.6666666667
70,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836163111,44.1544732581,10.0000000000,15.2001673328,1.0000000000,1.2000000000,166.6666666667
71,100,0,13,100,100,0,0,4,500,5734,100,100,0.0833757309,44.0710975272,7.6923076923,14.9601719902,1.0000000000,1.2000000000,166.6666666667
72,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835928060,43.9875047212,9.0909090909,15.1201725413,1.0000000000,1.2000000000,166.6666666667
73,100,0,13,100,100,0,0,4,499,5734,100,100,0.0834083753,43.9040963459,7.6923076923,14.9601691976,1.0000000000,1.1992000000,166.7778519013
74,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835547439,43.8205416020,9.0909090909,15.1201678772,1.0000000000,1.2000000000,166.6666666667
75,100,0,13,100,100,0,0,4,500,5734,100,100,0.0833392734,43.7372023286,7.6923076923,14.9601644021,1.0000000000,1.2000000000,166.6666666667
76,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834564897,43.6537458389,8.3333333333,15.0401659540,1.0000000000,1.2000000000,166.6666666667
77,100,0,11,100,99,1,1,4,499,5736,99,99,0.0832546033,43.5704912356,9.0000000000,15.1112804597,0.9900000000,1.1912000000,166.2189388852
78,100,0,13,100,100,0,0,4,500,5734,100,100,0.0833279815,43.4871632540,7.6923076923,14.9601646166,1.0000000000,1.2000000000,166.6666666667
79,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834348817,43.4037283724,8.3333333333,15.0401688797,1.0000000000,1.2000000000,166.6666666667
80,100,0,14,100,100,0,0,4,499,5732,100,100,0.0832543473,43.3204740250,7.1428571429,14.8801679487,1.0000000000,1.1992000000,166.7778519013
81,100,0,12,100,100,0,0,4,498,5736,100,100,0.0834457574,43.2370282677,8.3333333333,15.0401607229,1.0000000000,1.1984000000,166.8891855808
82,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835900088,43.1534382588,9.0909090909,15.1201672375,1.0000000000,1.2000000000,166.6666666667
83,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834145306,43.0700237282,8.3333333333,15.0401713576,1.0000000000,1.2000000000,166.6666666667
84,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835404435,42.9864832847,9.0909090909,15.1201649981,1.0000000000,1.2000000000,166.6666666667
85,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835781846,42.9029051001,9.0909090909,15.1201765368,1.0000000000,1.2000000000,166.6666666667
86,100,0,11,100,100,0,0,4,500,5738,100,100,0.0834892136,42.8194158865,9.0909090909,15.1201679562,1.0000000000,1.2000000000,166.6666666667
87,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835885204,42.7358273661,9.0909090909,15.1201715948,1.0000000000,1.2000000000,166.6666666667
88,100,0,12,100,100,0,0,4,500,5736,100,100,0.0833909118,42.6524364543,8.3333333333,15.0401630097,1.0000000000,1.2000000000,166.6666666667
89,100,0,9,100,100,0,0,4,500,5742,100,100,0.0838346442,42.5686018101,11.1111111111,15.2801760280,1.0000000000,1.2000000000,166.6666666667
90,100,0,15,100,100,0,0,4,498,5730,100,100,0.0832612081,42.4853406020,6.6666666667,14.8001725856,1.0000000000,1.1984000000,166.8891855808
91,100,0,11,100,100,0,0,4,499,5738,100,100,0.0835156854,42.4018249166,9.0909090909,15.1201657323,1.0000000000,1.1992000000,166.7778519013
92,100,0,10,100,100,0,0,4,500,5740,100,100,0.0837389178,42.3180859988,10.0000000000,15.2001687992,1.0000000000,1.2000000000,166.6666666667
93,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834303708,42.2346556280,8.3333333333,15.0401708015,1.0000000000,1.2000000000,166.6666666667
94,100,0,11,100,100,0,0,4,500,5738,100,100,0.0834906709,42.1511649572,9.0909090909,15.1201668976,1.0000000000,1.2000000000,166.6666666667
95,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835337515,42.0676312056,9.0909090909,15.1201687614,1.0000000000,1.2000000000,166.6666666667
96,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836683726,41.9839628331,10.0000000000,15.2001709572,1.0000000000,1.2000000000,166.6666666667
97,100,0,13,100,100,0,0,4,500,5734,100,100,0.0832846097,41.9006782234,7.6923076923,14.9601654373,1.0000000000,1.2000000000,166.6666666667
98,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835034159,41.8171748075,9.0909090909,15.1201613709,1.0000000000,1.2000000000,166.6666666667
99,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835122300,41.7336625774,9.0909090909,15.1201640748,1.0000000000,1.2000000000,166.6666666667
100,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836022493,41.6500603282,10.0000000000,15.2001652639,1.0000000000,1.2000000000,166.6666666667
101,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834968382,41.5665634900,8.3333333333,15.0401698848,1.0000000000,1.2000000000,166.6666666667
102,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835888440,41.4829746460,9.0909090909,15.1201686145,1.0000000000,1.2000000000,166.6666666667
103,100,0,11,100,100,0,0,4,500,5738,100,100,0.0836630462,41.3993115997,9.0909090909,15.1201783880,1.0000000000,1.2000000000,166.6666666667
104,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834221814,41.3158894183,8.3333333333,15.0401676257,1.0000000000,1.2000000000,166.6666666667
105,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835317323,41.2323576860,9.0909090909,15.1201704720,1.0000000000,1.2000000000,166.6666666667
106,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835361643,41.1488215217,9.0909090909,15.1201675342,1.0000000000,1.2000000000,166.6666666667
107,100,0,13,100,100,0,0,4,499,5734,100,100,0.0833143340,41.0655071877,7.6923076923,14.9601612933,1.0000000000,1.1992000000,166.7778519013
108,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836681943,40.9818389935,10.0000000000,15.2001719942,1.0000000000,1.2000000000,166.6666666667
109,100,0,9,100,100,0,0,4,500,5742,100,100,0.0838197141,40.8980192794,11.1111111111,15.2801745189,1.0000000000,1.2000000000,166.6666666667
110,100,0,10,100,100,0,0,4,500,5740,100,100,0.0837355453,40.8142837341,10.0000000000,15.2001729261,1.0000000000,1.2000000000,166.6666666667
111,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835028947,40.7307808394,9.0909090909,15.1201648641,1.0000000000,1.2000000000,166.6666666667
112,100,0,17,100,100,0,0,4,495,5726,100,100,0.0831013647,40.6476794747,5.8823529412,14.6401638211,1.0000000000,1.1960000000,167.2240802676
113,100,0,12,100,100,0,0,4,500,5736,100,100,0.0834524776,40.5642269971,8.3333333333,15.0401625856,1.0000000000,1.2000000000,166.6666666667
114,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836367669,40.4805902302,10.0000000000,15.2001612015,1.0000000000,1.2000000000,166.6666666667
115,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835423268,40.3970479034,9.0909090909,15.1201635575,1.0000000000,1.2000000000,166.6666666667
116,100,0,10,100,100,0,0,4,500,5740,100,100,0.0836230291,40.3134248743,10.0000000000,15.2001645408,1.0000000000,1.2000000000,166.6666666667
117,100,0,12,100,100,0,0,4,500,5736,100,100,0.0835072136,40.2299176607,8.3333333333,15.0401741683,1.0000000000,1.2000000000,166.6666666667
118,100,0,12,100,100,0,0,4,498,5736,100,100,0.0835398771,40.1463777836,8.3333333333,15.0401691488,1.0000000000,1.1984000000,166.8891855808
119,100,0,14,100,100,0,0,4,499,5732,100,100,0.0833276095,40.0630501741,7.1428571429,14.8801721269,1.0000000000,1.1992000000,166.7778519013
120,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835520532,39.9794981209,9.0909090909,15.1201709886,1.0000000000,1.2000000000,166.6666666667
121,100,0,11,100,100,0,0,4,500,5738,100,100,0.0834698588,39.8960282621,9.0909090909,15.1201663267,1.0000000000,1.2000000000,166.6666666667
122,100,0,11,100,100,0,0,4,500,5738,100,100,0.0835295884,39.8124986737,9.0909090909,15.1201704148,1.0000000000,1.2000000000,166.6666666667
123,100,0,13,100,100,0,0,4,499,5734,100,100,0.0833926264,39.7291060473,7.6923076923,14.9601625685,1.0000000000,1.1992000000,166.7778519013
124,100,0,11,100,100,0,0,4,499,5738,100,100,0.0836151981,39.6454908492,9.0909090909,15.1201728497,1.0000000000,1.1992000000,166.7778519013
125,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986412710,39.5468495783,9.0909090909,15.1201738839,1.0000000000,1.2800000000,156.2500000000
126,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986643865,39.4481851918,9.0909090909,15.1201683800,1.0000000000,1.2800000000,156.2500000000
127,100,0,13,100,100,0,0,5,600,7124,100,100,0.0983994875,39.3497857042,7.6923076923,14.9601664653,1.0000000000,1.2800000000,156.2500000000
128,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984364904,39.2513492138,8.3333333333,15.0401609414,1.0000000000,1.2800000000,156.2500000000
129,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985422018,39.1528070121,9.0909090909,15.1201638299,1.0000000000,1.2800000000,156.2500000000
130,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985858800,39.0542211321,9.0909090909,15.1201624801,1.0000000000,1.2800000000,156.2500000000
131,100,0,11,100,100,0,0,5,600,7128,100,100,0.0984609619,38.9557601701,9.0909090909,15.1201596698,1.0000000000,1.2800000000,156.2500000000
132,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984366759,38.8573234943,8.3333333333,15.0401678552,1.0000000000,1.2800000000,156.2500000000
133,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984679349,38.7588555594,8.3333333333,15.0401713390,1.0000000000,1.2800000000,156.2500000000
134,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984991520,38.6603564074,8.3333333333,15.0401749294,1.0000000000,1.2800000000,156.2500000000
135,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984635457,38.5618928618,8.3333333333,15.0401698660,1.0000000000,1.2800000000,156.2500000000
136,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986325027,38.4632603591,9.0909090909,15.1201655664,1.0000000000,1.2800000000,156.2500000000
137,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985834498,38.3646769092,9.0909090909,15.1201685719,1.0000000000,1.2800000000,156.2500000000
138,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985196363,38.2661572729,9.0909090909,15.1201596074,1.0000000000,1.2800000000,156.2500000000
139,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986246132,38.1675326597,9.0909090909,15.1201723253,1.0000000000,1.2800000000,156.2500000000
140,100,0,9,100,100,0,0,5,600,7132,100,100,0.0988155259,38.0687171338,11.1111111111,15.2801689179,1.0000000000,1.2800000000,156.2500000000
141,100,0,13,100,100,0,0,5,600,7124,100,100,0.0983520847,37.9703650492,7.6923076923,14.9601644386,1.0000000000,1.2800000000,156.2500000000
142,100,0,11,100,100,0,0,5,600,7128,100,100,0.0984976138,37.8718674354,9.0909090909,15.1201646107,1.0000000000,1.2800000000,156.2500000000
143,100,0,12,100,100,0,0,5,600,7126,100,100,0.0985346480,37.7733327874,8.3333333333,15.0401708377,1.0000000000,1.2800000000,156.2500000000
144,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985411303,37.6747916570,9.0909090909,15.1201675487,1.0000000000,1.2800000000,156.2500000000
145,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985520401,37.5762396170,9.0909090909,15.1201705082,1.0000000000,1.2800000000,156.2500000000
146,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985668542,37.4776727627,9.0909090909,15.1201626733,1.0000000000,1.2800000000,156.2500000000
147,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986052005,37.3790675622,9.0909090909,15.1201648130,1.0000000000,1.2800000000,156.2500000000
148,100,0,13,100,100,0,0,5,600,7124,100,100,0.0983418758,37.2807256864,7.6923076923,14.9601635961,1.0000000000,1.2800000000,156.2500000000
149,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984928037,37.1822328828,8.3333333333,15.0401643978,1.0000000000,1.2800000000,156.2500000000
150,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986095983,37.0836232845,9.0909090909,15.1201712563,1.0000000000,1.2800000000,156.2500000000
151,100,0,10,100,100,0,0,5,600,7130,100,100,0.0986676372,36.9849556473,10.0000000000,15.2001701811,1.0000000000,1.2800000000,156.2500000000
152,100,0,12,100,100,0,0,5,600,7126,100,100,0.0983934377,36.8865622095,8.3333333333,15.0401630444,1.0000000000,1.2800000000,156.2500000000
153,100,0,11,100,100,0,0,5,600,7128,100,100,0.0984874014,36.7880748082,9.0909090909,15.1201629092,1.0000000000,1.2800000000,156.2500000000
154,100,0,12,100,100,0,0,5,600,7126,100,100,0.0985350175,36.6895397907,8.3333333333,15.0401728667,1.0000000000,1.2800000000,156.2500000000
155,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985264724,36.5910133183,9.0909090909,15.1201663949,1.0000000000,1.2800000000,156.2500000000
156,100,0,9,100,100,0,0,5,600,7132,100,100,0.0987947859,36.4922185324,11.1111111111,15.2801716038,1.0000000000,1.2800000000,156.2500000000
157,100,0,12,100,100,0,0,5,600,7126,100,100,0.0985334819,36.3936850505,8.3333333333,15.0401717663,1.0000000000,1.2800000000,156.2500000000
158,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984894997,36.2951955508,8.3333333333,15.0401711700,1.0000000000,1.2800000000,156.2500000000
159,100,0,10,100,100,0,0,5,600,7130,100,100,0.0986978045,36.1964977463,10.0000000000,15.2001664751,1.0000000000,1.2800000000,156.2500000000
160,100,0,10,100,100,0,0,5,600,7130,100,100,0.0986632519,36.0978344944,10.0000000000,15.2001597362,1.0000000000,1.2800000000,156.2500000000
161,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985501107,35.9992843837,9.0909090909,15.1201638055,1.0000000000,1.2800000000,156.2500000000
162,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984360629,35.9008483209,8.3333333333,15.0401631723,1.0000000000,1.2800000000,156.2500000000
163,100,0,12,100,100,0,0,5,600,7126,100,100,0.0983866390,35.8024616818,8.3333333333,15.0401600456,1.0000000000,1.2800000000,156.2500000000
164,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985687292,35.7038929526,9.0909090909,15.1201752176,1.0000000000,1.2800000000,156.2500000000
165,100,0,10,100,100,0,0,5,600,7130,100,100,0.0987321621,35.6051607905,10.0000000000,15.2001706176,1.0000000000,1.2800000000,156.2500000000
166,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984487146,35.5067120759,8.3333333333,15.0401651218,1.0000000000,1.2800000000,156.2500000000
167,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984042256,35.4083078503,8.3333333333,15.0401621939,1.0000000000,1.2800000000,156.2500000000
168,100,0,11,100,100,0,0,5,600,7128,100,100,0.0984727451,35.3098351052,9.0909090909,15.1201622283,1.0000000000,1.2800000000,156.2500000000
169,100,0,10,100,100,0,0,5,600,7130,100,100,0.0986684518,35.2111666533,10.0000000000,15.2001664522,1.0000000000,1.2800000000,156.2500000000
170,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985294134,35.1126372400,9.0909090909,15.1201678028,1.0000000000,1.2800000000,156.2500000000
171,100,0,9,100,100,0,0,5,600,7132,100,100,0.0987660747,35.0138711653,11.1111111111,15.2801723917,1.0000000000,1.2800000000,156.2500000000
172,100,0,9,100,100,0,0,5,600,7132,100,100,0.0988022801,34.9150688852,11.1111111111,15.2801699297,1.0000000000,1.2800000000,156.2500000000
173,100,0,12,100,100,0,0,5,600,7126,100,100,0.0984742076,34.8165946776,8.3333333333,15.0401664340,1.0000000000,1.2800000000,156.2500000000
174,100,0,10,100,100,0,0,5,600,7130,100,100,0.0986482645,34.7179464132,10.0000000000,15.2001653010,1.0000000000,1.2800000000,156.2500000000
175,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985601760,34.6193862372,9.0909090909,15.1201634437,1.0000000000,1.2800000000,156.2500000000
176,100,0,10,100,100,0,0,5,600,7130,100,100,0.0986653456,34.5207208916,10.0000000000,15.2001633245,1.0000000000,1.2800000000,156.2500000000
177,100,0,10,100,100,0,0,5,600,7130,100,100,0.0986945866,34.4220263050,10.0000000000,15.2001711618,1.0000000000,1.2800000000,156.2500000000
178,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986354246,34.3233908804,9.0909090909,15.1201737640,1.0000000000,1.2800000000,156.2500000000
179,100,0,11,100,100,0,0,5,600,7128,100,100,0.0985248856,34.2248659948,9.0909090909,15.1201653579,1.0000000000,1.2800000000,156.2500000000
180,100,0,12,100,100,0,0,5,600,7126,100,100,0.0983703863,34.1264956085,8.3333333333,15.0401598671,1.0000000000,1.2800000000,156.2500000000
181,100,0,11,100,100,0,0,5,600,7128,100,100,0.0986287343,34.0278668743,9.0909090909,15.1201707313,1.0000000000,1.2800000000,156.2500000000
182,100,0,13,100,100,0,0,5,600,7124,100,100,0.0984810540,33.9293858203,7.6923076923,14.9601736528,1.0000000000,1.2800000000,156.2500000000
