Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Chain_Repairs,Partial_Promotions,Emergency_Promotions
1575,95,5,2,95,95,0,0,0,0,0,95,95,0.0261578934,6.3840287711,47.5000000000,8.0001296686,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1576,95,5,4,95,95,0,0,1,99,558,95,95,0.0308221390,6.3532066322,23.7500000000,8.0000961329,1.0000000000,0.8392000000,226.4061010486,0,0,0,0,0
1577,95,5,4,95,95,0,0,0,0,0,95,95,0.0236323460,6.3295742862,23.7500000000,8.0000961329,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1578,95,5,4,95,95,0,0,0,0,0,95,95,0.0236323460,6.3059419402,23.7500000000,8.0000961329,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1579,95,5,4,95,95,0,0,0,0,0,95,95,0.0236323460,6.2823095942,23.7500000000,8.0000961329,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1580,95,5,4,95,95,0,0,0,0,0,95,95,0.0236323460,6.2586772482,23.7500000000,8.0000961329,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1581,95,5,4,95,95,0,0,1,99,558,95,95,0.0296501118,6.2290271364,23.7500000000,8.0000804717,1.0000000000,0.8392000000,226.4061010486,0,0,0,0,0
1582,95,5,4,95,95,0,0,0,0,0,95,95,0.0225392682,6.2064878682,23.7500000000,8.0000804717,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1583,95,5,4,95,95,0,0,0,0,0,95,95,0.0225392682,6.1839486000,23.7500000000,8.0000804717,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1584,95,5,4,95,95,0,0,0,0,0,95,95,0.0225392682,6.1614093317,23.7500000000,8.0000804717,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1585,95,5,4,95,95,0,0,0,0,0,95,95,0.0225392682,6.1388700635,23.7500000000,8.0000804717,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1586,95,5,2,95,95,0,0,1,97,374,95,95,0.0295669265,6.1093031370,47.5000000000,8.0001205807,1.0000000000,0.8376000000,226.8385864374,0,0,0,0,0
1587,95,5,2,95,95,0,0,0,0,0,95,95,0.0243270034,6.0849761336,47.5000000000,8.0001205807,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1588,95,5,2,95,95,0,0,0,0,0,95,95,0.0243270034,6.0606491302,47.5000000000,8.0001205807,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1589,95,5,2,95,95,0,0,0,0,0,95,95,0.0243270034,6.0363221268,47.5000000000,8.0001205807,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1590,95,5,2,95,95,0,0,0,0,0,95,95,0.0243270034,6.0119951233,47.5000000000,8.0001205807,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1591,95,5,5,95,95,0,0,1,100,650,95,95,0.0315078221,5.9804873013,19.0000000000,8.0000814792,1.0000000000,0.8400000000,226.1904761905,0,0,0,0,0
1592,95,5,5,95,95,0,0,0,0,0,95,95,0.0233545112,5.9571327901,19.0000000000,8.0000814792,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1593,95,5,5,95,95,0,0,0,0,0,95,95,0.0233545112,5.9337782789,19.0000000000,8.0000814792,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1594,95,5,5,95,95,0,0,0,0,0,95,95,0.0233545112,5.9104237678,19.0000000000,8.0000814792,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1595,95,5,5,95,95,0,0,0,0,0,95,95,0.0233545112,5.8870692566,19.0000000000,8.0000814792,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1596,95,5,11,95,95,0,0,1,106,1202,95,95,0.0388603040,5.8482089527,8.6363636364,8.0000660261,1.0000000000,0.8448000000,224.9053030303,0,0,0,0,0
1597,95,5,11,95,95,0,0,0,0,0,95,95,0.0245432542,5.8236656985,8.6363636364,8.0000660261,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1598,95,5,11,95,95,0,0,0,0,0,95,95,0.0245432542,5.7991224443,8.6363636364,8.0000660261,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1599,95,5,11,95,95,0,0,0,0,0,95,95,0.0245432542,5.7745791902,8.6363636364,8.0000660261,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1600,95,5,11,95,94,1,0,0,0,0,94,94,0.0242404916,5.7503386986,8.6363636364,8.0000655322,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1601,94,6,2,94,94,0,0,1,96,372,94,94,0.0304503022,5.7198883964,47.0000000000,8.0001295380,1.0000000000,0.8288000000,226.8339768340,0,0,0,0,0
1602,94,6,2,94,94,0,0,0,0,0,94,94,0.0252038558,5.6946845406,47.0000000000,8.0001295380,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1603,94,6,2,94,94,0,0,0,0,0,94,94,0.0252038558,5.6694806848,47.0000000000,8.0001295380,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1604,94,6,2,94,94,0,0,0,0,0,94,94,0.0252038558,5.6442768290,47.0000000000,8.0001295380,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1605,94,6,2,94,94,0,0,0,0,0,94,94,0.0252038558,5.6190729732,47.0000000000,8.0001295380,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1606,94,6,3,94,94,0,0,1,97,461,94,94,0.0329810271,5.5860919461,31.3333333333,8.0001331265,1.0000000000,0.8296000000,226.6152362584,0,0,0,0,0
1607,94,6,3,94,94,0,0,0,0,0,94,94,0.0266957775,5.5593961686,31.3333333333,8.0001331265,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1608,94,6,3,94,94,0,0,0,0,0,94,94,0.0266957775,5.5327003912,31.3333333333,8.0001331265,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1609,94,6,3,94,94,0,0,0,0,0,94,94,0.0266957775,5.5060046137,31.3333333333,8.0001331265,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1610,94,6,3,94,94,0,0,0,0,0,94,94,0.0266957775,5.4793088362,31.3333333333,8.0001331265,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1611,94,6,1,94,94,0,0,1,95,279,94,94,0.0394283597,5.4398804765,94.0000000000,8.0002225356,1.0000000000,0.8280000000,227.0531400966,0,0,0,0,0
1612,94,6,1,94,94,0,0,0,0,0,94,94,0.0344250009,5.4054554756,94.0000000000,8.0002225356,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1613,94,6,1,94,94,0,0,0,0,0,94,94,0.0344250009,5.3710304747,94.0000000000,8.0002225356,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1614,94,6,1,94,94,0,0,0,0,0,94,94,0.0344250009,5.3366054738,94.0000000000,8.0002225356,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1615,94,6,1,94,94,0,0,0,0,0,94,94,0.0344250009,5.3021804729,94.0000000000,8.0002225356,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1616,94,6,3,94,94,0,0,1,97,461,94,94,0.0311719588,5.2710085141,31.3333333333,8.0001362703,1.0000000000,0.8296000000,226.6152362584,0,0,0,0,0
1617,94,6,3,94,94,0,0,0,0,0,94,94,0.0248804874,5.2461280267,31.3333333333,8.0001362703,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1618,94,6,3,94,94,0,0,0,0,0,94,94,0.0248804874,5.2212475393,31.3333333333,8.0001362703,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1619,94,6,3,94,94,0,0,0,0,0,94,94,0.0248804874,5.1963670518,31.3333333333,8.0001362703,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1620,94,6,3,94,94,0,0,0,0,0,94,94,0.0248804874,5.1714865644,31.3333333333,8.0001362703,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1621,94,6,1,94,93,1,0,1,95,279,93,93,0.0359483400,5.1355382244,94.0000000000,8.0002018470,0.9893617021,0.8200000000,226.8292682927,0,0,0,0,0
1622,94,6,1,94,93,1,0,0,0,0,93,93,0.0311929556,5.1043452688,94.0000000000,8.0002018470,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1623,94,6,1,94,93,1,0,0,0,0,93,93,0.0311929556,5.0731523132,94.0000000000,8.0002018470,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1624,94,6,1,94,93,1,0,0,0,0,93,93,0.0311929556,5.0419593576,94.0000000000,8.0002018470,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1625,94,6,1,94,93,1,0,0,0,0,93,93,0.0311929556,5.0107664020,94.0000000000,8.0002018470,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1626,94,6,2,94,93,1,0,1,96,370,93,93,0.0311191597,4.9796472424,47.0000000000,8.0001644955,0.9893617021,0.8208000000,226.6081871345,0,0,0,0,0
1627,94,6,2,94,93,1,0,0,0,0,93,93,0.0256844480,4.9539627944,47.0000000000,8.0001644955,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1628,94,6,2,94,93,1,0,0,0,0,93,93,0.0256844480,4.9282783464,47.0000000000,8.0001644955,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1629,94,6,2,94,93,1,0,0,0,0,93,93,0.0256844480,4.9025938984,47.0000000000,8.0001644955,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1630,93,7,2,94,0,94,0,0,0,0,44,44,0.0115344960,4.8910594024,12.5000000000,0.0000000000,0.0000000000,0.3520000000,0.0000000000,0,0,0,0,0
1631,93,7,2,93,91,2,0,1,95,366,91,91,0.0297029581,4.8613564443,46.5000000000,8.0001495589,0.9784946237,0.8040000000,226.3681592040,0,0,0,0,0
1632,93,7,2,93,91,2,0,0,0,0,91,91,0.0244116717,4.8369447725,46.5000000000,8.0001495589,0.9784946237,0.7280000000,250.0000000000,0,0,0,0,0
1633,93,7,2,93,91,2,0,0,0,0,91,91,0.0244116717,4.8125331008,46.5000000000,8.0001495589,0.9784946237,0.7280000000,250.0000000000,0,0,0,0,0
1634,93,7,2,93,91,2,0,0,0,0,91,91,0.0244116717,4.7881214291,46.5000000000,8.0001495589,0.9784946237,0.7280000000,250.0000000000,0,0,0,0,0
1635,93,7,2,93,91,2,0,0,0,0,91,91,0.0244116717,4.7637097573,46.5000000000,8.0001495589,0.9784946237,0.7280000000,250.0000000000,0,0,0,0,0
1636,93,7,1,93,91,2,0,1,94,276,91,91,0.0314794031,4.7322303543,93.0000000000,8.0001786744,0.9784946237,0.8032000000,226.5936254980,0,0,0,0,0
1637,93,7,1,93,91,2,0,0,0,0,91,91,0.0270113748,4.7052189795,93.0000000000,8.0001786744,0.9784946237,0.7280000000,250.0000000000,0,0,0,0,0
1638,93,7,1,93,91,2,0,0,0,0,91,91,0.0270113748,4.6782076047,93.0000000000,8.0001786744,0.9784946237,0.7280000000,250.0000000000,0,0,0,0,0
1639,93,7,1,93,91,2,0,0,0,0,91,91,0.0270113748,4.6511962300,93.0000000000,8.0001786744,0.9784946237,0.7280000000,250.0000000000,0,0,0,0,0
1640,93,7,1,93,91,2,0,0,0,0,91,91,0.0270113748,4.6241848552,93.0000000000,8.0001786744,0.9784946237,0.7280000000,250.0000000000,0,0,0,0,0
1641,91,9,1,91,91,0,0,1,92,272,91,91,0.0384602186,4.5857246366,91.0000000000,8.0002251560,1.0000000000,0.8016000000,227.0459081836,0,0,0,0,0
1642,91,9,1,91,91,0,0,0,0,0,91,91,0.0335354307,4.5521892059,91.0000000000,8.0002251560,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1643,91,9,1,91,91,0,0,0,0,0,91,91,0.0335354307,4.5186537752,91.0000000000,8.0002251560,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1644,91,9,1,91,91,0,0,0,0,0,91,91,0.0335354307,4.4851183445,91.0000000000,8.0002251560,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1645,91,9,1,91,91,0,0,0,0,0,91,91,0.0335354307,4.4515829138,91.0000000000,8.0002251560,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1646,91,9,2,91,91,0,0,1,93,358,91,91,0.0296138184,4.4219690954,45.5000000000,8.0001467687,1.0000000000,0.8024000000,226.8195413759,0,0,0,0,0
1647,91,9,2,91,90,1,0,0,0,0,90,90,0.0242020634,4.3977670320,45.5000000000,8.0001466147,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1648,91,9,2,91,89,2,0,0,0,0,89,89,0.0238785187,4.3738885134,45.5000000000,8.0001454401,0.9780219780,0.7120000000,250.0000000000,0,0,0,0,0
1649,91,9,2,91,89,2,0,0,0,0,89,89,0.0238785187,4.3500099947,45.5000000000,8.0001454401,0.9780219780,0.7120000000,250.0000000000,0,0,0,0,0
1650,90,10,2,91,0,91,0,0,0,0,35,35,0.0087041215,4.3413058732,10.0000000000,0.0000000000,0.0000000000,0.2800000000,0.0000000000,0,0,0,0,0
1651,89,11,2,89,88,1,0,1,92,353,88,88,0.0299604539,4.3113454192,44.5000000000,8.0001561400,0.9887640449,0.7776000000,226.3374485597,0,0,0,0,0
1652,89,11,2,89,88,1,0,0,0,0,88,88,0.0247672757,4.2865781436,44.5000000000,8.0001561400,0.9887640449,0.7040000000,250.0000000000,0,0,0,0,0
1653,89,11,2,89,87,2,0,0,0,0,87,87,0.0244411739,4.2621369696,44.5000000000,8.0001550155,0.9775280899,0.6960000000,250.0000000000,0,0,0,0,0
1654,89,11,2,89,87,2,0,0,0,0,87,87,0.0244411739,4.2376957957,44.5000000000,8.0001550155,0.9775280899,0.6960000000,250.0000000000,0,0,0,0,0
1655,89,11,2,89,87,2,0,0,0,0,87,87,0.0244411739,4.2132546218,44.5000000000,8.0001550155,0.9775280899,0.6960000000,250.0000000000,0,0,0,0,0
1656,88,12,1,88,86,2,0,1,89,262,86,86,0.0353036374,4.1779509844,88.0000000000,8.0002110330,0.9772727273,0.7592000000,226.5542676502,0,0,0,0,0
1657,88,12,1,88,85,3,0,0,0,0,85,85,0.0304420531,4.1475089313,88.0000000000,8.0002113625,0.9659090909,0.6800000000,250.0000000000,0,0,0,0,0
1658,88,12,1,88,85,3,0,0,0,0,85,85,0.0304420531,4.1170668782,88.0000000000,8.0002113625,0.9659090909,0.6800000000,250.0000000000,0,0,0,0,0
1659,88,12,1,88,84,4,0,0,0,0,84,84,0.0299043426,4.0871625356,88.0000000000,8.0002096740,0.9545454545,0.6720000000,250.0000000000,0,0,0,0,0
1660,88,12,1,88,84,4,0,0,0,0,84,84,0.0299043426,4.0572581930,88.0000000000,8.0002096740,0.9545454545,0.6720000000,250.0000000000,0,0,0,0,0
1661,88,12,1,88,85,3,0,1,89,261,85,85,0.0311096427,4.0261485503,88.0000000000,8.0002092129,0.9659090909,0.7512000000,226.3045793397,0,0,0,0,0
1662,88,12,1,88,85,3,0,0,0,0,85,85,0.0266057797,3.9995427705,88.0000000000,8.0002092129,0.9659090909,0.6800000000,250.0000000000,0,0,0,0,0
1663,88,12,1,88,84,4,0,0,0,0,84,84,0.0263950834,3.9731476872,88.0000000000,8.0002114694,0.9545454545,0.6720000000,250.0000000000,0,0,0,0,0
1664,88,12,1,88,84,4,0,0,0,0,84,84,0.0263950834,3.9467526038,88.0000000000,8.0002114694,0.9545454545,0.6720000000,250.0000000000,0,0,0,0,0
1665,88,12,1,88,84,4,0,0,0,0,84,84,0.0263950834,3.9203575204,88.0000000000,8.0002114694,0.9545454545,0.6720000000,250.0000000000,0,0,0,0,0
1666,86,14,1,86,84,2,0,1,87,257,84,84,0.0331976002,3.8871599202,86.0000000000,8.0001951662,0.9767441860,0.7416000000,226.5372168285,0,0,0,0,0
1667,86,14,1,86,84,2,0,0,0,0,84,84,0.0288031950,3.8583567252,86.0000000000,8.0001951662,0.9767441860,0.6720000000,250.0000000000,0,0,0,0,0
1668,86,14,1,86,84,2,0,0,0,0,84,84,0.0288031950,3.8295535302,86.0000000000,8.0001951662,0.9767441860,0.6720000000,250.0000000000,0,0,0,0,0
1669,86,14,1,86,84,2,0,0,0,0,84,84,0.0288031950,3.8007503353,86.0000000000,8.0001951662,0.9767441860,0.6720000000,250.0000000000,0,0,0,0,0
1670,86,14,1,86,84,2,0,0,0,0,84,84,0.0288031950,3.7719471403,86.0000000000,8.0001951662,0.9767441860,0.6720000000,250.0000000000,0,0,0,0,0
1671,84,16,2,84,84,0,0,1,88,336,84,84,0.0268174428,3.7451296974,42.0000000000,8.0001291913,1.0000000000,0.7424000000,226.2931034483,0,0,0,0,0
1672,83,17,2,84,0,84,0,0,0,0,83,83,0.0217555134,3.7233741840,9.0000000000,0.0000000000,0.0000000000,0.6640000000,0.0000000000,0,0,0,0,0
1673,83,17,2,83,83,0,0,0,0,0,83,83,0.0286652979,3.6947088861,41.5000000000,8.0001804414,1.0000000000,0.6640000000,250.0000000000,1,0,1,0,0
1674,83,17,2,83,83,0,0,0,0,0,83,83,0.0286652979,3.6660435882,41.5000000000,8.0001804414,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1675,83,17,2,83,83,0,0,0,0,0,83,83,0.0286652979,3.6373782903,41.5000000000,8.0001804414,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1676,83,17,2,83,83,0,0,1,85,326,83,83,0.0257464913,3.6116317989,41.5000000000,8.0001221472,1.0000000000,0.7320000000,226.7759562842,0,0,0,0,0
1677,83,17,2,83,83,0,0,0,0,0,83,83,0.0211739414,3.5904578575,41.5000000000,8.0001221472,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1678,83,17,2,83,83,0,0,0,0,0,83,83,0.0211739414,3.5692839161,41.5000000000,8.0001221472,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1679,83,17,2,83,83,0,0,0,0,0,83,83,0.0211739414,3.5481099747,41.5000000000,8.0001221472,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1680,83,17,2,83,83,0,0,0,0,0,83,83,0.0211739414,3.5269360334,41.5000000000,8.0001221472,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1681,83,17,1,83,83,0,0,1,84,246,83,83,0.0264214002,3.5005146332,83.0000000000,8.0001482175,1.0000000000,0.7312000000,227.0240700219,0,0,0,0,0
1682,83,17,1,83,83,0,0,0,0,0,83,83,0.0226607582,3.4778538750,83.0000000000,8.0001482175,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1683,83,17,1,83,83,0,0,0,0,0,83,83,0.0226607582,3.4551931168,83.0000000000,8.0001482175,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1684,83,17,1,83,83,0,0,0,0,0,83,83,0.0226607582,3.4325323587,83.0000000000,8.0001482175,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1685,82,18,1,83,0,83,0,0,0,0,19,19,0.0047846080,3.4277477507,1.0000000000,0.0000000000,0.0000000000,0.1520000000,0.0000000000,0,0,0,0,0
1686,82,18,3,82,82,0,0,1,85,401,82,82,0.0256442275,3.4021035232,27.3333333333,8.0001071309,1.0000000000,0.7240000000,226.5193370166,0,0,0,0,0
1687,82,18,3,82,82,0,0,0,0,0,82,82,0.0202824254,3.3818210978,27.3333333333,8.0001071309,1.0000000000,0.6560000000,250.0000000000,0,0,0,0,0
1688,82,18,3,82,82,0,0,0,0,0,82,82,0.0202824254,3.3615386724,27.3333333333,8.0001071309,1.0000000000,0.6560000000,250.0000000000,0,0,0,0,0
1689,82,18,3,82,82,0,0,0,0,0,82,82,0.0202824254,3.3412562470,27.3333333333,8.0001071309,1.0000000000,0.6560000000,250.0000000000,0,0,0,0,0
1690,82,18,3,82,82,0,0,0,0,0,82,82,0.0202824254,3.3209738216,27.3333333333,8.0001071309,1.0000000000,0.6560000000,250.0000000000,0,0,0,0,0
1691,82,18,4,82,82,0,0,1,86,480,82,82,0.0323059843,3.2886678373,20.5000000000,8.0001539800,1.0000000000,0.7248000000,226.2693156733,0,0,0,0,0
1692,82,18,4,82,82,0,0,0,0,0,82,82,0.0257393187,3.2629285187,20.5000000000,8.0001539800,1.0000000000,0.6560000000,250.0000000000,0,0,0,0,0
1693,82,18,4,82,82,0,0,0,0,0,82,82,0.0257393187,3.2371892000,20.5000000000,8.0001539800,1.0000000000,0.6560000000,250.0000000000,0,0,0,0,0
1694,82,18,4,82,82,0,0,0,0,0,82,82,0.0257393187,3.2114498814,20.5000000000,8.0001539800,1.0000000000,0.6560000000,250.0000000000,0,0,0,0,0
1695,82,18,4,82,81,1,0,0,0,0,81,81,0.0254974288,3.1859524526,20.5000000000,8.0001545195,0.9878048780,0.6480000000,250.0000000000,0,0,0,0,0
1696,81,19,6,81,81,0,0,1,87,634,81,81,0.0277014668,3.1582509858,13.5000000000,8.0000851944,1.0000000000,0.7176000000,225.7525083612,0,0,0,0,0
1697,81,19,6,81,81,0,0,0,0,0,81,81,0.0197553697,3.1384956161,13.5000000000,8.0000851944,1.0000000000,0.6480000000,250.0000000000,0,0,0,0,0
1698,81,19,6,81,81,0,0,0,0,0,81,81,0.0197553697,3.1187402465,13.5000000000,8.0000851944,1.0000000000,0.6480000000,250.0000000000,0,0,0,0,0
1699,81,19,6,81,81,0,0,0,0,0,81,81,0.0197553697,3.0989848768,13.5000000000,8.0000851944,1.0000000000,0.6480000000,250.0000000000,0,0,0,0,0
1700,81,19,6,81,81,0,0,0,0,0,81,81,0.0197553697,3.0792295071,13.5000000000,8.0000851944,1.0000000000,0.6480000000,250.0000000000,0,0,0,0,0
1701,81,19,1,81,80,1,0,1,82,240,80,80,0.0286076351,3.0506218721,81.0000000000,8.0001759060,0.9876543210,0.7056000000,226.7573696145,0,0,0,0,0
1702,81,19,1,81,79,2,0,0,0,0,79,79,0.0244459760,3.0261758961,81.0000000000,8.0001765470,0.9753086420,0.6320000000,250.0000000000,0,0,0,0,0
1703,81,19,1,81,79,2,0,0,0,0,79,79,0.0244459760,3.0017299200,81.0000000000,8.0001765470,0.9753086420,0.6320000000,250.0000000000,0,0,0,0,0
1704,81,19,1,81,79,2,0,0,0,0,79,79,0.0244459760,2.9772839440,81.0000000000,8.0001765470,0.9753086420,0.6320000000,250.0000000000,0,0,0,0,0
1705,81,19,1,81,79,2,0,0,0,0,79,79,0.0244459760,2.9528379680,81.0000000000,8.0001765470,0.9753086420,0.6320000000,250.0000000000,0,0,0,0,0
1706,81,19,1,81,79,2,0,1,82,240,79,79,0.0300429634,2.9227950046,81.0000000000,8.0001856726,0.9753086420,0.6976000000,226.4908256881,0,0,0,0,0
1707,81,19,1,81,78,3,0,0,0,0,78,78,0.0258078956,2.8969871090,81.0000000000,8.0001855055,0.9629629630,0.6240000000,250.0000000000,0,0,0,0,0
1708,81,19,1,81,78,3,0,0,0,0,78,78,0.0258078956,2.8711792134,81.0000000000,8.0001855055,0.9629629630,0.6240000000,250.0000000000,0,0,0,0,0
1709,81,19,1,81,78,3,0,0,0,0,78,78,0.0258078956,2.8453713178,81.0000000000,8.0001855055,0.9629629630,0.6240000000,250.0000000000,0,0,0,0,0
1710,81,19,1,81,78,3,0,0,0,0,78,78,0.0258078956,2.8195634222,81.0000000000,8.0001855055,0.9629629630,0.6240000000,250.0000000000,0,0,0,0,0
1711,81,19,1,81,78,3,0,1,82,240,78,78,0.0254100778,2.7941533444,81.0000000000,8.0001667996,0.9629629630,0.6896000000,226.2180974478,0,0,0,0,0
1712,81,19,1,81,78,3,0,0,0,0,78,78,0.0216255723,2.7725277720,81.0000000000,8.0001667996,0.9629629630,0.6240000000,250.0000000000,0,0,0,0,0
1713,81,19,1,81,78,3,0,0,0,0,78,78,0.0216255723,2.7509021997,81.0000000000,8.0001667996,0.9629629630,0.6240000000,250.0000000000,0,0,0,0,0
1714,81,19,1,81,77,4,0,0,0,0,77,77,0.0213676819,2.7295345178,81.0000000000,8.0001668475,0.9506172840,0.6160000000,250.0000000000,0,0,0,0,0
1715,81,19,1,81,77,4,0,0,0,0,77,77,0.0213676819,2.7081668358,81.0000000000,8.0001668475,0.9506172840,0.6160000000,250.0000000000,0,0,0,0,0
1716,81,19,1,81,77,4,0,1,82,240,77,77,0.0295034846,2.6786633513,81.0000000000,8.0001986322,0.9506172840,0.6816000000,225.9389671362,0,0,0,0,0
1717,81,19,1,81,77,4,0,0,0,0,77,77,0.0254451702,2.6532181811,81.0000000000,8.0001986322,0.9506172840,0.6160000000,250.0000000000,0,0,0,0,0
1718,81,19,1,81,76,5,0,0,0,0,76,76,0.0252182642,2.6279999169,81.0000000000,8.0001999706,0.9382716049,0.6080000000,250.0000000000,0,0,0,0,0
1719,81,19,1,81,76,5,0,0,0,0,76,76,0.0252182642,2.6027816527,81.0000000000,8.0001999706,0.9382716049,0.6080000000,250.0000000000,0,0,0,0,0
1720,81,19,1,81,76,5,0,0,0,0,76,76,0.0252182642,2.5775633885,81.0000000000,8.0001999706,0.9382716049,0.6080000000,250.0000000000,0,0,0,0,0
1721,79,21,1,79,76,3,0,1,81,236,76,76,0.0305214497,2.5470419388,79.0000000000,8.0001940157,0.9620253165,0.6728000000,225.9215219976,0,0,0,0,0
1722,79,21,1,79,76,3,0,0,0,0,76,76,0.0264535957,2.5205883431,79.0000000000,8.0001940157,0.9620253165,0.6080000000,250.0000000000,0,0,0,0,0
1723,79,21,1,79,76,3,0,0,0,0,76,76,0.0264535957,2.4941347475,79.0000000000,8.0001940157,0.9620253165,0.6080000000,250.0000000000,0,0,0,0,0
1724,79,21,1,79,75,4,0,0,0,0,75,75,0.0258107621,2.4683239854,79.0000000000,8.0001915542,0.9493670886,0.6000000000,250.0000000000,0,0,0,0,0
1725,79,21,1,79,75,4,0,0,0,0,75,75,0.0258107621,2.4425132234,79.0000000000,8.0001915542,0.9493670886,0.6000000000,250.0000000000,0,0,0,0,0
1726,77,23,1,77,75,2,0,1,78,228,75,75,0.0257481096,2.4167651137,77.0000000000,8.0001665630,0.9740259740,0.6624000000,226.4492753623,0,0,0,0,0
1727,76,24,1,77,0,77,0,0,0,0,74,74,0.0214169761,2.3953481377,1.0000000000,0.0000000000,0.0000000000,0.5920000000,0.0000000000,0,0,0,0,0
1728,76,24,1,76,74,2,0,0,0,0,74,74,0.0278169154,2.3675312223,76.0000000000,8.0002209265,0.9736842105,0.5920000000,250.0000000000,1,0,1,0,0
1729,76,24,1,76,74,2,0,0,0,0,74,74,0.0278169154,2.3397143069,76.0000000000,8.0002209265,0.9736842105,0.5920000000,250.0000000000,0,0,0,0,0
1730,76,24,1,76,74,2,0,0,0,0,74,74,0.0278169154,2.3118973915,76.0000000000,8.0002209265,0.9736842105,0.5920000000,250.0000000000,0,0,0,0,0
1731,75,25,2,75,74,1,0,1,78,297,74,74,0.0286171413,2.2832802502,37.5000000000,8.0002006526,0.9866666667,0.6544000000,226.1613691932,0,0,0,0,0
1732,75,25,2,75,73,2,0,0,0,0,73,73,0.0234929930,2.2597872573,37.5000000000,8.0001997013,0.9733333333,0.5840000000,250.0000000000,0,0,0,0,0
1733,75,25,2,75,73,2,0,0,0,0,73,73,0.0234929930,2.2362942643,37.5000000000,8.0001997013,0.9733333333,0.5840000000,250.0000000000,0,0,0,0,0
1734,74,26,2,75,0,75,0,0,0,0,59,58,0.0190311733,2.2172630910,29.5000000000,0.0000000000,0.0000000000,0.4720000000,0.0000000000,0,0,0,0,0
