Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
161,100,0,6,100,100,0,0,9,106,782,100,100,0.0580111096,36.6987627392,16.6666666667,16.3276951650,1.0000000000,0.9704960000,216.7963597995
162,100,0,5,100,100,0,0,9,105,685,100,100,0.0497520950,36.6490106442,20.0000000000,16.4117922007,1.0000000000,0.9692800000,217.0683393859
163,100,0,4,100,100,0,0,9,104,588,100,100,0.0478313980,36.6011792461,25.0000000000,16.4959737486,1.0000000000,0.9680640000,217.3410022478
164,100,0,2,100,100,0,0,9,102,394,100,100,0.0448078737,36.5563713724,50.0000000000,16.6643334293,1.0000000000,0.9656320000,217.8883881230
165,100,0,6,100,100,0,0,9,106,782,100,100,0.0580531449,36.4983182275,16.6666666667,16.3276575648,1.0000000000,0.9704960000,216.7963597995
166,100,0,6,100,100,0,0,9,106,782,100,100,0.0524177509,36.4459004766,16.6666666667,16.3276083638,1.0000000000,0.9704960000,216.7963597995
167,100,0,3,100,100,0,0,9,103,491,100,100,0.0449695921,36.4009308845,33.3333333333,16.5801518887,1.0000000000,0.9668480000,217.6143509631
168,100,0,5,100,100,0,0,9,105,685,100,100,0.0504465029,36.3504843816,20.0000000000,16.4118176498,1.0000000000,0.9692800000,217.0683393859
169,100,0,6,100,100,0,0,9,106,782,100,100,0.0547862025,36.2956981790,16.6666666667,16.3276310024,1.0000000000,0.9704960000,216.7963597995
170,100,0,2,100,100,0,0,9,102,394,100,100,0.0453234942,36.2503746848,50.0000000000,16.6643445451,1.0000000000,0.9656320000,217.8883881230
171,100,0,5,100,100,0,0,9,105,685,100,100,0.0499834792,36.2003912056,20.0000000000,16.4117907276,1.0000000000,0.9692800000,217.0683393859
172,100,0,4,100,100,0,0,9,104,588,100,100,0.0462555292,36.1541356764,25.0000000000,16.4959515669,1.0000000000,0.9680640000,217.3410022478
173,100,0,4,100,100,0,0,9,104,588,100,100,0.0462451566,36.1078905198,25.0000000000,16.4959547495,1.0000000000,0.9680640000,217.3410022478
174,100,0,4,100,100,0,0,9,104,588,100,100,0.0485558559,36.0593346640,25.0000000000,16.4959717733,1.0000000000,0.9680640000,217.3410022478
175,100,0,10,100,100,0,0,9,109,1170,100,100,0.0750979500,35.9842367140,10.0000000000,15.9909970004,1.0000000000,0.9741440000,215.9844951054
176,100,0,8,100,100,0,0,9,108,976,100,100,0.0560528440,35.9281838700,12.5000000000,16.1592947509,1.0000000000,0.9729280000,216.2544402052
177,100,0,4,100,100,0,0,9,104,588,100,100,0.0476895493,35.8804943207,25.0000000000,16.4959589932,1.0000000000,0.9680640000,217.3410022478
178,100,0,8,100,100,0,0,9,108,976,100,100,0.0604927589,35.8200015618,12.5000000000,16.1593028506,1.0000000000,0.9729280000,216.2544402052
179,100,0,5,100,100,0,0,9,105,685,100,100,0.0512715408,35.7687300210,20.0000000000,16.4117917848,1.0000000000,0.9692800000,217.0683393859
