Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Routing_Repairs,Partial_Promotions,Emergency_Promotions
1602,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.5282017147,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1603,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.5020852035,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1604,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.4759686922,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1605,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.4498521810,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1606,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.4237356698,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1607,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.3976191586,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1608,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.3715026474,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1609,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.3453861362,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1610,93,7,2,93,93,0,0,0,0,0,93,93,0.0261165112,9.3192696250,46.5000000000,8.0001669024,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1611,93,7,4,93,93,0,0,1,97,546,93,93,0.0297904760,9.2894791490,23.2500000000,8.0001005903,1.0000000000,0.8216000000,226.3875365141,0,0,0,0,0
1612,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.2667624497,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1613,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.2440457505,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1614,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.2213290512,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1615,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.1986123520,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1616,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.1758956527,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1617,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.1531789535,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1618,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.1304622542,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1619,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.1077455550,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1620,93,7,4,93,93,0,0,0,0,0,93,93,0.0227166992,9.0850288557,23.2500000000,8.0001005903,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1621,93,7,1,93,93,0,0,1,94,276,93,93,0.0352592437,9.0497696120,93.0000000000,8.0002141612,1.0000000000,0.8192000000,227.0507812500,0,0,0,0,0
1622,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,9.0194504995,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1623,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,8.9891313871,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1624,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,8.9588122746,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1625,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,8.9284931621,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1626,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,8.8981740496,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1627,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,8.8678549371,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1628,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,8.8375358246,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1629,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,8.8072167122,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1630,93,7,1,93,93,0,0,0,0,0,93,93,0.0303191125,8.7768975997,93.0000000000,8.0002141612,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1631,93,7,3,93,93,0,0,1,96,456,93,93,0.0308080572,8.7460895425,31.0000000000,8.0001433270,1.0000000000,0.8208000000,226.6081871345,0,0,0,0,0
1632,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.7215977179,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1633,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.6971058933,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1634,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.6726140688,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1635,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.6481222442,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1636,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.6236304196,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1637,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.5991385950,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1638,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.5746467704,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1639,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.5501549458,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1640,93,7,3,93,93,0,0,0,0,0,93,93,0.0244918246,8.5256631212,31.0000000000,8.0001433270,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1641,93,7,1,93,93,0,0,1,94,276,93,93,0.0293312369,8.4963318843,93.0000000000,8.0001616290,1.0000000000,0.8192000000,227.0507812500,0,0,0,0,0
1642,93,7,1,93,93,0,0,0,0,0,93,93,0.0249547410,8.4713771433,93.0000000000,8.0001616290,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1643,93,7,1,93,93,0,0,0,0,0,93,93,0.0249547410,8.4464224022,93.0000000000,8.0001616290,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1644,93,7,1,93,93,0,0,0,0,0,93,93,0.0249547410,8.4214676612,93.0000000000,8.0001616290,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1645,93,7,1,93,93,0,0,0,0,0,93,93,0.0249547410,8.3965129202,93.0000000000,8.0001616290,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1646,93,7,1,93,93,0,0,0,0,0,93,93,0.0249547410,8.3715581791,93.0000000000,8.0001616290,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1647,93,7,1,93,92,1,0,0,0,0,92,92,0.0246163078,8.3469418713,93.0000000000,8.0001604824,0.9892473118,0.7360000000,250.0000000000,0,0,0,0,0
1648,93,7,1,93,92,1,0,0,0,0,92,92,0.0246163078,8.3223255635,93.0000000000,8.0001604824,0.9892473118,0.7360000000,250.0000000000,0,0,0,0,0
1649,92,8,1,93,0,93,0,0,0,0,82,82,0.0212660192,8.3010595443,1.0000000000,0.0000000000,0.0000000000,0.6560000000,0.0000000000,0,0,0,0,0
1650,92,8,1,92,91,1,0,0,0,0,91,91,0.0278290695,8.2732304749,92.0000000000,8.0001984645,0.9891304348,0.7280000000,250.0000000000,1,0,0,0,0
1651,92,8,2,92,91,1,0,1,94,362,91,91,0.0309579325,8.2422725424,46.0000000000,8.0001668053,0.9891304348,0.8032000000,226.5936254980,0,0,0,0,0
1652,92,8,2,92,91,1,0,0,0,0,91,91,0.0255115158,8.2167610267,46.0000000000,8.0001668053,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1653,92,8,2,92,91,1,0,0,0,0,91,91,0.0255115158,8.1912495109,46.0000000000,8.0001668053,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1654,92,8,2,92,91,1,0,0,0,0,91,91,0.0255115158,8.1657379951,46.0000000000,8.0001668053,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1655,92,8,2,92,91,1,0,0,0,0,91,91,0.0255115158,8.1402264794,46.0000000000,8.0001668053,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1656,92,8,2,92,90,2,0,0,0,0,90,90,0.0252027549,8.1150237245,46.0000000000,8.0001660561,0.9782608696,0.7200000000,250.0000000000,0,0,0,0,0
1657,92,8,2,92,90,2,0,0,0,0,90,90,0.0252027549,8.0898209696,46.0000000000,8.0001660561,0.9782608696,0.7200000000,250.0000000000,0,0,0,0,0
1658,92,8,2,92,89,3,0,0,0,0,89,89,0.0248828357,8.0649381339,46.0000000000,8.0001652746,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1659,92,8,2,92,89,3,0,0,0,0,89,89,0.0248828357,8.0400552982,46.0000000000,8.0001652746,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1660,92,8,2,92,89,3,0,0,0,0,89,89,0.0248828357,8.0151724626,46.0000000000,8.0001652746,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1661,92,8,1,92,89,3,0,1,93,273,89,89,0.0326940087,7.9824784539,92.0000000000,8.0002116645,0.9673913043,0.7864000000,226.3479145473,0,0,0,0,0
1662,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.9545221763,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1663,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.9265658986,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1664,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.8986096210,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1665,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.8706533434,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1666,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.8426970658,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1667,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.8147407881,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1668,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.7867845105,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1669,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.7588282329,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1670,92,8,1,92,89,3,0,0,0,0,89,89,0.0279562776,7.7308719553,92.0000000000,8.0002116645,0.9673913043,0.7120000000,250.0000000000,0,0,0,0,0
1671,90,10,3,90,89,1,0,1,93,444,89,89,0.0275844939,7.7032874614,30.0000000000,8.0001138288,0.9888888889,0.7864000000,226.3479145473,0,0,0,0,0
1672,90,10,3,90,89,1,0,0,0,0,89,89,0.0216172209,7.6816702405,30.0000000000,8.0001138288,0.9888888889,0.7120000000,250.0000000000,0,0,0,0,0
1673,90,10,3,90,89,1,0,0,0,0,89,89,0.0216172209,7.6600530196,30.0000000000,8.0001138288,0.9888888889,0.7120000000,250.0000000000,0,0,0,0,0
1674,90,10,3,90,88,2,0,0,0,0,88,88,0.0213602563,7.6386927633,30.0000000000,8.0001132867,0.9777777778,0.7040000000,250.0000000000,0,0,0,0,0
1675,90,10,3,90,87,3,0,0,0,0,87,87,0.0211321752,7.6175605881,30.0000000000,8.0001134369,0.9666666667,0.6960000000,250.0000000000,0,0,0,0,0
1676,90,10,3,90,87,3,0,0,0,0,87,87,0.0211321752,7.5964284128,30.0000000000,8.0001134369,0.9666666667,0.6960000000,250.0000000000,0,0,0,0,0
1677,90,10,3,90,87,3,0,0,0,0,87,87,0.0211321752,7.5752962376,30.0000000000,8.0001134369,0.9666666667,0.6960000000,250.0000000000,0,0,0,0,0
1678,90,10,3,90,87,3,0,0,0,0,87,87,0.0211321752,7.5541640624,30.0000000000,8.0001134369,0.9666666667,0.6960000000,250.0000000000,0,0,0,0,0
1679,90,10,3,90,87,3,0,0,0,0,87,87,0.0211321752,7.5330318872,30.0000000000,8.0001134369,0.9666666667,0.6960000000,250.0000000000,0,0,0,0,0
1680,90,10,3,90,87,3,0,0,0,0,87,87,0.0211321752,7.5118997119,30.0000000000,8.0001134369,0.9666666667,0.6960000000,250.0000000000,0,0,0,0,0
1681,88,12,1,88,87,1,0,1,89,262,87,87,0.0313491181,7.4805505938,88.0000000000,8.0002078316,0.9886363636,0.7672000000,226.7987486966,0,0,0,0,0
1682,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.4537370953,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1683,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.4269235969,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1684,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.4001100984,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1685,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.3732965999,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1686,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.3464831015,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1687,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.3196696030,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1688,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.2928561046,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1689,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.2660426061,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1690,88,12,1,88,87,1,0,0,0,0,87,87,0.0268134985,7.2392291076,88.0000000000,8.0002078316,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1691,88,12,1,88,87,1,0,1,89,261,87,87,0.0317530544,7.2074760532,88.0000000000,8.0002052390,0.9886363636,0.7672000000,226.7987486966,0,0,0,0,0
1692,88,12,1,88,87,1,0,0,0,0,87,87,0.0272038716,7.1802721817,88.0000000000,8.0002052390,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1693,88,12,1,88,87,1,0,0,0,0,87,87,0.0272038716,7.1530683101,88.0000000000,8.0002052390,0.9886363636,0.6960000000,250.0000000000,0,0,0,0,0
1694,88,12,1,88,86,2,0,0,0,0,86,86,0.0269713016,7.1260970085,88.0000000000,8.0002063235,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1695,88,12,1,88,86,2,0,0,0,0,86,86,0.0269713016,7.0991257069,88.0000000000,8.0002063235,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1696,88,12,1,88,86,2,0,0,0,0,86,86,0.0269713016,7.0721544052,88.0000000000,8.0002063235,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1697,88,12,1,88,86,2,0,0,0,0,86,86,0.0269713016,7.0451831036,88.0000000000,8.0002063235,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1698,88,12,1,88,86,2,0,0,0,0,86,86,0.0269713016,7.0182118019,88.0000000000,8.0002063235,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1699,88,12,1,88,86,2,0,0,0,0,86,86,0.0269713016,6.9912405003,88.0000000000,8.0002063235,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1700,88,12,1,88,86,2,0,0,0,0,86,86,0.0269713016,6.9642691986,88.0000000000,8.0002063235,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1701,87,13,1,87,85,2,0,1,88,258,85,85,0.0315733898,6.9326958088,87.0000000000,8.0002126040,0.9770114943,0.7504000000,226.5458422175,0,0,0,0,0
1702,87,13,1,87,85,2,0,0,0,0,85,85,0.0270015729,6.9056942359,87.0000000000,8.0002126040,0.9770114943,0.6800000000,250.0000000000,0,0,0,0,0
1703,87,13,1,87,85,2,0,0,0,0,85,85,0.0270015729,6.8786926630,87.0000000000,8.0002126040,0.9770114943,0.6800000000,250.0000000000,0,0,0,0,0
1704,87,13,1,87,85,2,0,0,0,0,85,85,0.0270015729,6.8516910901,87.0000000000,8.0002126040,0.9770114943,0.6800000000,250.0000000000,0,0,0,0,0
1705,87,13,1,87,85,2,0,0,0,0,85,85,0.0270015729,6.8246895171,87.0000000000,8.0002126040,0.9770114943,0.6800000000,250.0000000000,0,0,0,0,0
1706,87,13,1,87,85,2,0,0,0,0,85,85,0.0270015729,6.7976879442,87.0000000000,8.0002126040,0.9770114943,0.6800000000,250.0000000000,0,0,0,0,0
1707,87,13,1,87,84,3,0,0,0,0,84,84,0.0267358921,6.7709520521,87.0000000000,8.0002130411,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1708,87,13,1,87,84,3,0,0,0,0,84,84,0.0267358921,6.7442161600,87.0000000000,8.0002130411,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1709,87,13,1,87,84,3,0,0,0,0,84,84,0.0267358921,6.7174802680,87.0000000000,8.0002130411,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1710,87,13,1,87,84,3,0,0,0,0,84,84,0.0267358921,6.6907443759,87.0000000000,8.0002130411,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1711,86,14,1,86,85,1,0,1,87,256,85,85,0.0254253635,6.6653190124,86.0000000000,8.0001445038,0.9883720930,0.7496000000,226.7876200640,0,0,0,0,0
1712,86,14,1,86,84,2,0,0,0,0,84,84,0.0212855620,6.6440334504,86.0000000000,8.0001456618,0.9767441860,0.6720000000,250.0000000000,0,0,0,0,0
1713,86,14,1,86,83,3,0,0,0,0,83,83,0.0209892131,6.6230442372,86.0000000000,8.0001447779,0.9651162791,0.6640000000,250.0000000000,0,0,0,0,0
1714,86,14,1,86,83,3,0,0,0,0,83,83,0.0209892131,6.6020550241,86.0000000000,8.0001447779,0.9651162791,0.6640000000,250.0000000000,0,0,0,0,0
1715,86,14,1,86,83,3,0,0,0,0,83,83,0.0209892131,6.5810658109,86.0000000000,8.0001447779,0.9651162791,0.6640000000,250.0000000000,0,0,0,0,0
1716,86,14,1,86,83,3,0,0,0,0,83,83,0.0209892131,6.5600765978,86.0000000000,8.0001447779,0.9651162791,0.6640000000,250.0000000000,0,0,0,0,0
1717,85,15,1,86,0,86,0,0,0,0,4,4,0.0011104091,6.5589661886,1.0000000000,0.0000000000,0.0000000000,0.0320000000,0.0000000000,0,0,0,0,0
1718,85,15,1,85,82,3,0,0,0,0,82,82,0.0245444106,6.5344217780,85.0000000000,8.0001902100,0.9647058824,0.6560000000,250.0000000000,1,0,0,0,0
1719,85,15,1,85,82,3,0,0,0,0,82,82,0.0245444106,6.5098773674,85.0000000000,8.0001902100,0.9647058824,0.6560000000,250.0000000000,0,0,0,0,0
1720,85,15,1,85,81,4,0,0,0,0,81,81,0.0242709784,6.4856063890,85.0000000000,8.0001902407,0.9529411765,0.6480000000,250.0000000000,0,0,0,0,0
1721,82,18,4,82,81,1,0,1,86,489,81,81,0.0269936100,6.4586127790,20.5000000000,8.0001164120,0.9878048780,0.7168000000,226.0044642857,0,0,0,0,0
1722,82,18,4,82,81,1,0,0,0,0,81,81,0.0205041373,6.4381086417,20.5000000000,8.0001164120,0.9878048780,0.6480000000,250.0000000000,0,0,0,0,0
1723,82,18,4,82,81,1,0,0,0,0,81,81,0.0205041373,6.4176045044,20.5000000000,8.0001164120,0.9878048780,0.6480000000,250.0000000000,0,0,0,0,0
1724,82,18,4,82,80,2,0,0,0,0,80,80,0.0202827375,6.3973217669,20.5000000000,8.0001168724,0.9756097561,0.6400000000,250.0000000000,0,0,0,0,0
1725,82,18,4,82,80,2,0,0,0,0,80,80,0.0202827375,6.3770390293,20.5000000000,8.0001168724,0.9756097561,0.6400000000,250.0000000000,0,0,0,0,0
1726,82,18,4,82,80,2,0,0,0,0,80,80,0.0202827375,6.3567562918,20.5000000000,8.0001168724,0.9756097561,0.6400000000,250.0000000000,0,0,0,0,0
1727,82,18,4,82,80,2,0,0,0,0,80,80,0.0202827375,6.3364735542,20.5000000000,8.0001168724,0.9756097561,0.6400000000,250.0000000000,0,0,0,0,0
1728,82,18,4,82,80,2,0,0,0,0,80,80,0.0202827375,6.3161908167,20.5000000000,8.0001168724,0.9756097561,0.6400000000,250.0000000000,0,0,0,0,0
1729,82,18,4,82,80,2,0,0,0,0,80,80,0.0202827375,6.2959080791,20.5000000000,8.0001168724,0.9756097561,0.6400000000,250.0000000000,0,0,0,0,0
1730,82,18,4,82,80,2,0,0,0,0,80,80,0.0202827375,6.2756253416,20.5000000000,8.0001168724,0.9756097561,0.6400000000,250.0000000000,0,0,0,0,0
1731,80,20,2,80,80,0,0,1,82,316,80,80,0.0256499748,6.2499753668,40.0000000000,8.0001553643,1.0000000000,0.7056000000,226.7573696145,0,0,0,0,0
1732,80,20,2,80,80,0,0,0,0,0,80,80,0.0210126734,6.2289626934,40.0000000000,8.0001553643,1.0000000000,0.6400000000,250.0000000000,0,0,0,0,0
1733,80,20,2,80,80,0,0,0,0,0,80,80,0.0210126734,6.2079500199,40.0000000000,8.0001553643,1.0000000000,0.6400000000,250.0000000000,0,0,0,0,0
1734,80,20,2,80,80,0,0,0,0,0,80,80,0.0210126734,6.1869373465,40.0000000000,8.0001553643,1.0000000000,0.6400000000,250.0000000000,0,0,0,0,0
1735,80,20,2,80,80,0,0,0,0,0,80,80,0.0210126734,6.1659246731,40.0000000000,8.0001553643,1.0000000000,0.6400000000,250.0000000000,0,0,0,0,0
1736,80,20,2,80,80,0,0,0,0,0,80,80,0.0210126734,6.1449119996,40.0000000000,8.0001553643,1.0000000000,0.6400000000,250.0000000000,0,0,0,0,0
1737,80,20,2,80,80,0,0,0,0,0,80,80,0.0210126734,6.1238993262,40.0000000000,8.0001553643,1.0000000000,0.6400000000,250.0000000000,0,0,0,0,0
1738,80,20,2,80,80,0,0,0,0,0,80,80,0.0210126734,6.1028866528,40.0000000000,8.0001553643,1.0000000000,0.6400000000,250.0000000000,0,0,0,0,0
1739,79,21,2,80,7,73,0,0,0,0,72,72,0.0183119913,6.0845746615,4.0000000000,82.2873256934,0.0875000000,0.5760000000,24.3055555556,0,0,0,0,0
1740,79,21,2,79,79,0,0,0,0,0,79,79,0.0224038113,6.0621708502,39.5000000000,8.0001719706,1.0000000000,0.6320000000,250.0000000000,1,0,1,0,0
1741,79,21,1,79,79,0,0,1,80,234,79,79,0.0236832389,6.0384876114,79.0000000000,8.0001466784,1.0000000000,0.6960000000,227.0114942529,0,0,0,0,0
1742,79,21,1,79,79,0,0,0,0,0,79,79,0.0200703095,6.0184173019,79.0000000000,8.0001466784,1.0000000000,0.6320000000,250.0000000000,0,0,0,0,0
1743,79,21,1,79,79,0,0,0,0,0,79,79,0.0200703095,5.9983469924,79.0000000000,8.0001466784,1.0000000000,0.6320000000,250.0000000000,0,0,0,0,0
1744,79,21,1,79,79,0,0,0,0,0,79,79,0.0200703095,5.9782766829,79.0000000000,8.0001466784,1.0000000000,0.6320000000,250.0000000000,0,0,0,0,0
1745,79,21,1,79,79,0,0,0,0,0,79,79,0.0200703095,5.9582063734,79.0000000000,8.0001466784,1.0000000000,0.6320000000,250.0000000000,0,0,0,0,0
1746,79,21,1,79,79,0,0,0,0,0,79,79,0.0200703095,5.9381360639,79.0000000000,8.0001466784,1.0000000000,0.6320000000,250.0000000000,0,0,0,0,0
1747,78,22,1,79,0,79,0,0,0,0,23,23,0.0056776595,5.9324584044,1.0000000000,0.0000000000,0.0000000000,0.1840000000,0.0000000000,0,0,0,0,0
1748,78,22,1,78,77,1,0,0,0,0,77,77,0.0204776910,5.9119807134,78.0000000000,8.0001644604,0.9871794872,0.6160000000,250.0000000000,1,0,0,0,0
1749,78,22,1,78,77,1,0,0,0,0,77,77,0.0204776910,5.8915030223,78.0000000000,8.0001644604,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1750,78,22,1,78,77,1,0,0,0,0,77,77,0.0204776910,5.8710253313,78.0000000000,8.0001644604,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1751,78,22,4,78,77,1,0,1,82,456,77,77,0.0251730332,5.8458522981,19.5000000000,8.0001104719,0.9871794872,0.6816000000,225.9389671362,0,0,0,0,0
1752,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.8267306126,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1753,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.8076089271,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1754,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.7884872416,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1755,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.7693655562,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1756,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.7502438707,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1757,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.7311221852,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1758,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.7120004997,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1759,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.6928788143,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1760,78,22,4,78,77,1,0,0,0,0,77,77,0.0191216855,5.6737571288,19.5000000000,8.0001104719,0.9871794872,0.6160000000,250.0000000000,0,0,0,0,0
1761,77,23,3,77,77,0,0,1,81,380,77,77,0.0234818984,5.6502752304,25.6666666667,8.0000956634,1.0000000000,0.6808000000,226.2044653349,0,0,0,0,0
