Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
125,100,0,9,100,9,91,0,7,109,1073,9,9,0.4048996291,16.7724142141,11.1111111111,12.2881301024,0.0900000000,0.6651840000,41.5644393130
126,100,0,3,100,3,97,0,7,103,491,3,3,0.1487709991,16.6236432149,33.3333333333,12.2881307272,0.0300000000,0.5609280000,16.4299161390
127,100,0,3,100,3,97,0,7,103,491,3,3,0.1486840897,16.4749591252,33.3333333333,12.2881242189,0.0300000000,0.5609280000,16.4299161390
128,100,0,6,100,6,94,0,7,106,782,6,6,0.2773396233,16.1976195019,16.6666666667,12.2881461300,0.0600000000,0.6130560000,30.0657688694
129,100,0,5,100,5,95,0,7,105,685,5,5,0.2340058547,15.9636136472,20.0000000000,12.2880741713,0.0500000000,0.5956800000,25.7856567284
130,100,0,3,100,3,97,0,7,103,491,3,3,0.1495465638,15.8140670834,33.3333333333,12.2881332464,0.0300000000,0.5609280000,16.4299161390
131,100,0,4,100,4,96,0,7,104,588,4,4,0.1911926626,15.6228744208,25.0000000000,12.2881116491,0.0400000000,0.5783040000,21.2483399734
132,100,0,8,100,8,92,0,7,108,976,8,8,0.3623079737,15.2605664472,12.5000000000,12.2881295005,0.0800000000,0.6478080000,37.9371665679
133,100,0,3,100,3,97,0,7,103,491,3,3,0.1487113886,15.1118550585,33.3333333333,12.2881000802,0.0300000000,0.5609280000,16.4299161390
134,100,0,4,100,4,96,0,7,104,588,4,4,0.1915879803,14.9202670782,25.0000000000,12.2881387824,0.0400000000,0.5783040000,21.2483399734
135,100,0,6,100,6,94,0,7,106,782,6,6,0.2776855108,14.6425815674,16.6666666667,12.2881576728,0.0600000000,0.6130560000,30.0657688694
136,100,0,3,100,3,97,0,7,103,491,3,3,0.1490364131,14.4935451544,33.3333333333,12.2881026425,0.0300000000,0.5609280000,16.4299161390
137,100,0,4,100,4,96,0,7,104,588,4,4,0.1922643579,14.3012807965,25.0000000000,12.2881551501,0.0400000000,0.5783040000,21.2483399734
138,100,0,6,100,6,94,0,7,106,782,6,6,0.2767163640,14.0245644325,16.6666666667,12.2881468147,0.0600000000,0.6130560000,30.0657688694
139,100,0,2,100,2,98,0,7,102,394,2,2,0.1068703880,13.9176940445,50.0000000000,12.2880755317,0.0200000000,0.5435520000,11.3034263511
140,100,0,7,100,7,93,0,7,107,879,7,7,0.3196257934,13.5980682511,14.2857142857,12.2881400451,0.0700000000,0.6304320000,34.1099436577
141,100,0,3,100,3,97,0,8,103,491,3,3,0.1543587800,13.4437094711,33.3333333333,12.2881878910,0.0300000000,0.5609280000,16.4299161390
142,100,0,5,100,5,95,0,8,105,685,5,5,0.2345151092,13.2091943619,20.0000000000,12.2881044075,0.0500000000,0.5956800000,25.7856567284
143,100,0,3,100,3,97,0,8,103,491,3,3,0.1499075569,13.0592868050,33.3333333333,12.2881413603,0.0300000000,0.5609280000,16.4299161390
144,100,0,7,100,7,93,0,8,107,879,7,7,0.3197207358,12.7395660692,14.2857142857,12.2881544626,0.0700000000,0.6304320000,34.1099436577
145,100,0,3,100,3,97,0,8,103,491,3,3,0.1488400077,12.5907260615,33.3333333333,12.2880877626,0.0300000000,0.5609280000,16.4299161390
146,100,0,6,100,6,94,0,8,106,782,6,6,0.2776789811,12.3130470804,16.6666666667,12.2881401575,0.0600000000,0.6130560000,30.0657688694
147,100,0,7,100,7,93,0,8,107,879,7,7,0.3196478123,11.9933992680,14.2857142857,12.2881379196,0.0700000000,0.6304320000,34.1099436577
148,100,0,1,100,1,99,0,8,101,297,1,1,0.0719161108,11.9214831572,100.0000000000,12.2882042123,0.0100000000,0.5261760000,5.8383506659
149,100,0,4,100,4,96,0,8,104,588,4,4,0.1916317138,11.7298514434,25.0000000000,12.2881204296,0.0400000000,0.5783040000,21.2483399734
150,100,0,6,100,6,94,0,8,106,782,6,6,0.2770367563,11.4528146871,16.6666666667,12.2881415193,0.0600000000,0.6130560000,30.0657688694
151,100,0,6,100,6,94,0,8,106,782,6,6,0.2770306982,11.1757839890,16.6666666667,12.2881561836,0.0600000000,0.6130560000,30.0657688694
152,100,0,5,100,5,95,0,8,105,685,5,5,0.2340646827,10.9417193063,20.0000000000,12.2881028092,0.0500000000,0.5956800000,25.7856567284
153,100,0,5,100,5,95,0,8,105,685,5,5,0.2339199422,10.7077993640,20.0000000000,12.2881503947,0.0500000000,0.5956800000,25.7856567284
154,100,0,1,100,1,99,0,8,101,297,1,1,0.0663151199,10.6414842441,100.0000000000,12.2881394183,0.0100000000,0.5261760000,5.8383506659
155,100,0,3,100,3,97,0,8,103,491,3,3,0.1502266881,10.4912575561,33.3333333333,12.2881321105,0.0300000000,0.5609280000,16.4299161390
156,100,0,5,100,5,95,0,8,105,685,5,5,0.2343313480,10.2569262081,20.0000000000,12.2881125681,0.0500000000,0.5956800000,25.7856567284
157,100,0,13,100,13,87,0,8,112,1461,13,13,0.5760562685,9.6808699396,7.6923076923,12.2881143445,0.1300000000,0.7296000000,54.7368421053
158,100,0,7,100,7,93,0,8,107,879,7,7,0.3197247982,9.3611451415,14.2857142857,12.2881494323,0.0700000000,0.6304320000,34.1099436577
159,100,0,7,100,7,93,0,8,107,879,7,7,0.3196137748,9.0415313666,14.2857142857,12.2881348447,0.0700000000,0.6304320000,34.1099436577
160,100,0,3,100,3,97,0,8,103,491,3,3,0.1488705030,8.8926608636,33.3333333333,12.2880890051,0.0300000000,0.5609280000,16.4299161390
161,100,0,6,100,6,94,0,9,106,782,6,6,0.2774099773,8.6152508863,16.6666666667,12.2881286098,0.0600000000,0.6130560000,30.0657688694
162,100,0,5,100,5,95,0,9,105,685,5,5,0.2341128733,8.3811380130,20.0000000000,12.2881008916,0.0500000000,0.5956800000,25.7856567284
163,100,0,4,100,4,96,0,9,104,588,4,4,0.1914861896,8.1896518234,25.0000000000,12.2881212522,0.0400000000,0.5783040000,21.2483399734
164,100,0,2,100,2,98,0,9,102,394,2,2,0.1080366139,8.0816152095,50.0000000000,12.2881445116,0.0200000000,0.5435520000,11.3034263511
165,100,0,6,100,6,94,0,9,106,782,6,6,0.2770925250,7.8045226845,16.6666666667,12.2881421180,0.0600000000,0.6130560000,30.0657688694
166,100,0,6,100,6,94,0,9,106,782,6,6,0.2766573508,7.5278653337,16.6666666667,12.2881347804,0.0600000000,0.6130560000,30.0657688694
167,100,0,3,100,3,97,0,9,103,491,3,3,0.1489878313,7.3788775023,33.3333333333,12.2881297083,0.0300000000,0.5609280000,16.4299161390
168,100,0,5,100,5,95,0,9,105,685,5,5,0.2345121110,7.1443653914,20.0000000000,12.2881332419,0.0500000000,0.5956800000,25.7856567284
169,100,0,6,100,6,94,0,9,106,782,6,6,0.2767700170,6.8675953744,16.6666666667,12.2881204725,0.0600000000,0.6130560000,30.0657688694
170,100,0,2,100,2,98,0,9,102,394,2,2,0.1083856696,6.7592097048,50.0000000000,12.2881673601,0.0200000000,0.5435520000,11.3034263511
171,100,0,5,100,5,95,0,9,105,685,5,5,0.2341608420,6.5250488628,20.0000000000,12.2881699726,0.0500000000,0.5956800000,25.7856567284
172,100,0,4,100,4,96,0,9,104,588,4,4,0.1922198795,6.3328289833,25.0000000000,12.2881686893,0.0400000000,0.5783040000,21.2483399734
173,100,0,4,100,4,96,0,9,104,588,4,4,0.1914843081,6.1413446752,25.0000000000,12.2881365285,0.0400000000,0.5783040000,21.2483399734
174,100,0,4,100,4,96,0,9,104,588,4,4,0.1915777756,5.9497668995,25.0000000000,12.2881480114,0.0400000000,0.5783040000,21.2483399734
175,100,0,10,100,10,90,0,9,109,1170,10,10,0.4480891998,5.5016776998,10.0000000000,12.2881498820,0.1000000000,0.6774720000,45.3450474706
176,100,0,8,100,8,92,0,9,108,976,8,8,0.3625913996,5.1390863002,12.5000000000,12.2880762141,0.0800000000,0.6478080000,37.9371665679
177,100,0,4,100,4,96,0,9,104,588,4,4,0.1911156790,4.9479706211,25.0000000000,12.2881364136,0.0400000000,0.5783040000,21.2483399734
178,100,0,8,100,8,92,0,9,108,976,8,8,0.3623799976,4.5855906235,12.5000000000,12.2881458231,0.0800000000,0.6478080000,37.9371665679
179,100,0,5,100,5,95,0,9,105,685,5,5,0.2340311919,4.3515594316,20.0000000000,12.2881252802,0.0500000000,0.5956800000,25.7856567284
