Round,Alive,Dead,ChainLength,Leader,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,ChainRebuilt
103,100,0,100,2,100,100,0,100,100,0.0212922993,47.8074650121,800.0029409729,1.0000000000,0.8000000000,250.0000000000,0
104,100,0,100,3,100,100,0,100,100,0.0212866504,47.7861783617,800.0029303093,1.0000000000,0.8000000000,250.0000000000,0
105,100,0,100,4,100,100,0,100,100,0.0212774375,47.7649009242,800.0029109412,1.0000000000,0.8000000000,250.0000000000,0
106,100,0,100,5,100,100,0,100,100,0.0213260220,47.7435749021,800.0029933957,1.0000000000,0.8000000000,250.0000000000,0
107,100,0,100,6,100,100,0,100,100,0.0212611945,47.7223137076,800.0028657557,1.0000000000,0.8000000000,250.0000000000,0
108,100,0,100,7,100,100,0,100,100,0.0212725656,47.7010411421,800.0028993391,1.0000000000,0.8000000000,250.0000000000,0
109,100,0,100,8,100,100,0,100,100,0.0212843664,47.6797567757,800.0029257626,1.0000000000,0.8000000000,250.0000000000,0
110,100,0,100,9,100,100,0,100,100,0.0213139709,47.6584428048,800.0029763494,1.0000000000,0.8000000000,250.0000000000,0
111,100,0,100,10,100,100,0,100,100,0.0213063261,47.6371364787,800.0029646829,1.0000000000,0.8000000000,250.0000000000,0
112,100,0,100,11,100,100,0,100,100,0.0212614395,47.6158750392,800.0028666316,1.0000000000,0.8000000000,250.0000000000,0
113,100,0,100,12,100,100,0,100,100,0.0213000673,47.5945749719,800.0029545223,1.0000000000,0.8000000000,250.0000000000,0
114,100,0,100,13,100,100,0,100,100,0.0212683018,47.5733066702,800.0028880824,1.0000000000,0.8000000000,250.0000000000,0
115,100,0,100,14,100,100,0,100,100,0.0212560377,47.5520506324,800.0028442120,1.0000000000,0.8000000000,250.0000000000,0
116,100,0,100,15,100,100,0,100,100,0.0212757302,47.5307749022,800.0029070046,1.0000000000,0.8000000000,250.0000000000,0
117,100,0,100,16,100,100,0,100,100,0.0213030855,47.5094718167,800.0029594975,1.0000000000,0.8000000000,250.0000000000,0
