Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Chain_Repairs,Partial_Promotions,Emergency_Promotions
1599,97,3,8,97,97,0,0,0,0,0,97,97,0.0232911161,7.8721982396,12.1250000000,8.0000693389,1.0000000000,0.7760000000,250.0000000000,0,0,0,0,0
1600,97,3,8,97,97,0,0,0,0,0,97,97,0.0232911161,7.8489071235,12.1250000000,8.0000693389,1.0000000000,0.7760000000,250.0000000000,0,0,0,0,0
1601,97,3,1,97,97,0,0,1,98,288,97,97,0.0372126374,7.8116944861,97.0000000000,8.0002203012,1.0000000000,0.8544000000,227.0599250936,0,0,0,0,0
1602,97,3,1,97,96,1,0,0,0,0,96,96,0.0317766942,7.7799177919,97.0000000000,8.0002210191,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1603,97,3,1,97,96,1,0,0,0,0,96,96,0.0317766942,7.7481410977,97.0000000000,8.0002210191,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1604,97,3,1,97,96,1,0,0,0,0,96,96,0.0317766942,7.7163644035,97.0000000000,8.0002210191,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1605,97,3,1,97,96,1,0,0,0,0,96,96,0.0317766942,7.6845877094,97.0000000000,8.0002210191,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1606,97,3,2,97,96,1,0,1,99,382,96,96,0.0311822720,7.6534054373,48.5000000000,8.0001479174,0.9896907216,0.8472000000,226.6288951841,0,0,0,0,0
1607,97,3,2,97,96,1,0,0,0,0,96,96,0.0256263246,7.6277791127,48.5000000000,8.0001479174,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1608,97,3,2,97,96,1,0,0,0,0,96,96,0.0256263246,7.6021527881,48.5000000000,8.0001479174,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1609,97,3,2,97,96,1,0,0,0,0,96,96,0.0256263246,7.5765264635,48.5000000000,8.0001479174,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1610,97,3,2,97,96,1,0,0,0,0,96,96,0.0256263246,7.5509001390,48.5000000000,8.0001479174,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1611,97,3,2,97,96,1,0,1,99,382,96,96,0.0291764408,7.5217236982,48.5000000000,8.0001292365,0.9896907216,0.8472000000,226.6288951841,0,0,0,0,0
1612,97,3,2,97,96,1,0,0,0,0,96,96,0.0237956628,7.4979280354,48.5000000000,8.0001292365,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1613,97,3,2,97,96,1,0,0,0,0,96,96,0.0237956628,7.4741323726,48.5000000000,8.0001292365,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1614,97,3,2,97,96,1,0,0,0,0,96,96,0.0237956628,7.4503367098,48.5000000000,8.0001292365,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1615,97,3,2,97,95,2,0,0,0,0,95,95,0.0235563110,7.4267803988,48.5000000000,8.0001292527,0.9793814433,0.7600000000,250.0000000000,0,0,0,0,0
1616,96,4,1,96,95,1,0,1,97,286,95,95,0.0336689169,7.3931114819,96.0000000000,8.0001945671,0.9895833333,0.8376000000,226.8385864374,0,0,0,0,0
1617,96,4,1,96,95,1,0,0,0,0,95,95,0.0287883571,7.3643231248,96.0000000000,8.0001945671,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1618,96,4,1,96,95,1,0,0,0,0,95,95,0.0287883571,7.3355347677,96.0000000000,8.0001945671,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1619,96,4,1,96,95,1,0,0,0,0,95,95,0.0287883571,7.3067464106,96.0000000000,8.0001945671,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1620,96,4,1,96,95,1,0,0,0,0,95,95,0.0287883571,7.2779580535,96.0000000000,8.0001945671,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1621,96,4,2,96,95,1,0,1,98,378,95,95,0.0300803705,7.2478776830,48.0000000000,8.0001391753,0.9895833333,0.8384000000,226.6221374046,0,0,0,0,0
1622,96,4,2,96,95,1,0,0,0,0,95,95,0.0246565700,7.2232211130,48.0000000000,8.0001391753,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1623,96,4,2,96,95,1,0,0,0,0,95,95,0.0246565700,7.1985645430,48.0000000000,8.0001391753,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1624,96,4,2,96,95,1,0,0,0,0,95,95,0.0246565700,7.1739079730,48.0000000000,8.0001391753,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1625,96,4,2,96,95,1,0,0,0,0,95,95,0.0246565700,7.1492514030,48.0000000000,8.0001391753,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1626,95,5,4,95,95,0,0,1,99,559,95,95,0.0321579240,7.1170934790,23.7500000000,8.0001156942,1.0000000000,0.8392000000,226.4061010486,0,0,0,0,0
1627,95,5,4,95,95,0,0,0,0,0,95,95,0.0248107821,7.0922826969,23.7500000000,8.0001156942,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1628,95,5,4,95,95,0,0,0,0,0,95,95,0.0248107821,7.0674719148,23.7500000000,8.0001156942,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1629,95,5,4,95,95,0,0,0,0,0,95,95,0.0248107821,7.0426611327,23.7500000000,8.0001156942,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1630,95,5,4,95,95,0,0,0,0,0,95,95,0.0248107821,7.0178503506,23.7500000000,8.0001156942,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1631,95,5,2,95,95,0,0,1,97,374,95,95,0.0311018898,6.9867484608,47.5000000000,8.0001523859,1.0000000000,0.8376000000,226.8385864374,0,0,0,0,0
1632,95,5,2,95,95,0,0,0,0,0,95,95,0.0256368304,6.9611116304,47.5000000000,8.0001523859,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1633,95,5,2,95,95,0,0,0,0,0,95,95,0.0256368304,6.9354748000,47.5000000000,8.0001523859,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1634,95,5,2,95,95,0,0,0,0,0,95,95,0.0256368304,6.9098379696,47.5000000000,8.0001523859,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1635,95,5,2,95,95,0,0,0,0,0,95,95,0.0256368304,6.8842011393,47.5000000000,8.0001523859,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1636,95,5,3,95,95,0,0,1,98,466,95,95,0.0299051267,6.8542960126,31.6666666667,8.0001104915,1.0000000000,0.8384000000,226.6221374046,0,0,0,0,0
1637,95,5,3,95,95,0,0,0,0,0,95,95,0.0236467305,6.8306492821,31.6666666667,8.0001104915,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1638,95,5,3,95,95,0,0,0,0,0,95,95,0.0236467305,6.8070025516,31.6666666667,8.0001104915,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1639,95,5,3,95,95,0,0,0,0,0,95,95,0.0236467305,6.7833558211,31.6666666667,8.0001104915,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1640,95,5,3,95,95,0,0,0,0,0,95,95,0.0236467305,6.7597090906,31.6666666667,8.0001104915,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1641,95,5,4,95,95,0,0,1,99,558,95,95,0.0304565912,6.7292524994,23.7500000000,8.0001041409,1.0000000000,0.8392000000,226.4061010486,0,0,0,0,0
1642,95,5,4,95,95,0,0,0,0,0,95,95,0.0232094258,6.7060430736,23.7500000000,8.0001041409,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1643,95,5,4,95,95,0,0,0,0,0,95,95,0.0232094258,6.6828336477,23.7500000000,8.0001041409,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1644,94,6,4,95,0,95,0,0,0,0,93,93,0.0224201319,6.6604135158,18.2500000000,0.0000000000,0.0000000000,0.7440000000,0.0000000000,0,0,0,0,0
1645,94,6,4,94,94,0,0,0,0,0,94,94,0.0232364715,6.6371770443,23.5000000000,8.0001114440,1.0000000000,0.7520000000,250.0000000000,1,0,1,0,0
1646,94,6,1,94,94,0,0,1,95,279,94,94,0.0341930136,6.6029840307,94.0000000000,8.0002078047,1.0000000000,0.8280000000,227.0531400966,0,0,0,0,0
1647,94,6,1,94,94,0,0,0,0,0,94,94,0.0293480149,6.5736360158,94.0000000000,8.0002078047,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1648,94,6,1,94,94,0,0,0,0,0,94,94,0.0293480149,6.5442880008,94.0000000000,8.0002078047,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1649,94,6,1,94,94,0,0,0,0,0,94,94,0.0293480149,6.5149399859,94.0000000000,8.0002078047,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1650,94,6,1,94,94,0,0,0,0,0,94,94,0.0293480149,6.4855919709,94.0000000000,8.0002078047,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1651,94,6,2,94,94,0,0,1,96,370,94,94,0.0288104821,6.4567814888,47.0000000000,8.0001250883,1.0000000000,0.8288000000,226.8339768340,0,0,0,0,0
1652,94,6,2,94,94,0,0,0,0,0,94,94,0.0235791675,6.4332023213,47.0000000000,8.0001250883,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1653,94,6,2,94,94,0,0,0,0,0,94,94,0.0235791675,6.4096231539,47.0000000000,8.0001250883,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1654,94,6,2,94,94,0,0,0,0,0,94,94,0.0235791675,6.3860439864,47.0000000000,8.0001250883,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1655,94,6,2,94,94,0,0,0,0,0,94,94,0.0235791675,6.3624648190,47.0000000000,8.0001250883,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1656,94,6,1,94,94,0,0,1,95,279,94,94,0.0388323999,6.3236324191,94.0000000000,8.0002371124,1.0000000000,0.8280000000,227.0531400966,0,0,0,0,0
1657,94,6,1,94,94,0,0,0,0,0,94,94,0.0335471579,6.2900852612,94.0000000000,8.0002371124,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1658,94,6,1,94,94,0,0,0,0,0,94,94,0.0335471579,6.2565381032,94.0000000000,8.0002371124,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1659,94,6,1,94,94,0,0,0,0,0,94,94,0.0335471579,6.2229909453,94.0000000000,8.0002371124,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1660,94,6,1,94,94,0,0,0,0,0,94,94,0.0335471579,6.1894437874,94.0000000000,8.0002371124,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1661,94,6,3,94,94,0,0,1,97,461,94,94,0.0282661821,6.1611776053,31.3333333333,8.0000985330,1.0000000000,0.8296000000,226.6152362584,0,0,0,0,0
1662,94,6,3,94,94,0,0,0,0,0,94,94,0.0221845146,6.1389930907,31.3333333333,8.0000985330,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1663,94,6,3,94,94,0,0,0,0,0,94,94,0.0221845146,6.1168085760,31.3333333333,8.0000985330,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1664,94,6,3,94,94,0,0,0,0,0,94,94,0.0221845146,6.0946240614,31.3333333333,8.0000985330,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1665,94,6,3,94,94,0,0,0,0,0,94,94,0.0221845146,6.0724395468,31.3333333333,8.0000985330,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1666,94,6,1,94,94,0,0,1,95,279,94,94,0.0295396877,6.0428998591,94.0000000000,8.0001633446,1.0000000000,0.8280000000,227.0531400966,0,0,0,0,0
1667,94,6,1,94,94,0,0,0,0,0,94,94,0.0251304346,6.0177694245,94.0000000000,8.0001633446,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1668,94,6,1,94,94,0,0,0,0,0,94,94,0.0251304346,5.9926389898,94.0000000000,8.0001633446,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1669,94,6,1,94,94,0,0,0,0,0,94,94,0.0251304346,5.9675085552,94.0000000000,8.0001633446,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1670,94,6,1,94,94,0,0,0,0,0,94,94,0.0251304346,5.9423781206,94.0000000000,8.0001633446,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1671,94,6,2,94,94,0,0,1,96,370,94,94,0.0297042950,5.9126738256,47.0000000000,8.0001437415,1.0000000000,0.8288000000,226.8339768340,0,0,0,0,0
1672,94,6,2,94,93,1,0,0,0,0,93,93,0.0241018830,5.8885719426,47.0000000000,8.0001433110,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1673,94,6,2,94,93,1,0,0,0,0,93,93,0.0241018830,5.8644700596,47.0000000000,8.0001433110,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1674,94,6,2,94,93,1,0,0,0,0,93,93,0.0241018830,5.8403681766,47.0000000000,8.0001433110,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1675,94,6,2,94,93,1,0,0,0,0,93,93,0.0241018830,5.8162662936,47.0000000000,8.0001433110,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1676,94,6,3,94,93,1,0,1,97,461,93,93,0.0297937372,5.7864725564,31.3333333333,8.0001304565,0.9893617021,0.8216000000,226.3875365141,0,0,0,0,0
1677,94,6,3,94,93,1,0,0,0,0,93,93,0.0235195847,5.7629529717,31.3333333333,8.0001304565,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1678,94,6,3,94,93,1,0,0,0,0,93,93,0.0235195847,5.7394333870,31.3333333333,8.0001304565,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1679,94,6,3,94,93,1,0,0,0,0,93,93,0.0235195847,5.7159138023,31.3333333333,8.0001304565,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1680,94,6,3,94,93,1,0,0,0,0,93,93,0.0235195847,5.6923942176,31.3333333333,8.0001304565,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1681,92,8,3,92,92,0,0,1,94,457,92,92,0.0295254537,5.6628687639,30.6666666667,8.0001342191,1.0000000000,0.8112000000,226.8244575937,0,0,0,0,0
1682,92,8,3,92,92,0,0,0,0,0,92,92,0.0233208988,5.6395478651,30.6666666667,8.0001342191,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1683,92,8,3,92,92,0,0,0,0,0,92,92,0.0233208988,5.6162269663,30.6666666667,8.0001342191,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1684,92,8,3,92,91,1,0,0,0,0,91,91,0.0230838605,5.5931431058,30.6666666667,8.0001343472,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1685,92,8,3,92,91,1,0,0,0,0,91,91,0.0230838605,5.5700592452,30.6666666667,8.0001343472,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1686,91,9,3,91,91,0,0,1,94,449,91,91,0.0287766220,5.5412826232,30.3333333333,8.0001148548,1.0000000000,0.8032000000,226.5936254980,0,0,0,0,0
1687,91,9,3,91,91,0,0,0,0,0,91,91,0.0227162248,5.5185663984,30.3333333333,8.0001148548,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1688,91,9,3,91,91,0,0,0,0,0,91,91,0.0227162248,5.4958501735,30.3333333333,8.0001148548,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1689,91,9,3,91,91,0,0,0,0,0,91,91,0.0227162248,5.4731339487,30.3333333333,8.0001148548,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1690,91,9,3,91,91,0,0,0,0,0,91,91,0.0227162248,5.4504177239,30.3333333333,8.0001148548,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1691,91,9,2,91,90,1,0,1,93,358,90,90,0.0282838993,5.4221338245,45.5000000000,8.0001347577,0.9890109890,0.7944000000,226.5861027190,0,0,0,0,0
1692,91,9,2,91,90,1,0,0,0,0,90,90,0.0231401733,5.3989936512,45.5000000000,8.0001347577,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1693,91,9,2,91,90,1,0,0,0,0,90,90,0.0231401733,5.3758534778,45.5000000000,8.0001347577,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1694,91,9,2,91,90,1,0,0,0,0,90,90,0.0231401733,5.3527133045,45.5000000000,8.0001347577,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1695,90,10,2,91,0,91,0,0,0,0,50,50,0.0123321322,5.3403811723,17.0000000000,0.0000000000,0.0000000000,0.4000000000,0.0000000000,0,0,0,0,0
1696,89,11,6,89,89,0,0,1,95,696,89,89,0.0307617203,5.3096194520,14.8333333333,8.0000957678,1.0000000000,0.7880000000,225.8883248731,0,0,0,0,0
1697,89,11,6,89,89,0,0,0,0,0,89,89,0.0219983006,5.2876211514,14.8333333333,8.0000957678,1.0000000000,0.7120000000,250.0000000000,0,0,0,0,0
1698,89,11,6,89,89,0,0,0,0,0,89,89,0.0219983006,5.2656228509,14.8333333333,8.0000957678,1.0000000000,0.7120000000,250.0000000000,0,0,0,0,0
1699,89,11,6,89,89,0,0,0,0,0,89,89,0.0219983006,5.2436245503,14.8333333333,8.0000957678,1.0000000000,0.7120000000,250.0000000000,0,0,0,0,0
1700,89,11,6,89,89,0,0,0,0,0,89,89,0.0219983006,5.2216262497,14.8333333333,8.0000957678,1.0000000000,0.7120000000,250.0000000000,0,0,0,0,0
1701,89,11,1,89,89,0,0,1,90,264,89,89,0.0371211575,5.1845050922,89.0000000000,8.0002411091,1.0000000000,0.7840000000,227.0408163265,0,0,0,0,0
1702,89,11,1,89,89,0,0,0,0,0,89,89,0.0320832893,5.1524218029,89.0000000000,8.0002411091,1.0000000000,0.7120000000,250.0000000000,0,0,0,0,0
1703,89,11,1,89,88,1,0,0,0,0,88,88,0.0317991123,5.1206226906,89.0000000000,8.0002415422,0.9887640449,0.7040000000,250.0000000000,0,0,0,0,0
1704,89,11,1,89,88,1,0,0,0,0,88,88,0.0317991123,5.0888235783,89.0000000000,8.0002415422,0.9887640449,0.7040000000,250.0000000000,0,0,0,0,0
1705,89,11,1,89,88,1,0,0,0,0,88,88,0.0317991123,5.0570244660,89.0000000000,8.0002415422,0.9887640449,0.7040000000,250.0000000000,0,0,0,0,0
1706,88,12,3,88,86,2,0,1,91,431,86,86,0.0272076431,5.0298168229,29.3333333333,8.0001121693,0.9772727273,0.7608000000,226.0778128286,0,0,0,0,0
1707,88,12,3,88,86,2,0,0,0,0,86,86,0.0213766213,5.0084402015,29.3333333333,8.0001121693,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1708,88,12,3,88,86,2,0,0,0,0,86,86,0.0213766213,4.9870635802,29.3333333333,8.0001121693,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1709,88,12,3,88,86,2,0,0,0,0,86,86,0.0213766213,4.9656869589,29.3333333333,8.0001121693,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1710,88,12,3,88,86,2,0,0,0,0,86,86,0.0213766213,4.9443103375,29.3333333333,8.0001121693,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1711,88,12,1,88,86,2,0,1,89,261,86,86,0.0301401785,4.9141701590,88.0000000000,8.0001912294,0.9772727273,0.7592000000,226.5542676502,0,0,0,0,0
1712,88,12,1,88,86,2,0,0,0,0,86,86,0.0257151656,4.8884549934,88.0000000000,8.0001912294,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1713,88,12,1,88,86,2,0,0,0,0,86,86,0.0257151656,4.8627398278,88.0000000000,8.0001912294,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1714,88,12,1,88,86,2,0,0,0,0,86,86,0.0257151656,4.8370246622,88.0000000000,8.0001912294,0.9772727273,0.6880000000,250.0000000000,0,0,0,0,0
1715,88,12,1,88,85,3,0,0,0,0,85,85,0.0253966626,4.8116279996,88.0000000000,8.0001905907,0.9659090909,0.6800000000,250.0000000000,0,0,0,0,0
1716,87,13,1,87,84,3,0,1,88,258,84,84,0.0331755782,4.7784524214,87.0000000000,8.0002250079,0.9655172414,0.7424000000,226.2931034483,0,0,0,0,0
1717,87,13,1,87,84,3,0,0,0,0,84,84,0.0284529565,4.7499994650,87.0000000000,8.0002250079,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1718,87,13,1,87,84,3,0,0,0,0,84,84,0.0284529565,4.7215465085,87.0000000000,8.0002250079,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1719,87,13,1,87,84,3,0,0,0,0,84,84,0.0284529565,4.6930935520,87.0000000000,8.0002250079,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1720,87,13,1,87,84,3,0,0,0,0,84,84,0.0284529565,4.6646405956,87.0000000000,8.0002250079,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1721,87,13,1,87,84,3,0,1,88,258,84,84,0.0320260844,4.6326145112,87.0000000000,8.0002145361,0.9655172414,0.7424000000,226.2931034483,0,0,0,0,0
1722,87,13,1,87,84,3,0,0,0,0,84,84,0.0274104026,4.6052041086,87.0000000000,8.0002145361,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1723,87,13,1,87,84,3,0,0,0,0,84,84,0.0274104026,4.5777937060,87.0000000000,8.0002145361,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1724,87,13,1,87,84,3,0,0,0,0,84,84,0.0274104026,4.5503833034,87.0000000000,8.0002145361,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1725,87,13,1,87,84,3,0,0,0,0,84,84,0.0274104026,4.5229729008,87.0000000000,8.0002145361,0.9655172414,0.6720000000,250.0000000000,0,0,0,0,0
1726,85,15,1,85,84,1,0,1,86,253,84,84,0.0299067455,4.4930661552,85.0000000000,8.0001979748,0.9882352941,0.7408000000,226.7818574514,0,0,0,0,0
1727,85,15,1,85,84,1,0,0,0,0,84,84,0.0255504541,4.4675157011,85.0000000000,8.0001979748,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1728,85,15,1,85,84,1,0,0,0,0,84,84,0.0255504541,4.4419652470,85.0000000000,8.0001979748,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1729,85,15,1,85,84,1,0,0,0,0,84,84,0.0255504541,4.4164147929,85.0000000000,8.0001979748,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1730,85,15,1,85,84,1,0,0,0,0,84,84,0.0255504541,4.3908643388,85.0000000000,8.0001979748,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1731,85,15,1,85,84,1,0,1,86,252,84,84,0.0322777432,4.3585865956,85.0000000000,8.0002172804,0.9882352941,0.7408000000,226.7818574514,0,0,0,0,0
1732,85,15,1,85,84,1,0,0,0,0,84,84,0.0277190562,4.3308675394,85.0000000000,8.0002172804,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1733,85,15,1,85,84,1,0,0,0,0,84,84,0.0277190562,4.3031484832,85.0000000000,8.0002172804,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1734,85,15,1,85,84,1,0,0,0,0,84,84,0.0277190562,4.2754294270,85.0000000000,8.0002172804,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1735,85,15,1,85,84,1,0,0,0,0,84,84,0.0277190562,4.2477103709,85.0000000000,8.0002172804,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1736,85,15,1,85,84,1,0,1,86,252,84,84,0.0305804328,4.2171299381,85.0000000000,8.0002094655,0.9882352941,0.7408000000,226.7818574514,0,0,0,0,0
1737,85,15,1,85,84,1,0,0,0,0,84,84,0.0261909202,4.1909390179,85.0000000000,8.0002094655,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1738,85,15,1,85,84,1,0,0,0,0,84,84,0.0261909202,4.1647480976,85.0000000000,8.0002094655,0.9882352941,0.6720000000,250.0000000000,0,0,0,0,0
1739,84,16,1,85,0,85,0,0,0,0,23,23,0.0073675135,4.1573805842,1.0000000000,0.0000000000,0.0000000000,0.1840000000,0.0000000000,0,0,0,0,0
1740,84,16,1,84,83,1,0,0,0,0,83,83,0.0246261721,4.1327544120,84.0000000000,8.0001936919,0.9880952381,0.6640000000,250.0000000000,1,0,1,0,0
1741,84,16,1,84,83,1,0,1,85,249,83,83,0.0277189534,4.1050354586,84.0000000000,8.0001868880,0.9880952381,0.7320000000,226.7759562842,0,0,0,0,0
1742,84,16,1,84,83,1,0,0,0,0,83,83,0.0236194846,4.0814159740,84.0000000000,8.0001868880,0.9880952381,0.6640000000,250.0000000000,0,0,0,0,0
1743,84,16,1,84,83,1,0,0,0,0,83,83,0.0236194846,4.0577964894,84.0000000000,8.0001868880,0.9880952381,0.6640000000,250.0000000000,0,0,0,0,0
1744,84,16,1,84,83,1,0,0,0,0,83,83,0.0236194846,4.0341770048,84.0000000000,8.0001868880,0.9880952381,0.6640000000,250.0000000000,0,0,0,0,0
1745,84,16,1,84,83,1,0,0,0,0,83,83,0.0236194846,4.0105575203,84.0000000000,8.0001868880,0.9880952381,0.6640000000,250.0000000000,0,0,0,0,0
1746,83,17,2,83,83,0,0,1,85,328,83,83,0.0259479243,3.9846095960,41.5000000000,8.0001336415,1.0000000000,0.7320000000,226.7759562842,0,0,0,0,0
1747,83,17,2,83,83,0,0,0,0,0,83,83,0.0212316901,3.9633779059,41.5000000000,8.0001336415,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1748,83,17,2,83,83,0,0,0,0,0,83,83,0.0212316901,3.9421462159,41.5000000000,8.0001336415,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1749,83,17,2,83,83,0,0,0,0,0,83,83,0.0212316901,3.9209145258,41.5000000000,8.0001336415,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1750,83,17,2,83,83,0,0,0,0,0,83,83,0.0212316901,3.8996828357,41.5000000000,8.0001336415,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1751,83,17,1,83,83,0,0,1,84,246,83,83,0.0305194491,3.8691633866,83.0000000000,8.0002155782,1.0000000000,0.7312000000,227.0240700219,0,0,0,0,0
1752,83,17,1,83,83,0,0,0,0,0,83,83,0.0262039879,3.8429593987,83.0000000000,8.0002155782,1.0000000000,0.6640000000,250.0000000000,0,0,0,0,0
1753,83,17,1,83,81,2,0,0,0,0,81,81,0.0255178311,3.8174415676,83.0000000000,8.0002152202,0.9759036145,0.6480000000,250.0000000000,0,0,0,0,0
1754,83,17,1,83,81,2,0,0,0,0,81,81,0.0255178311,3.7919237365,83.0000000000,8.0002152202,0.9759036145,0.6480000000,250.0000000000,0,0,0,0,0
1755,83,17,1,83,81,2,0,0,0,0,81,81,0.0255178311,3.7664059054,83.0000000000,8.0002152202,0.9759036145,0.6480000000,250.0000000000,0,0,0,0,0
1756,83,17,1,83,81,2,0,1,84,246,81,81,0.0247601470,3.7416457584,83.0000000000,8.0001544516,0.9759036145,0.7152000000,226.5100671141,0,0,0,0,0
1757,83,17,1,83,80,3,0,0,0,0,80,80,0.0206921567,3.7209536017,83.0000000000,8.0001547179,0.9638554217,0.6400000000,250.0000000000,0,0,0,0,0
1758,83,17,1,83,80,3,0,0,0,0,80,80,0.0206921567,3.7002614450,83.0000000000,8.0001547179,0.9638554217,0.6400000000,250.0000000000,0,0,0,0,0
