Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Selection_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
930,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1416664319,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
931,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1407583752,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
932,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1398503185,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
933,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1389422618,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
934,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1380342050,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
935,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1371261483,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
936,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1362180916,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
937,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1353100349,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
938,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1344019782,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
939,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1334939214,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
940,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1325858647,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
941,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1316778080,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
942,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1307697513,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
943,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1298616945,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
944,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1289536378,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
945,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1280455811,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
946,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1271375244,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
947,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1262294676,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
948,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1253214109,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
949,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1244133542,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
950,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1235052975,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
951,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1225972408,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
952,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1216891840,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
953,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1207811273,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
954,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1198730706,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
955,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1189650139,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
956,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1180569571,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
957,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1171489004,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
958,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1162408437,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
959,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1153327870,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
960,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1144247302,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
961,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1135166735,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
962,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1126086168,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
963,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1117005601,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
964,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1107925034,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
965,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1098844466,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
966,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1089763899,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
967,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1080683332,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
968,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1071602765,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
969,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1062522197,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
970,4,96,4,4,4,0,0,6,24,0,4,4,0.0009080567,0.1053441630,1.0000000000,8.0001658359,1.0000000000,0.0512000000,156.2500000000
971,3,97,4,4,3,1,0,6,24,0,3,3,0.0007681808,0.1045759822,1.0000000000,8.0001656406,0.7500000000,0.0432000000,138.8888888889
972,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.1038952787,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
973,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.1032145751,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
974,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.1025338715,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
975,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.1018531680,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
976,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.1011724644,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
977,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.1004917608,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
978,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0998110572,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
979,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0991303537,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
980,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0984496501,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
981,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0977689465,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
982,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0970882430,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
983,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0964075394,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
984,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0957268358,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
985,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0950461323,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
986,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0943654287,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
987,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0936847251,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
988,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0930040216,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
989,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0923233180,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
990,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0916426144,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
991,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0909619109,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
992,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0902812073,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
993,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0896005037,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
994,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0889198002,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
995,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0882390966,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
996,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0875583930,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
997,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0868776895,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
998,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0861969859,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
999,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0855162823,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1000,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0848355788,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1001,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0841548752,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1002,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0834741716,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1003,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0827934680,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1004,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0821127645,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1005,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0814320609,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1006,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0807513573,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1007,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0800706538,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1008,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0793899502,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1009,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0787092466,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1010,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0780285431,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1011,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0773478395,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1012,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0766671359,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1013,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0759864324,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1014,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0753057288,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1015,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0746250252,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1016,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0739443217,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1017,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0732636181,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1018,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0725829145,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1019,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0719022110,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1020,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0712215074,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1021,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0705408038,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1022,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0698601003,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1023,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0691793967,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1024,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0684986931,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1025,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0678179896,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1026,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0671372860,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1027,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0664565824,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1028,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0657758788,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1029,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0650951753,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1030,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0644144717,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1031,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0637337681,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1032,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0630530646,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1033,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0623723610,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1034,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0616916574,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1035,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0610109539,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1036,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0603302503,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1037,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0596495467,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1038,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0589688432,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1039,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0582881396,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1040,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0576074360,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1041,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0569267325,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1042,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0562460289,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1043,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0555653253,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1044,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0548846218,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1045,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0542039182,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1046,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0535232146,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1047,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0528425111,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1048,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0521618075,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1049,3,97,3,3,3,0,0,6,18,0,3,3,0.0006807036,0.0514811039,1.0000000000,8.0001656406,1.0000000000,0.0384000000,156.2500000000
1050,2,98,2,2,2,0,0,6,12,0,2,2,0.0005120555,0.0509690485,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1051,2,98,2,2,2,0,0,6,12,0,2,2,0.0004536752,0.0505153732,1.0000000000,8.0001655216,1.0000000000,0.0256000000,156.2500000000
1052,1,99,2,2,1,1,0,6,12,0,1,1,0.0003935244,0.0501218489,1.0000000000,8.0001620024,0.5000000000,0.0176000000,113.6363636364
1053,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0498971083,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1054,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0496723677,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1055,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0494476271,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1056,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0492228865,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1057,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0489981458,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1058,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0487734052,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1059,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0485486646,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1060,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0483239240,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1061,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0480991834,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1062,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0478744428,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1063,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0476497022,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1064,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0474249616,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1065,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0472002210,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1066,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0469754804,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1067,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0467507398,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1068,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0465259992,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1069,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0463012586,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1070,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0460765180,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1071,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0458517774,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1072,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0456270368,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1073,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0454022961,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1074,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0451775555,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1075,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0449528149,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1076,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0447280743,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1077,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0445033337,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1078,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0442785931,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1079,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0440538525,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1080,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0438291119,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1081,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0436043713,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1082,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0433796307,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1083,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0431548901,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1084,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0429301495,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1085,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0427054089,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1086,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0424806683,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1087,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0422559277,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1088,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0420311871,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1089,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0418064465,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1090,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0415817058,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1091,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0413569652,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1092,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0411322246,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1093,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0409074840,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1094,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0406827434,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1095,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0404580028,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1096,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0402332622,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1097,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0400085216,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1098,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0397837810,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1099,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0395590404,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1100,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0393342998,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1101,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0391095592,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1102,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0388848186,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1103,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0386600780,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1104,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0384353374,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1105,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0382105968,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1106,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0379858561,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1107,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0377611155,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1108,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0375363749,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1109,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0373116343,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1110,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0370868937,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1111,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0368621531,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
1112,1,99,1,1,1,0,0,6,6,0,1,1,0.0002247406,0.0366374125,1.0000000000,8.0001620024,1.0000000000,0.0128000000,156.2500000000
