Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Routing_Repairs,Partial_Promotions,Emergency_Promotions
1555,98,2,2,98,98,0,0,0,0,0,98,98,0.0274010157,9.1945204541,49.0000000000,8.0001759902,1.0000000000,0.7840000000,250.0000000000,0,0,0,0,0
1556,98,2,2,98,98,0,0,1,100,386,98,98,0.0297158375,9.1648046167,49.0000000000,8.0001220031,1.0000000000,0.8640000000,226.8518518519,0,0,0,0,0
1557,98,2,2,98,98,0,0,0,0,0,98,98,0.0242836805,9.1405209362,49.0000000000,8.0001220031,1.0000000000,0.7840000000,250.0000000000,0,0,0,0,0
1558,98,2,2,98,98,0,0,0,0,0,98,98,0.0242836805,9.1162372557,49.0000000000,8.0001220031,1.0000000000,0.7840000000,250.0000000000,0,0,0,0,0
1559,98,2,2,98,98,0,0,0,0,0,98,98,0.0242836805,9.0919535753,49.0000000000,8.0001220031,1.0000000000,0.7840000000,250.0000000000,0,0,0,0,0
1560,98,2,2,98,98,0,0,0,0,0,98,98,0.0242836805,9.0676698948,49.0000000000,8.0001220031,1.0000000000,0.7840000000,250.0000000000,0,0,0,0,0
1561,98,2,2,98,97,1,0,1,100,386,97,97,0.0328794114,9.0347904834,49.0000000000,8.0001652698,0.9897959184,0.8560000000,226.6355140187,0,0,0,0,0
1562,98,2,2,98,97,1,0,0,0,0,97,97,0.0271173883,9.0076730951,49.0000000000,8.0001652698,0.9897959184,0.7760000000,250.0000000000,0,0,0,0,0
1563,98,2,2,98,97,1,0,0,0,0,97,97,0.0271173883,8.9805557068,49.0000000000,8.0001652698,0.9897959184,0.7760000000,250.0000000000,0,0,0,0,0
1564,98,2,2,98,97,1,0,0,0,0,97,97,0.0271173883,8.9534383185,49.0000000000,8.0001652698,0.9897959184,0.7760000000,250.0000000000,0,0,0,0,0
1565,98,2,2,98,97,1,0,0,0,0,97,97,0.0271173883,8.9263209302,49.0000000000,8.0001652698,0.9897959184,0.7760000000,250.0000000000,0,0,0,0,0
1566,97,3,3,97,97,0,0,1,100,479,97,97,0.0312153464,8.8951055838,32.3333333333,8.0001326570,1.0000000000,0.8560000000,226.6355140187,0,0,0,0,0
1567,97,3,3,97,97,0,0,0,0,0,97,97,0.0246877641,8.8704178198,32.3333333333,8.0001326570,1.0000000000,0.7760000000,250.0000000000,0,0,0,0,0
1568,97,3,3,97,97,0,0,0,0,0,97,97,0.0246877641,8.8457300557,32.3333333333,8.0001326570,1.0000000000,0.7760000000,250.0000000000,0,0,0,0,0
1569,97,3,3,97,96,1,0,0,0,0,96,96,0.0244408538,8.8212892019,32.3333333333,8.0001325472,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1570,97,3,3,97,96,1,0,0,0,0,96,96,0.0244408538,8.7968483481,32.3333333333,8.0001325472,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1571,97,3,6,97,96,1,0,1,103,758,96,96,0.0320846225,8.7647637255,16.1666666667,8.0000902811,0.9896907216,0.8504000000,225.7761053622,0,0,0,0,0
1572,97,3,6,97,96,1,0,0,0,0,96,96,0.0226727368,8.7420909887,16.1666666667,8.0000902811,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1573,97,3,6,97,96,1,0,0,0,0,96,96,0.0226727368,8.7194182519,16.1666666667,8.0000902811,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1574,97,3,6,97,96,1,0,0,0,0,96,96,0.0226727368,8.6967455151,16.1666666667,8.0000902811,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1575,97,3,6,97,96,1,0,0,0,0,96,96,0.0226727368,8.6740727782,16.1666666667,8.0000902811,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1576,97,3,1,97,96,1,0,1,98,288,96,96,0.0360920467,8.6379807315,97.0000000000,8.0002165897,0.9896907216,0.8464000000,226.8431001890,0,0,0,0,0
1577,97,3,1,97,96,1,0,0,0,0,96,96,0.0309943796,8.6069863519,97.0000000000,8.0002165897,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1578,97,3,1,97,96,1,0,0,0,0,96,96,0.0309943796,8.5759919723,97.0000000000,8.0002165897,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1579,97,3,1,97,96,1,0,0,0,0,96,96,0.0309943796,8.5449975928,97.0000000000,8.0002165897,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1580,97,3,1,97,96,1,0,0,0,0,96,96,0.0309943796,8.5140032132,97.0000000000,8.0002165897,0.9896907216,0.7680000000,250.0000000000,0,0,0,0,0
1581,96,4,1,96,96,0,0,1,97,286,96,96,0.0360613624,8.4779418508,96.0000000000,8.0002165769,1.0000000000,0.8456000000,227.0577105014,0,0,0,0,0
1582,96,4,1,96,96,0,0,0,0,0,96,96,0.0309942743,8.4469475765,96.0000000000,8.0002165769,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1583,96,4,1,96,96,0,0,0,0,0,96,96,0.0309942743,8.4159533021,96.0000000000,8.0002165769,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1584,96,4,1,96,96,0,0,0,0,0,96,96,0.0309942743,8.3849590278,96.0000000000,8.0002165769,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1585,96,4,1,96,96,0,0,0,0,0,96,96,0.0309942743,8.3539647534,96.0000000000,8.0002165769,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1586,96,4,3,96,96,0,0,1,99,471,96,96,0.0293856950,8.3245790584,32.0000000000,8.0001039303,1.0000000000,0.8472000000,226.6288951841,0,0,0,0,0
1587,96,4,3,96,96,0,0,0,0,0,96,96,0.0231307955,8.3014482629,32.0000000000,8.0001039303,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1588,96,4,3,96,96,0,0,0,0,0,96,96,0.0231307955,8.2783174674,32.0000000000,8.0001039303,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1589,96,4,3,96,96,0,0,0,0,0,96,96,0.0231307955,8.2551866719,32.0000000000,8.0001039303,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1590,96,4,3,96,96,0,0,0,0,0,96,96,0.0231307955,8.2320558764,32.0000000000,8.0001039303,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1591,96,4,7,96,96,0,0,1,103,843,96,96,0.0326778358,8.1993780406,13.7142857143,8.0000602004,1.0000000000,0.8504000000,225.7761053622,0,0,0,0,0
1592,96,4,7,96,96,0,0,0,0,0,96,96,0.0224036636,8.1769743770,13.7142857143,8.0000602004,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1593,96,4,7,96,96,0,0,0,0,0,96,96,0.0224036636,8.1545707134,13.7142857143,8.0000602004,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1594,96,4,7,96,96,0,0,0,0,0,96,96,0.0224036636,8.1321670497,13.7142857143,8.0000602004,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1595,96,4,7,96,96,0,0,0,0,0,96,96,0.0224036636,8.1097633861,13.7142857143,8.0000602004,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1596,96,4,11,96,96,0,0,1,107,1215,96,96,0.0364598198,8.0733035663,8.7272727273,8.0000475322,1.0000000000,0.8536000000,224.9297094658,0,0,0,0,0
1597,96,4,11,96,96,0,0,0,0,0,96,96,0.0220502205,8.0512533458,8.7272727273,8.0000475322,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1598,96,4,11,96,96,0,0,0,0,0,96,96,0.0220502205,8.0292031253,8.7272727273,8.0000475322,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1599,96,4,11,96,96,0,0,0,0,0,96,96,0.0220502205,8.0071529048,8.7272727273,8.0000475322,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1600,96,4,11,96,96,0,0,0,0,0,96,96,0.0220502205,7.9851026843,8.7272727273,8.0000475322,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1601,96,4,2,96,96,0,0,1,98,378,96,96,0.0316466368,7.9534560475,48.0000000000,8.0001567656,1.0000000000,0.8464000000,226.8431001890,0,0,0,0,0
1602,96,4,2,96,96,0,0,0,0,0,96,96,0.0261602248,7.9272958226,48.0000000000,8.0001567656,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1603,96,4,2,96,96,0,0,0,0,0,96,96,0.0261602248,7.9011355978,48.0000000000,8.0001567656,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1604,96,4,2,96,96,0,0,0,0,0,96,96,0.0261602248,7.8749753730,48.0000000000,8.0001567656,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1605,96,4,2,96,96,0,0,0,0,0,96,96,0.0261602248,7.8488151482,48.0000000000,8.0001567656,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1606,96,4,1,96,96,0,0,1,97,285,96,96,0.0366498155,7.8121653326,96.0000000000,8.0002177985,1.0000000000,0.8456000000,227.0577105014,0,0,0,0,0
1607,96,4,1,96,96,0,0,0,0,0,96,96,0.0315335641,7.7806317686,96.0000000000,8.0002177985,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1608,96,4,1,96,96,0,0,0,0,0,96,96,0.0315335641,7.7490982045,96.0000000000,8.0002177985,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1609,96,4,1,96,96,0,0,0,0,0,96,96,0.0315335641,7.7175646404,96.0000000000,8.0002177985,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1610,96,4,1,96,96,0,0,0,0,0,96,96,0.0315335641,7.6860310763,96.0000000000,8.0002177985,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1611,96,4,1,96,96,0,0,1,97,285,96,96,0.0318756542,7.6541554221,96.0000000000,8.0001790374,1.0000000000,0.8456000000,227.0577105014,0,0,0,0,0
1612,96,4,1,96,96,0,0,0,0,0,96,96,0.0272092064,7.6269462157,96.0000000000,8.0001790374,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1613,96,4,1,96,96,0,0,0,0,0,96,96,0.0272092064,7.5997370093,96.0000000000,8.0001790374,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1614,96,4,1,96,96,0,0,0,0,0,96,96,0.0272092064,7.5725278029,96.0000000000,8.0001790374,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1615,96,4,1,96,96,0,0,0,0,0,96,96,0.0272092064,7.5453185966,96.0000000000,8.0001790374,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1616,96,4,1,96,96,0,0,1,97,285,96,96,0.0348332238,7.5104853728,96.0000000000,8.0002056035,1.0000000000,0.8456000000,227.0577105014,0,0,0,0,0
1617,96,4,1,96,96,0,0,0,0,0,96,96,0.0298859978,7.4805993749,96.0000000000,8.0002056035,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1618,96,4,1,96,96,0,0,0,0,0,96,96,0.0298859978,7.4507133771,96.0000000000,8.0002056035,1.0000000000,0.7680000000,250.0000000000,0,0,0,0,0
1619,96,4,1,96,95,1,0,0,0,0,95,95,0.0294720398,7.4212413373,96.0000000000,8.0002044656,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1620,96,4,1,96,95,1,0,0,0,0,95,95,0.0294720398,7.3917692975,96.0000000000,8.0002044656,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1621,96,4,3,96,95,1,0,1,99,471,95,95,0.0289804157,7.3627888818,32.0000000000,8.0001019205,0.9895833333,0.8392000000,226.4061010486,0,0,0,0,0
1622,96,4,3,96,95,1,0,0,0,0,95,95,0.0227202741,7.3400686077,32.0000000000,8.0001019205,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1623,96,4,3,96,95,1,0,0,0,0,95,95,0.0227202741,7.3173483336,32.0000000000,8.0001019205,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1624,96,4,3,96,95,1,0,0,0,0,95,95,0.0227202741,7.2946280595,32.0000000000,8.0001019205,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1625,96,4,3,96,95,1,0,0,0,0,95,95,0.0227202741,7.2719077853,32.0000000000,8.0001019205,0.9895833333,0.7600000000,250.0000000000,0,0,0,0,0
1626,95,5,1,95,95,0,0,1,96,282,95,95,0.0348525782,7.2370552071,95.0000000000,8.0002044588,1.0000000000,0.8368000000,227.0554493308,0,0,0,0,0
1627,95,5,1,95,95,0,0,0,0,0,95,95,0.0299095457,7.2071456614,95.0000000000,8.0002044588,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1628,95,5,1,95,95,0,0,0,0,0,95,95,0.0299095457,7.1772361156,95.0000000000,8.0002044588,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1629,95,5,1,95,95,0,0,0,0,0,95,95,0.0299095457,7.1473265699,95.0000000000,8.0002044588,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1630,95,5,1,95,95,0,0,0,0,0,95,95,0.0299095457,7.1174170242,95.0000000000,8.0002044588,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1631,95,5,1,95,95,0,0,1,96,282,95,95,0.0391813859,7.0782356382,95.0000000000,8.0002365333,1.0000000000,0.8368000000,227.0554493308,0,0,0,0,0
1632,95,5,1,95,95,0,0,0,0,0,95,95,0.0338471453,7.0443884929,95.0000000000,8.0002365333,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1633,95,5,1,95,95,0,0,0,0,0,95,95,0.0338471453,7.0105413476,95.0000000000,8.0002365333,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1634,95,5,1,95,95,0,0,0,0,0,95,95,0.0338471453,6.9766942024,95.0000000000,8.0002365333,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1635,95,5,1,95,95,0,0,0,0,0,95,95,0.0338471453,6.9428470571,95.0000000000,8.0002365333,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1636,95,5,2,95,95,0,0,1,97,374,95,95,0.0298071816,6.9130398755,47.5000000000,8.0001453210,1.0000000000,0.8376000000,226.8385864374,0,0,0,0,0
1637,95,5,2,95,95,0,0,0,0,0,95,95,0.0244293408,6.8886105347,47.5000000000,8.0001453210,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1638,95,5,2,95,95,0,0,0,0,0,95,95,0.0244293408,6.8641811939,47.5000000000,8.0001453210,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1639,95,5,2,95,95,0,0,0,0,0,95,95,0.0244293408,6.8397518531,47.5000000000,8.0001453210,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1640,95,5,2,95,95,0,0,0,0,0,95,95,0.0244293408,6.8153225123,47.5000000000,8.0001453210,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1641,95,5,1,95,95,0,0,1,96,282,95,95,0.0325564017,6.7827661106,95.0000000000,8.0001902642,1.0000000000,0.8368000000,227.0554493308,0,0,0,0,0
1642,95,5,1,95,95,0,0,0,0,0,95,95,0.0278450557,6.7549210549,95.0000000000,8.0001902642,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1643,95,5,1,95,95,0,0,0,0,0,95,95,0.0278450557,6.7270759993,95.0000000000,8.0001902642,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1644,95,5,1,95,95,0,0,0,0,0,95,95,0.0278450557,6.6992309436,95.0000000000,8.0001902642,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1645,95,5,1,95,95,0,0,0,0,0,95,95,0.0278450557,6.6713858879,95.0000000000,8.0001902642,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1646,95,5,2,95,95,0,0,1,97,374,95,95,0.0319878388,6.6393980491,47.5000000000,8.0001652888,1.0000000000,0.8376000000,226.8385864374,0,0,0,0,0
1647,95,5,2,95,95,0,0,0,0,0,95,95,0.0264390789,6.6129589702,47.5000000000,8.0001652888,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1648,95,5,2,95,95,0,0,0,0,0,95,95,0.0264390789,6.5865198913,47.5000000000,8.0001652888,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1649,95,5,2,95,95,0,0,0,0,0,95,95,0.0264390789,6.5600808123,47.5000000000,8.0001652888,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1650,95,5,2,95,95,0,0,0,0,0,95,95,0.0264390789,6.5336417334,47.5000000000,8.0001652888,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1651,95,5,5,95,95,0,0,1,100,650,95,95,0.0339399882,6.4997017452,19.0000000000,8.0001365526,1.0000000000,0.8400000000,226.1904761905,0,0,0,0,0
1652,95,5,5,95,95,0,0,0,0,0,95,95,0.0254608603,6.4742408849,19.0000000000,8.0001365526,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1653,95,5,5,95,95,0,0,0,0,0,95,95,0.0254608603,6.4487800246,19.0000000000,8.0001365526,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1654,95,5,5,95,95,0,0,0,0,0,95,95,0.0254608603,6.4233191643,19.0000000000,8.0001365526,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1655,95,5,5,95,95,0,0,0,0,0,95,95,0.0254608603,6.3978583040,19.0000000000,8.0001365526,1.0000000000,0.7600000000,250.0000000000,0,0,0,0,0
1656,95,5,1,95,94,1,0,1,96,282,94,94,0.0348840518,6.3629742522,95.0000000000,8.0002143323,0.9894736842,0.8288000000,226.8339768340,0,0,0,0,0
1657,95,5,1,95,94,1,0,0,0,0,94,94,0.0299337797,6.3330404725,95.0000000000,8.0002143323,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1658,95,5,1,95,94,1,0,0,0,0,94,94,0.0299337797,6.3031066928,95.0000000000,8.0002143323,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1659,95,5,1,95,94,1,0,0,0,0,94,94,0.0299337797,6.2731729131,95.0000000000,8.0002143323,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1660,95,5,1,95,94,1,0,0,0,0,94,94,0.0299337797,6.2432391334,95.0000000000,8.0002143323,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1661,95,5,3,95,94,1,0,1,98,466,94,94,0.0280069345,6.2152321989,31.6666666667,8.0000887307,0.9894736842,0.8304000000,226.3969171484,0,0,0,0,0
1662,95,5,3,95,94,1,0,0,0,0,94,94,0.0219006625,6.1933315363,31.6666666667,8.0000887307,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1663,95,5,3,95,94,1,0,0,0,0,94,94,0.0219006625,6.1714308738,31.6666666667,8.0000887307,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1664,95,5,3,95,94,1,0,0,0,0,94,94,0.0219006625,6.1495302113,31.6666666667,8.0000887307,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1665,95,5,3,95,94,1,0,0,0,0,94,94,0.0219006625,6.1276295487,31.6666666667,8.0000887307,0.9894736842,0.7520000000,250.0000000000,0,0,0,0,0
1666,94,6,1,94,94,0,0,1,95,280,94,94,0.0362102387,6.0914193100,94.0000000000,8.0002238998,1.0000000000,0.8280000000,227.0531400966,0,0,0,0,0
1667,94,6,1,94,94,0,0,0,0,0,94,94,0.0311651583,6.0602541517,94.0000000000,8.0002238998,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1668,94,6,1,94,94,0,0,0,0,0,94,94,0.0311651583,6.0290889934,94.0000000000,8.0002238998,1.0000000000,0.7520000000,250.0000000000,0,0,0,0,0
1669,94,6,1,94,93,1,0,0,0,0,93,93,0.0308667067,5.9982222868,94.0000000000,8.0002239237,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1670,94,6,1,94,93,1,0,0,0,0,93,93,0.0308667067,5.9673555801,94.0000000000,8.0002239237,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1671,94,6,6,94,94,0,0,1,100,734,94,94,0.0308604221,5.9364951579,15.6666666667,8.0000672245,1.0000000000,0.8320000000,225.9615384615,0,0,0,0,0
1672,94,6,6,94,93,1,0,0,0,0,93,93,0.0215617962,5.9149333618,15.6666666667,8.0000675180,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1673,94,6,6,94,93,1,0,0,0,0,93,93,0.0215617962,5.8933715656,15.6666666667,8.0000675180,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1674,94,6,6,94,93,1,0,0,0,0,93,93,0.0215617962,5.8718097694,15.6666666667,8.0000675180,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1675,94,6,6,94,93,1,0,0,0,0,93,93,0.0215617962,5.8502479732,15.6666666667,8.0000675180,0.9893617021,0.7440000000,250.0000000000,0,0,0,0,0
1676,93,7,4,93,93,0,0,1,97,546,93,93,0.0284247165,5.8218232567,23.2500000000,8.0000761848,1.0000000000,0.8216000000,226.3875365141,0,0,0,0,0
1677,93,7,4,93,93,0,0,0,0,0,93,93,0.0214662362,5.8003570205,23.2500000000,8.0000761848,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1678,93,7,4,93,93,0,0,0,0,0,93,93,0.0214662362,5.7788907843,23.2500000000,8.0000761848,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1679,93,7,4,93,93,0,0,0,0,0,93,93,0.0214662362,5.7574245481,23.2500000000,8.0000761848,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1680,93,7,4,93,93,0,0,0,0,0,93,93,0.0214662362,5.7359583119,23.2500000000,8.0000761848,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1681,93,7,3,93,93,0,0,1,96,456,93,93,0.0288793007,5.7070790112,31.0000000000,8.0001157155,1.0000000000,0.8208000000,226.6081871345,0,0,0,0,0
1682,93,7,3,93,93,0,0,0,0,0,93,93,0.0227579441,5.6843210672,31.0000000000,8.0001157155,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1683,93,7,3,93,93,0,0,0,0,0,93,93,0.0227579441,5.6615631231,31.0000000000,8.0001157155,1.0000000000,0.7440000000,250.0000000000,0,0,0,0,0
1684,92,8,3,93,59,34,0,0,0,0,66,66,0.0157182903,5.6458448328,20.0000000000,8.9492888669,0.6344086022,0.5280000000,223.4848484848,0,0,0,0,0
1685,92,8,3,92,47,45,0,0,0,0,92,92,0.0225492229,5.6232956098,30.6666666667,15.6598036908,0.5108695652,0.7360000000,127.7173913043,1,0,2,0,0
1686,92,8,5,92,92,0,0,1,97,629,92,92,0.0296623610,5.5936332488,18.4000000000,8.0000802761,1.0000000000,0.8136000000,226.1553588987,0,0,0,0,0
1687,92,8,5,92,92,0,0,0,0,0,92,92,0.0217347783,5.5718984706,18.4000000000,8.0000802761,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1688,92,8,5,92,92,0,0,0,0,0,92,92,0.0217347783,5.5501636923,18.4000000000,8.0000802761,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1689,92,8,5,92,92,0,0,0,0,0,92,92,0.0217347783,5.5284289140,18.4000000000,8.0000802761,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1690,92,8,5,92,92,0,0,0,0,0,92,92,0.0217347783,5.5066941358,18.4000000000,8.0000802761,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1691,92,8,5,92,92,0,0,1,97,629,92,92,0.0297794504,5.4769146854,18.4000000000,8.0000849797,1.0000000000,0.8136000000,226.1553588987,0,0,0,0,0
1692,92,8,5,92,92,0,0,0,0,0,92,92,0.0218481833,5.4550665021,18.4000000000,8.0000849797,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1693,92,8,5,92,92,0,0,0,0,0,92,92,0.0218481833,5.4332183187,18.4000000000,8.0000849797,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1694,92,8,5,92,92,0,0,0,0,0,92,92,0.0218481833,5.4113701354,18.4000000000,8.0000849797,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1695,92,8,5,92,92,0,0,0,0,0,92,92,0.0218481833,5.3895219521,18.4000000000,8.0000849797,1.0000000000,0.7360000000,250.0000000000,0,0,0,0,0
1696,92,8,7,92,91,1,0,1,99,807,91,91,0.0311617647,5.3583601874,13.1428571429,8.0000682619,0.9891304348,0.8072000000,225.4707631318,0,0,0,0,0
1697,92,8,7,92,91,1,0,0,0,0,91,91,0.0212656262,5.3370945612,13.1428571429,8.0000682619,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1698,92,8,7,92,91,1,0,0,0,0,91,91,0.0212656262,5.3158289350,13.1428571429,8.0000682619,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1699,92,8,7,92,91,1,0,0,0,0,91,91,0.0212656262,5.2945633088,13.1428571429,8.0000682619,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1700,92,8,7,92,91,1,0,0,0,0,91,91,0.0212656262,5.2732976826,13.1428571429,8.0000682619,0.9891304348,0.7280000000,250.0000000000,0,0,0,0,0
1701,91,9,1,91,91,0,0,1,92,271,91,91,0.0321562461,5.2411414365,91.0000000000,8.0001981154,1.0000000000,0.8016000000,227.0459081836,0,0,0,0,0
1702,91,9,1,91,91,0,0,0,0,0,91,91,0.0275281061,5.2136133304,91.0000000000,8.0001981154,1.0000000000,0.7280000000,250.0000000000,0,0,0,0,0
1703,91,9,1,91,90,1,0,0,0,0,90,90,0.0273081408,5.1863051896,91.0000000000,8.0001994900,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1704,91,9,1,91,90,1,0,0,0,0,90,90,0.0273081408,5.1589970488,91.0000000000,8.0001994900,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1705,91,9,1,91,90,1,0,0,0,0,90,90,0.0273081408,5.1316889080,91.0000000000,8.0001994900,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1706,91,9,1,91,90,1,0,1,92,270,90,90,0.0291991937,5.1024897143,91.0000000000,8.0001733541,0.9890109890,0.7936000000,226.8145161290,0,0,0,0,0
1707,91,9,1,91,90,1,0,0,0,0,90,90,0.0248416488,5.0776480656,91.0000000000,8.0001733541,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1708,91,9,1,91,90,1,0,0,0,0,90,90,0.0248416488,5.0528064168,91.0000000000,8.0001733541,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1709,91,9,1,91,90,1,0,0,0,0,90,90,0.0248416488,5.0279647680,91.0000000000,8.0001733541,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1710,91,9,1,91,90,1,0,0,0,0,90,90,0.0248416488,5.0031231193,91.0000000000,8.0001733541,0.9890109890,0.7200000000,250.0000000000,0,0,0,0,0
1711,90,10,3,90,90,0,0,1,93,443,90,90,0.0283587110,4.9747644083,30.0000000000,8.0001193356,1.0000000000,0.7944000000,226.5861027190,0,0,0,0,0
1712,90,10,3,90,90,0,0,0,0,0,90,90,0.0223729523,4.9523914560,30.0000000000,8.0001193356,1.0000000000,0.7200000000,250.0000000000,0,0,0,0,0
1713,90,10,3,90,90,0,0,0,0,0,90,90,0.0223729523,4.9300185038,30.0000000000,8.0001193356,1.0000000000,0.7200000000,250.0000000000,0,0,0,0,0
1714,90,10,3,90,90,0,0,0,0,0,90,90,0.0223729523,4.9076455515,30.0000000000,8.0001193356,1.0000000000,0.7200000000,250.0000000000,0,0,0,0,0
