Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,HEED_Iterations,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
116,100,0,12,100,100,0,0,4,248,2211,100,100,0.0665300204,42.4188237426,8.3333333333,15.0405635195,1.0000000000,0.9984000000,200.3205128205
117,100,0,13,100,100,0,0,4,240,2161,100,100,0.0661010983,42.3527226443,7.6923076923,14.9605696513,1.0000000000,0.9920000000,201.6129032258
118,100,0,11,100,100,0,0,4,243,2231,100,100,0.0656064443,42.2871162000,9.0909090909,15.1205656808,1.0000000000,0.9944000000,201.1263073210
119,100,0,12,100,100,0,0,4,236,2061,100,100,0.0664448473,42.2206713527,8.3333333333,15.0405547555,1.0000000000,0.9888000000,202.2653721683
120,100,0,10,100,100,0,0,4,239,2095,100,100,0.0604802151,42.1601911376,10.0000000000,15.2005648660,1.0000000000,0.9912000000,201.7756255044
121,100,0,10,100,100,0,0,4,238,2066,100,100,0.0592281283,42.1009630093,10.0000000000,15.2005627148,1.0000000000,0.9904000000,201.9386106624
122,100,0,11,100,100,0,0,4,256,2392,100,100,0.0666101236,42.0343528858,9.0909090909,15.1205724028,1.0000000000,1.0048000000,199.0445859873
123,100,0,11,100,100,0,0,4,247,2254,100,100,0.0640959663,41.9702569195,9.0909090909,15.1205609649,1.0000000000,0.9976000000,200.4811547715
124,100,0,12,100,100,0,0,4,238,2144,100,100,0.0596001754,41.9106567441,8.3333333333,15.0405574641,1.0000000000,0.9904000000,201.9386106624
125,100,0,11,100,100,0,0,4,246,2164,100,100,0.0616897183,41.8489670258,9.0909090909,15.1205555406,1.0000000000,0.9968000000,200.6420545746
126,100,0,14,100,100,0,0,4,242,2194,100,100,0.0699491377,41.7790178881,7.1428571429,14.8805593221,1.0000000000,0.9936000000,201.2882447665
127,100,0,10,100,100,0,0,4,234,2064,100,100,0.0609521932,41.7180656949,10.0000000000,15.2005618571,1.0000000000,0.9872000000,202.5931928687
128,100,0,13,100,100,0,0,4,244,2203,100,100,0.0669944298,41.6510712651,7.6923076923,14.9605578264,1.0000000000,0.9952000000,200.9646302251
129,100,0,11,100,100,0,0,4,256,2326,100,100,0.0656999465,41.5853713186,9.0909090909,15.1205655343,1.0000000000,1.0048000000,199.0445859873
130,100,0,10,100,100,0,0,4,248,2247,100,100,0.0616838671,41.5236874515,10.0000000000,15.2005693591,1.0000000000,0.9984000000,200.3205128205
131,100,0,12,100,100,0,0,4,238,2140,100,100,0.0644708661,41.4592165854,8.3333333333,15.0405621229,1.0000000000,0.9904000000,201.9386106624
132,100,0,10,100,100,0,0,5,236,2047,100,100,0.0618988929,41.3973176925,10.0000000000,15.2005595498,1.0000000000,0.9888000000,202.2653721683
133,100,0,12,100,100,0,0,5,251,2238,100,100,0.0658254357,41.3314922568,8.3333333333,15.0405634531,1.0000000000,1.0008000000,199.8401278977
134,100,0,11,100,100,0,0,5,241,2126,100,100,0.0622360456,41.2692562112,9.0909090909,15.1205582375,1.0000000000,0.9928000000,201.4504431910
135,100,0,9,100,100,0,0,5,236,2110,100,100,0.0600328327,41.2092233785,11.1111111111,15.2805640520,1.0000000000,0.9888000000,202.2653721683
136,100,0,11,100,100,0,0,5,235,2055,100,100,0.0623994917,41.1468238868,9.0909090909,15.1205680547,1.0000000000,0.9880000000,202.4291497976
137,100,0,12,100,100,0,0,5,240,2134,100,100,0.0659058912,41.0809179955,8.3333333333,15.0405602898,1.0000000000,0.9920000000,201.6129032258
138,100,0,11,100,100,0,0,5,245,2221,100,100,0.0643519063,41.0165660893,9.0909090909,15.1205631782,1.0000000000,0.9960000000,200.8032128514
139,100,0,13,100,100,0,0,5,237,2117,100,100,0.0675648447,40.9490012445,7.6923076923,14.9605591082,1.0000000000,0.9896000000,202.1018593371
140,100,0,12,100,100,0,0,5,244,2125,100,100,0.0646001657,40.8844010788,8.3333333333,15.0405624191,1.0000000000,0.9952000000,200.9646302251
141,100,0,12,100,100,0,0,5,236,2084,100,100,0.0665306655,40.8178704133,8.3333333333,15.0405586099,1.0000000000,0.9888000000,202.2653721683
142,100,0,13,100,100,0,0,5,243,2152,100,100,0.0658180522,40.7520523611,7.6923076923,14.9605709728,1.0000000000,0.9944000000,201.1263073210
143,100,0,10,100,100,0,0,5,240,2126,100,100,0.0621337598,40.6899186013,10.0000000000,15.2005589447,1.0000000000,0.9920000000,201.6129032258
144,100,0,12,100,100,0,0,5,245,2198,100,100,0.0657166919,40.6242019094,8.3333333333,15.0405618173,1.0000000000,0.9960000000,200.8032128514
145,100,0,11,100,100,0,0,5,237,2100,100,100,0.0627643030,40.5614376064,9.0909090909,15.1205672816,1.0000000000,0.9896000000,202.1018593371
146,100,0,12,100,100,0,0,5,243,2245,100,100,0.0676035696,40.4938340368,8.3333333333,15.0405531707,1.0000000000,0.9944000000,201.1263073210
147,100,0,11,100,100,0,0,5,248,2284,100,100,0.0652414389,40.4285925979,9.0909090909,15.1205561049,1.0000000000,0.9984000000,200.3205128205
148,100,0,14,100,100,0,0,5,247,2234,100,100,0.0671890367,40.3614035612,7.1428571429,14.8805639134,1.0000000000,0.9976000000,200.4811547715
149,100,0,12,100,100,0,0,5,233,2071,100,100,0.0650339159,40.2963696453,8.3333333333,15.0405592756,1.0000000000,0.9864000000,202.7575020276
150,100,0,10,100,100,0,0,5,243,2189,100,100,0.0624684016,40.2339012438,10.0000000000,15.2005617140,1.0000000000,0.9944000000,201.1263073210
151,100,0,11,100,100,0,0,5,237,2096,100,100,0.0640893489,40.1698118949,9.0909090909,15.1205650090,1.0000000000,0.9896000000,202.1018593371
152,100,0,13,100,100,0,0,5,247,2239,100,100,0.0686730052,40.1011388896,7.6923076923,14.9605547515,1.0000000000,0.9976000000,200.4811547715
153,100,0,11,100,100,0,0,5,237,2038,100,100,0.0618932611,40.0392456285,9.0909090909,15.1205603464,1.0000000000,0.9896000000,202.1018593371
154,100,0,17,100,100,0,0,5,250,2354,100,100,0.0853310152,39.9539146133,5.8823529412,14.6405690577,1.0000000000,1.0000000000,200.0000000000
155,100,0,11,100,100,0,0,5,236,2066,100,100,0.0622054914,39.8917091219,9.0909090909,15.1205613221,1.0000000000,0.9888000000,202.2653721683
156,100,0,11,100,100,0,0,5,242,2149,100,100,0.0661421810,39.8255669409,9.0909090909,15.1205715938,1.0000000000,0.9936000000,201.2882447665
157,100,0,11,100,100,0,0,5,243,2157,100,100,0.0633027535,39.7622641875,9.0909090909,15.1205667213,1.0000000000,0.9944000000,201.1263073210
158,100,0,12,100,100,0,0,5,246,2204,100,100,0.0666970476,39.6955671398,8.3333333333,15.0405580156,1.0000000000,0.9968000000,200.6420545746
159,100,0,11,100,100,0,0,5,241,2142,100,100,0.0648219642,39.6307451756,9.0909090909,15.1205590155,1.0000000000,0.9928000000,201.4504431910
160,100,0,10,100,100,0,0,5,243,2185,100,100,0.0602868120,39.5704583636,10.0000000000,15.2005645078,1.0000000000,0.9944000000,201.1263073210
161,100,0,12,100,100,0,0,5,246,2213,100,100,0.0659670960,39.5044912676,8.3333333333,15.0405549316,1.0000000000,0.9968000000,200.6420545746
162,100,0,13,100,100,0,0,5,240,2145,100,100,0.0687854848,39.4357057827,7.6923076923,14.9605618740,1.0000000000,0.9920000000,201.6129032258
163,100,0,20,100,100,0,0,5,235,2154,100,100,0.0745309349,39.3611748478,5.0000000000,14.4005531239,1.0000000000,0.9880000000,202.4291497976
164,100,0,12,100,100,0,0,5,244,2190,100,100,0.0651752029,39.2959996449,8.3333333333,15.0405628241,1.0000000000,0.9952000000,200.9646302251
165,100,0,12,100,100,0,0,5,247,2270,100,100,0.0671041444,39.2288955005,8.3333333333,15.0405507049,1.0000000000,0.9976000000,200.4811547715
166,100,0,12,100,100,0,0,5,237,2115,100,100,0.0654961931,39.1633993074,8.3333333333,15.0405599462,1.0000000000,0.9896000000,202.1018593371
167,100,0,13,100,100,0,0,5,248,2289,100,100,0.0669871463,39.0964121611,7.6923076923,14.9605565282,1.0000000000,0.9984000000,200.3205128205
168,100,0,10,100,100,0,0,5,233,2027,100,100,0.0588010601,39.0376111010,10.0000000000,15.2005590490,1.0000000000,0.9864000000,202.7575020276
169,100,0,12,100,100,0,0,5,243,2240,100,100,0.0638239859,38.9737871150,8.3333333333,15.0405686864,1.0000000000,0.9944000000,201.1263073210
170,100,0,10,100,100,0,0,5,244,2176,100,100,0.0625679961,38.9112191189,10.0000000000,15.2005661421,1.0000000000,0.9952000000,200.9646302251
171,100,0,10,100,100,0,0,5,241,2160,100,100,0.0597912988,38.8514278201,10.0000000000,15.2005576397,1.0000000000,0.9928000000,201.4504431910
172,100,0,16,100,100,0,0,5,242,2190,100,100,0.0702099648,38.7812178554,6.2500000000,14.7205656995,1.0000000000,0.9936000000,201.2882447665
173,100,0,13,100,100,0,0,5,239,2163,100,100,0.0668575989,38.7143602565,7.6923076923,14.9605551537,1.0000000000,0.9912000000,201.7756255044
174,100,0,11,100,100,0,0,5,237,2088,100,100,0.0621921230,38.6521681335,9.0909090909,15.1205711385,1.0000000000,0.9896000000,202.1018593371
175,100,0,12,100,100,0,0,5,248,2185,100,100,0.0644129880,38.5877551455,8.3333333333,15.0405576086,1.0000000000,0.9984000000,200.3205128205
