Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
102,100,0,7,100,100,0,0,6,106,879,100,100,0.3072175674,22.9714475828,14.2857142857,16.2434966891,1.0000000000,0.9704960000,216.7963597995
103,100,0,8,100,100,0,0,6,108,976,100,100,0.3444410585,22.6270065243,12.5000000000,16.1593252604,1.0000000000,0.9729280000,216.2544402052
104,100,0,2,100,100,0,0,6,102,394,100,100,0.1114819043,22.5155246200,50.0000000000,16.6643114306,1.0000000000,0.9656320000,217.8883881230
105,100,0,5,100,100,0,0,6,105,685,100,100,0.2288396141,22.2866850059,20.0000000000,16.4117905149,1.0000000000,0.9692800000,217.0683393859
106,100,0,1,100,100,0,0,6,101,297,100,100,0.0853134947,22.2013715112,100.0000000000,16.7484662240,1.0000000000,0.9644160000,218.1631163315
107,100,0,2,100,100,0,0,6,102,394,100,100,0.1094353937,22.0919361175,50.0000000000,16.6642477426,1.0000000000,0.9656320000,217.8883881230
108,100,0,4,100,100,0,0,6,104,588,100,100,0.1870878038,21.9048483137,25.0000000000,16.4959406537,1.0000000000,0.9680640000,217.3410022478
109,100,0,5,100,100,0,0,6,105,685,100,100,0.2251702054,21.6796781083,20.0000000000,16.4117774416,1.0000000000,0.9692800000,217.0683393859
110,100,0,4,100,100,0,0,6,104,588,100,100,0.1871721406,21.4925059676,25.0000000000,16.4959603897,1.0000000000,0.9680640000,217.3410022478
111,100,0,8,100,100,0,0,6,108,976,100,100,0.3473421673,21.1451638003,12.5000000000,16.1593007055,1.0000000000,0.9729280000,216.2544402052
112,100,0,7,100,100,0,0,6,107,879,100,100,0.3054719997,20.8396918006,14.2857142857,16.2434596646,1.0000000000,0.9717120000,216.5250609234
113,100,0,6,100,100,0,0,6,106,782,100,100,0.2639365658,20.5757552348,16.6666666667,16.3276191490,1.0000000000,0.9704960000,216.7963597995
114,100,0,4,100,100,0,0,6,104,588,100,100,0.1866539061,20.3891013287,25.0000000000,16.4959491822,1.0000000000,0.9680640000,217.3410022478
115,100,0,5,100,100,0,0,6,105,685,100,100,0.2339402300,20.1551610987,20.0000000000,16.4118485215,1.0000000000,0.9692800000,217.0683393859
116,100,0,8,100,100,0,0,6,108,976,100,100,0.3456565990,19.8095044997,12.5000000000,16.1592893164,1.0000000000,0.9729280000,216.2544402052
117,100,0,4,100,100,0,0,6,104,588,100,100,0.1905760019,19.6189284978,25.0000000000,16.4959893541,1.0000000000,0.9680640000,217.3410022478
118,100,0,5,100,100,0,0,6,105,685,100,100,0.2304164100,19.3885120878,20.0000000000,16.4118046567,1.0000000000,0.9692800000,217.0683393859
119,100,0,6,100,100,0,0,6,106,782,100,100,0.2728371207,19.1156749671,16.6666666667,16.3276790974,1.0000000000,0.9704960000,216.7963597995
120,100,0,6,100,100,0,0,6,106,782,100,100,0.2631009549,18.8525740122,16.6666666667,16.3276125098,1.0000000000,0.9704960000,216.7963597995
121,100,0,5,100,100,0,0,7,105,685,100,100,0.2293591770,18.6232148352,20.0000000000,16.4118122772,1.0000000000,0.9692800000,217.0683393859
122,100,0,5,100,100,0,0,7,105,685,100,100,0.2268733040,18.3963415312,20.0000000000,16.4117824883,1.0000000000,0.9692800000,217.0683393859
123,100,0,8,100,100,0,0,7,108,976,100,100,0.3406114525,18.0557300786,12.5000000000,16.1592830279,1.0000000000,0.9729280000,216.2544402052
124,100,0,6,100,100,0,0,7,106,782,100,100,0.2644481450,17.7912819336,16.6666666667,16.3276132060,1.0000000000,0.9704960000,216.7963597995
125,100,0,9,100,100,0,0,7,109,1073,100,100,0.3837803773,17.4075015563,11.1111111111,16.0751278197,1.0000000000,0.9741440000,215.9844951054
126,100,0,3,100,100,0,0,7,103,491,100,100,0.1497406784,17.2577608779,33.3333333333,16.5801347096,1.0000000000,0.9668480000,217.6143509631
127,100,0,3,100,100,0,0,7,103,491,100,100,0.1491429006,17.1086179773,33.3333333333,16.5801099205,1.0000000000,0.9668480000,217.6143509631
128,100,0,6,100,100,0,0,7,106,782,100,100,0.2701062828,16.8385116945,16.6666666667,16.3276266068,1.0000000000,0.9704960000,216.7963597995
129,100,0,5,100,100,0,0,7,105,685,100,100,0.2261575235,16.6123541710,20.0000000000,16.4117975267,1.0000000000,0.9692800000,217.0683393859
130,100,0,3,100,100,0,0,7,103,491,100,100,0.1527650467,16.4595891243,33.3333333333,16.5802036803,1.0000000000,0.9668480000,217.6143509631
131,100,0,4,100,100,0,0,7,104,588,100,100,0.1870925762,16.2724965481,25.0000000000,16.4959454357,1.0000000000,0.9680640000,217.3410022478
132,100,0,8,100,100,0,0,7,108,976,100,100,0.3471216016,15.9253749466,12.5000000000,16.1592990068,1.0000000000,0.9729280000,216.2544402052
133,100,0,3,100,100,0,0,7,103,491,100,100,0.1482007671,15.7771741795,33.3333333333,16.5801262476,1.0000000000,0.9668480000,217.6143509631
134,100,0,4,100,100,0,0,7,104,588,100,100,0.1924219908,15.5847521887,25.0000000000,16.4959927111,1.0000000000,0.9680640000,217.3410022478
135,100,0,6,100,100,0,0,7,106,782,100,100,0.2705756069,15.3141765818,16.6666666667,16.3276538979,1.0000000000,0.9704960000,216.7963597995
