Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
126,100,0,14,100,100,0,0,112,1558,100,100,0.0390137249,44.7929500268,7.1428571429,14.8801668987,1.0000000000,0.8896000000,224.8201438849
127,100,0,11,100,100,0,0,110,1267,100,100,0.0366160760,44.7563339508,9.0909090909,15.1202035355,1.0000000000,0.8880000000,225.2252252252
128,100,0,16,100,100,0,0,110,1752,100,100,0.0414946008,44.7148393500,6.2500000000,14.7201970588,1.0000000000,0.8880000000,225.2252252252
129,100,0,15,100,100,0,0,114,1655,100,100,0.0400313733,44.6748079768,6.6666666667,14.8001735430,1.0000000000,0.8912000000,224.4165170557
130,100,0,12,100,100,0,0,111,1364,100,100,0.0375270353,44.6372809415,8.3333333333,15.0401873653,1.0000000000,0.8888000000,225.0225022502
131,100,0,17,100,100,0,0,114,1849,100,100,0.0424210891,44.5948598524,5.8823529412,14.6401897268,1.0000000000,0.8912000000,224.4165170557
132,100,0,13,100,100,0,0,112,1461,100,100,0.0380662366,44.5567936158,7.6923076923,14.9601749687,1.0000000000,0.8896000000,224.8201438849
133,100,0,14,100,100,0,0,114,1558,100,100,0.0393528053,44.5174408106,7.1428571429,14.8801897137,1.0000000000,0.8912000000,224.4165170557
134,100,0,13,100,100,0,0,112,1461,100,100,0.0382429711,44.4791978394,7.6923076923,14.9601735189,1.0000000000,0.8896000000,224.8201438849
135,100,0,23,100,100,0,0,118,2431,100,100,0.0481222254,44.4310756140,4.3478260870,14.1601698865,1.0000000000,0.8944000000,223.6135957066
136,100,0,9,100,100,0,0,108,1073,100,100,0.0344935139,44.3965821002,11.1111111111,15.2801863546,1.0000000000,0.8864000000,225.6317689531
137,100,0,16,100,100,0,0,115,1752,100,100,0.0410622900,44.3555198102,6.2500000000,14.7201707524,1.0000000000,0.8920000000,224.2152466368
138,100,0,14,100,100,0,0,114,1558,100,100,0.0387843228,44.3167354874,7.1428571429,14.8801643176,1.0000000000,0.8912000000,224.4165170557
139,100,0,20,100,100,0,0,118,2140,100,100,0.0447937812,44.2719417062,5.0000000000,14.4001644311,1.0000000000,0.8944000000,223.6135957066
140,100,0,12,100,100,0,0,108,1364,100,100,0.0377114744,44.2342302319,8.3333333333,15.0401875168,1.0000000000,0.8864000000,225.6317689531
141,100,0,19,100,100,0,0,117,2043,100,100,0.0440378900,44.1901923418,5.2631578947,14.4801614454,1.0000000000,0.8936000000,223.8137869293
142,100,0,12,100,100,0,0,110,1364,100,100,0.0381724119,44.1520199299,8.3333333333,15.0401947303,1.0000000000,0.8880000000,225.2252252252
143,100,0,19,100,100,0,0,116,2043,100,100,0.0442176789,44.1078022510,5.2631578947,14.4801733256,1.0000000000,0.8928000000,224.0143369176
144,100,0,12,100,100,0,0,111,1364,100,100,0.0381941945,44.0696080565,8.3333333333,15.0402097663,1.0000000000,0.8888000000,225.0225022502
145,100,0,17,100,100,0,0,114,1849,100,100,0.0423885526,44.0272195040,5.8823529412,14.6401897760,1.0000000000,0.8912000000,224.4165170557
146,100,0,16,100,100,0,0,116,1752,100,100,0.0410286516,43.9861908523,6.2500000000,14.7201628542,1.0000000000,0.8928000000,224.0143369176
147,100,0,11,100,100,0,0,110,1267,100,100,0.0363753952,43.9498154571,9.0909090909,15.1201958959,1.0000000000,0.8880000000,225.2252252252
148,100,0,11,100,100,0,0,110,1267,100,100,0.0361421717,43.9136732854,9.0909090909,15.1201695319,1.0000000000,0.8880000000,225.2252252252
149,100,0,19,100,100,0,0,117,2043,100,100,0.0439317348,43.8697415506,5.2631578947,14.4801554722,1.0000000000,0.8936000000,223.8137869293
150,100,0,11,100,100,0,0,111,1267,100,100,0.0364874660,43.8332540846,9.0909090909,15.1201918797,1.0000000000,0.8888000000,225.0225022502
151,100,0,17,100,100,0,0,117,1849,100,100,0.0425625633,43.7906915214,5.8823529412,14.6401852908,1.0000000000,0.8936000000,223.8137869293
152,100,0,15,100,100,0,0,110,1655,100,100,0.0410648177,43.7496267037,6.6666666667,14.8002028954,1.0000000000,0.8880000000,225.2252252252
153,100,0,12,100,100,0,0,111,1364,100,100,0.0375992964,43.7120274073,8.3333333333,15.0402063219,1.0000000000,0.8888000000,225.0225022502
154,100,0,14,100,100,0,0,113,1558,100,100,0.0389469674,43.6730804399,7.1428571429,14.8801746778,1.0000000000,0.8904000000,224.6181491465
155,100,0,19,100,100,0,0,117,2043,100,100,0.0442372507,43.6288431892,5.2631578947,14.4801731920,1.0000000000,0.8936000000,223.8137869293
156,100,0,14,100,100,0,0,112,1558,100,100,0.0390344962,43.5898086930,7.1428571429,14.8801741247,1.0000000000,0.8896000000,224.8201438849
157,100,0,15,100,100,0,0,111,1655,100,100,0.0402397176,43.5495689754,6.6666666667,14.8001818465,1.0000000000,0.8888000000,225.0225022502
158,100,0,8,100,100,0,0,108,976,100,100,0.0332046246,43.5163643508,12.5000000000,15.3601956471,1.0000000000,0.8864000000,225.6317689531
159,100,0,20,100,100,0,0,118,2140,100,100,0.0447798443,43.4715845065,5.0000000000,14.4001630277,1.0000000000,0.8944000000,223.6135957066
160,100,0,13,100,100,0,0,113,1461,100,100,0.0381346496,43.4334498568,7.6923076923,14.9601808335,1.0000000000,0.8904000000,224.6181491465
161,100,0,15,100,100,0,0,113,1655,100,100,0.0400438414,43.3934060154,6.6666666667,14.8001716796,1.0000000000,0.8904000000,224.6181491465
162,100,0,11,100,100,0,0,111,1267,100,100,0.0362953597,43.3571106557,9.0909090909,15.1201852709,1.0000000000,0.8888000000,225.0225022502
163,100,0,24,100,100,0,0,119,2528,100,100,0.0490387377,43.3080719181,4.1666666667,14.0801488997,1.0000000000,0.8952000000,223.4137622878
164,100,0,14,100,100,0,0,113,1558,100,100,0.0394611286,43.2686107894,7.1428571429,14.8801861985,1.0000000000,0.8904000000,224.6181491465
165,100,0,18,100,100,0,0,112,1946,100,100,0.0434892025,43.2251215870,5.5555555556,14.5601728522,1.0000000000,0.8896000000,224.8201438849
166,100,0,13,100,100,0,0,110,1461,100,100,0.0389309319,43.1861906551,7.6923076923,14.9601960580,1.0000000000,0.8880000000,225.2252252252
167,100,0,13,100,100,0,0,112,1461,100,100,0.0381987653,43.1479918898,7.6923076923,14.9601765481,1.0000000000,0.8896000000,224.8201438849
168,100,0,9,100,100,0,0,109,1073,100,100,0.0340604344,43.1139314554,11.1111111111,15.2801654410,1.0000000000,0.8872000000,225.4283137962
169,100,0,15,100,100,0,0,112,1655,100,100,0.0405465185,43.0733849369,6.6666666667,14.8001951352,1.0000000000,0.8896000000,224.8201438849
170,100,0,14,100,100,0,0,112,1558,100,100,0.0388168587,43.0345680782,7.1428571429,14.8801718783,1.0000000000,0.8896000000,224.8201438849
171,100,0,19,100,100,0,0,118,2043,100,100,0.0440295584,42.9905385197,5.2631578947,14.4801600098,1.0000000000,0.8944000000,223.6135957066
172,100,0,12,100,100,0,0,111,1364,100,100,0.0373614769,42.9531770428,8.3333333333,15.0401821609,1.0000000000,0.8888000000,225.0225022502
173,100,0,9,100,100,0,0,109,1073,100,100,0.0340109912,42.9191660516,11.1111111111,15.2801788915,1.0000000000,0.8872000000,225.4283137962
174,100,0,11,100,100,0,0,110,1267,100,100,0.0363700939,42.8827959577,9.0909090909,15.1201838582,1.0000000000,0.8880000000,225.2252252252
175,100,0,13,100,100,0,0,112,1461,100,100,0.0383839412,42.8444120165,7.6923076923,14.9601906775,1.0000000000,0.8896000000,224.8201438849
176,100,0,10,100,100,0,0,110,1170,100,100,0.0363725228,42.8080394936,10.0000000000,15.2002143578,1.0000000000,0.8880000000,225.2252252252
177,100,0,18,100,100,0,0,115,1946,100,100,0.0430400448,42.7649994488,5.5555555556,14.5601736005,1.0000000000,0.8920000000,224.2152466368
178,100,0,12,100,100,0,0,112,1364,100,100,0.0370466584,42.7279527905,8.3333333333,15.0401838695,1.0000000000,0.8896000000,224.8201438849
179,100,0,21,100,100,0,0,120,2237,100,100,0.0457893467,42.6821634438,4.7619047619,14.3201642431,1.0000000000,0.8960000000,223.2142857143
180,100,0,9,100,100,0,0,109,1073,100,100,0.0343840982,42.6477793455,11.1111111111,15.2802005932,1.0000000000,0.8872000000,225.4283137962
