Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
134,100,0,22,100,100,0,0,117,2334,100,100,0.0631364631,41.4879442886,4.5454545455,14.2401589266,1.0000000000,0.8936000000,223.8137869293
135,100,0,12,100,100,0,0,111,1364,100,100,0.0509081423,41.4370361463,8.3333333333,15.0401512448,1.0000000000,0.8888000000,225.0225022502
136,100,0,7,100,100,0,0,107,879,100,100,0.0412816496,41.3957544967,14.2857142857,15.4401660103,1.0000000000,0.8856000000,225.8355916893
137,100,0,18,100,100,0,0,116,1946,100,100,0.0600217115,41.3357327852,5.5555555556,14.5601845772,1.0000000000,0.8928000000,224.0143369176
138,100,0,28,100,100,0,0,122,2916,100,100,0.0701707788,41.2655620064,3.5714285714,13.7601503669,1.0000000000,0.8976000000,222.8163992870
139,100,0,30,100,100,0,0,127,3110,100,100,0.0740199624,41.1915420441,3.3333333333,13.6001488748,1.0000000000,0.9016000000,221.8278615794
140,100,0,35,100,100,0,0,125,3595,100,100,0.0824820091,41.1090600350,2.8571428571,13.2001503395,1.0000000000,0.9000000000,222.2222222222
141,100,0,16,100,100,0,0,116,1752,100,100,0.0528859644,41.0561740706,6.2500000000,14.7201548241,1.0000000000,0.8928000000,224.0143369176
142,100,0,27,100,100,0,0,125,2819,100,100,0.0725926354,40.9835814352,3.7037037037,13.8401568658,1.0000000000,0.9000000000,222.2222222222
143,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,40.7968271984,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
144,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,40.6100729616,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
145,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,40.4233187248,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
146,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,40.2365644880,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
147,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,40.0498102512,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
148,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,39.8630560144,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
149,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,39.6763017775,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
150,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,39.4895475407,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
151,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,39.3027933039,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
152,100,0,100,100,100,0,0,100,9900,100,100,0.1867542368,39.1160390671,1.0000000000,8.0001324089,1.0000000000,0.8800000000,227.2727272727
