Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
78,100,0,6,100,100,0,0,4,106,782,100,100,0.0319668440,47.5665098736,16.6666666667,15.5201907395,1.0000000000,0.8848000000,226.0397830018
79,100,0,7,100,100,0,0,4,106,879,100,100,0.0319447425,47.5345651311,14.2857142857,15.4401764784,1.0000000000,0.8848000000,226.0397830018
80,100,0,7,100,100,0,0,4,107,879,100,100,0.0328383184,47.5017268127,14.2857142857,15.4401943828,1.0000000000,0.8856000000,225.8355916893
81,100,0,5,100,100,0,0,5,105,685,100,100,0.0307639609,47.4709628518,20.0000000000,15.6001930282,1.0000000000,0.8840000000,226.2443438914
82,100,0,5,100,100,0,0,5,105,685,100,100,0.0305371121,47.4404257398,20.0000000000,15.6002007811,1.0000000000,0.8840000000,226.2443438914
83,100,0,8,100,100,0,0,5,108,976,100,100,0.0336387786,47.4067869612,12.5000000000,15.3601743899,1.0000000000,0.8864000000,225.6317689531
84,100,0,5,100,100,0,0,5,105,685,100,100,0.0304481749,47.3763387863,20.0000000000,15.6001881061,1.0000000000,0.8840000000,226.2443438914
85,100,0,6,100,100,0,0,5,106,782,100,100,0.0309935375,47.3453452489,16.6666666667,15.5201715714,1.0000000000,0.8848000000,226.0397830018
86,100,0,6,100,100,0,0,5,106,782,100,100,0.0311256313,47.3142196176,16.6666666667,15.5201976645,1.0000000000,0.8848000000,226.0397830018
87,100,0,3,100,100,0,0,5,103,491,100,100,0.0296071705,47.2846124471,33.3333333333,15.7602022840,1.0000000000,0.8824000000,226.6545784225
88,100,0,5,100,100,0,0,5,105,685,100,100,0.0308548338,47.2537576133,20.0000000000,15.6001690311,1.0000000000,0.8840000000,226.2443438914
89,100,0,6,100,100,0,0,5,106,782,100,100,0.0337552051,47.2200024082,16.6666666667,15.5202401807,1.0000000000,0.8848000000,226.0397830018
90,100,0,4,100,100,0,0,5,104,588,100,100,0.0308113492,47.1891910589,25.0000000000,15.6802793880,1.0000000000,0.8832000000,226.4492753623
91,100,0,4,100,100,0,0,5,104,588,100,100,0.0296502367,47.1595408222,25.0000000000,15.6802180603,1.0000000000,0.8832000000,226.4492753623
92,100,0,6,100,100,0,0,5,106,782,100,100,0.0311641190,47.1283767032,16.6666666667,15.5201822778,1.0000000000,0.8848000000,226.0397830018
93,100,0,5,100,100,0,0,5,105,685,100,100,0.0308922502,47.0974844531,20.0000000000,15.6002239558,1.0000000000,0.8840000000,226.2443438914
94,100,0,6,100,100,0,0,5,106,782,100,100,0.0319037504,47.0655807027,16.6666666667,15.5201780845,1.0000000000,0.8848000000,226.0397830018
95,100,0,6,100,100,0,0,5,106,782,100,100,0.0316705967,47.0339101059,16.6666666667,15.5201713959,1.0000000000,0.8848000000,226.0397830018
96,100,0,2,100,100,0,0,5,102,394,100,100,0.0295282245,47.0043818815,50.0000000000,15.8402888694,1.0000000000,0.8816000000,226.8602540835
97,100,0,6,100,100,0,0,5,106,782,100,100,0.0312294049,46.9731524766,16.6666666667,15.5201746859,1.0000000000,0.8848000000,226.0397830018
98,100,0,7,100,100,0,0,5,107,879,100,100,0.0323131888,46.9408392878,14.2857142857,15.4401797131,1.0000000000,0.8856000000,225.8355916893
99,100,0,5,100,100,0,0,5,105,685,100,100,0.0312672947,46.9095719931,20.0000000000,15.6002184661,1.0000000000,0.8840000000,226.2443438914
100,100,0,0,100,100,0,100,5,0,0,100,100,0.0135754237,46.8959965694,0.0000000000,8.0001324089,1.0000000000,0.8000000000,250.0000000000
101,100,0,3,100,100,0,0,6,103,491,100,100,0.0297686850,46.8662278844,33.3333333333,15.7601894571,1.0000000000,0.8824000000,226.6545784225
102,100,0,7,100,100,0,0,6,106,879,100,100,0.0327569521,46.8334709323,14.2857142857,15.4402067686,1.0000000000,0.8848000000,226.0397830018
103,100,0,8,100,100,0,0,6,108,976,100,100,0.0334112530,46.8000596793,12.5000000000,15.3601689068,1.0000000000,0.8864000000,225.6317689531
104,100,0,2,100,100,0,0,6,102,394,100,100,0.0286770226,46.7713826566,50.0000000000,15.8402050966,1.0000000000,0.8816000000,226.8602540835
105,100,0,5,100,100,0,0,6,105,685,100,100,0.0302966091,46.7410860475,20.0000000000,15.6001870137,1.0000000000,0.8840000000,226.2443438914
106,100,0,1,100,100,0,0,6,101,297,100,100,0.0416768087,46.6994092389,100.0000000000,15.9204416917,1.0000000000,0.8808000000,227.0663033606
107,100,0,2,100,100,0,0,6,102,394,100,100,0.0292280948,46.6701811441,50.0000000000,15.8401868600,1.0000000000,0.8816000000,226.8602540835
108,100,0,4,100,100,0,0,6,104,588,100,100,0.0293697095,46.6408114346,25.0000000000,15.6802256865,1.0000000000,0.8832000000,226.4492753623
109,100,0,5,100,100,0,0,6,105,685,100,100,0.0308437285,46.6099677061,20.0000000000,15.6001936825,1.0000000000,0.8840000000,226.2443438914
110,100,0,4,100,100,0,0,6,104,588,100,100,0.0301256972,46.5798420089,25.0000000000,15.6802495028,1.0000000000,0.8832000000,226.4492753623
111,100,0,8,100,100,0,0,6,108,976,100,100,0.0332570129,46.5465849960,12.5000000000,15.3602101797,1.0000000000,0.8864000000,225.6317689531
112,100,0,7,100,100,0,0,6,107,879,100,100,0.0321032043,46.5144817917,14.2857142857,15.4401626892,1.0000000000,0.8856000000,225.8355916893
113,100,0,6,100,100,0,0,6,106,782,100,100,0.0319850661,46.4824967256,16.6666666667,15.5201863147,1.0000000000,0.8848000000,226.0397830018
114,100,0,4,100,100,0,0,6,104,588,100,100,0.0298359719,46.4526607537,25.0000000000,15.6801675034,1.0000000000,0.8832000000,226.4492753623
