Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Was_Setup_Round,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps,Backup_Promotions,Rejected_Promotions,Partial_Promotions,Emergency_Promotions
603,100,0,6,100,100,0,0,0,0,0,100,100,0.0219533774,35.6370198746,16.6666666667,8.0000837617,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
604,100,0,6,100,100,0,0,0,0,0,100,100,0.0219533774,35.6150664973,16.6666666667,8.0000837617,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
605,100,0,6,100,100,0,0,0,0,0,100,100,0.0219533774,35.5931131199,16.6666666667,8.0000837617,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
606,100,0,6,100,100,0,0,0,0,0,100,100,0.0219533774,35.5711597425,16.6666666667,8.0000837617,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
607,100,0,6,100,100,0,0,0,0,0,100,100,0.0219533774,35.5492063652,16.6666666667,8.0000837617,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
608,100,0,6,100,100,0,0,0,0,0,100,100,0.0219533774,35.5272529878,16.6666666667,8.0000837617,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
609,100,0,6,100,100,0,0,0,0,0,100,100,0.0219533774,35.5052996104,16.6666666667,8.0000837617,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
610,100,0,6,100,100,0,0,0,0,0,100,100,0.0219533774,35.4833462331,16.6666666667,8.0000837617,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
611,100,0,11,100,100,0,0,1,111,1267,100,100,0.0357904844,35.4475557487,9.0909090909,8.0000561961,1.0000000000,0.8888000000,225.0225022502,0,0,0,0
612,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.4267604630,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
613,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.4059651773,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
614,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.3851698916,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
615,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.3643746060,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
616,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.3435793203,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
617,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.3227840346,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
618,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.3019887490,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
619,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.2811934633,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
620,100,0,11,100,100,0,0,0,0,0,100,100,0.0207952857,35.2603981776,9.0909090909,8.0000561961,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
621,100,0,2,100,100,0,0,1,102,394,100,100,0.0306396474,35.2297585303,50.0000000000,8.0001398864,1.0000000000,0.8816000000,226.8602540835,0,0,0,0
622,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.2047304620,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
623,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.1797023937,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
624,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.1546743254,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
625,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.1296462571,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
626,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.1046181888,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
627,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.0795901205,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
628,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.0545620522,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
629,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.0295339839,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
630,100,0,2,100,100,0,0,0,0,0,100,100,0.0250280683,35.0045059156,50.0000000000,8.0001398864,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
631,100,0,11,100,100,0,0,1,111,1267,100,100,0.0358051864,34.9687007291,9.0909090909,8.0000590514,1.0000000000,0.8888000000,225.0225022502,0,0,0,0
632,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.9478817924,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
633,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.9270628556,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
634,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.9062439188,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
635,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.8854249821,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
636,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.8646060453,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
637,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.8437871085,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
638,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.8229681717,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
639,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.8021492350,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
640,100,0,11,100,100,0,0,0,0,0,100,100,0.0208189368,34.7813302982,9.0909090909,8.0000590514,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
641,100,0,4,100,100,0,0,1,104,588,100,100,0.0307433710,34.7505869272,25.0000000000,8.0001000042,1.0000000000,0.8832000000,226.4492753623,0,0,0,0
642,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.7274544335,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
643,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.7043219397,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
644,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.6811894459,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
645,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.6580569521,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
646,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.6349244583,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
647,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.6117919646,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
648,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.5886594708,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
649,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.5655269770,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
650,100,0,4,100,100,0,0,0,0,0,100,100,0.0231324938,34.5423944832,25.0000000000,8.0001000042,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
651,100,0,3,100,100,0,0,1,103,491,100,100,0.0308687960,34.5115256873,33.3333333333,8.0001248785,1.0000000000,0.8824000000,226.6545784225,0,0,0,0
652,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.4872750535,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
653,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.4630244197,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
654,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.4387737860,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
655,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.4145231522,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
656,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.3902725185,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
657,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.3660218847,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
658,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.3417712509,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
659,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.3175206172,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
660,100,0,3,100,100,0,0,0,0,0,100,100,0.0242506338,34.2932699834,33.3333333333,8.0001248785,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
661,100,0,6,100,100,0,0,1,106,782,100,100,0.0314071209,34.2618628626,16.6666666667,8.0000742942,1.0000000000,0.8848000000,226.0397830018,0,0,0,0
662,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.2401000520,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
663,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.2183372414,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
664,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.1965744308,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
665,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.1748116202,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
666,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.1530488096,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
667,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.1312859990,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
668,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.1095231884,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
669,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.0877603778,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
670,100,0,6,100,100,0,0,0,0,0,100,100,0.0217628106,34.0659975672,16.6666666667,8.0000742942,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
671,100,0,1,100,100,0,0,1,101,297,100,100,0.0365480724,34.0294494948,100.0000000000,8.0002047603,1.0000000000,0.8808000000,227.0663033606,0,0,0,0
672,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.9980763462,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
673,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.9667031976,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
674,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.9353300490,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
675,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.9039569004,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
676,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.8725837518,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
677,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.8412106031,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
678,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.8098374545,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
679,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.7784643059,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
680,100,0,1,100,100,0,0,0,0,0,100,100,0.0313731486,33.7470911573,100.0000000000,8.0002047603,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
681,100,0,3,100,100,0,0,1,103,491,100,100,0.0291705021,33.7179206552,33.3333333333,8.0000952035,1.0000000000,0.8824000000,226.6545784225,0,0,0,0
682,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.6952150100,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
683,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.6725093648,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
684,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.6498037196,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
685,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.6270980744,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
686,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.6043924292,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
687,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.5816867840,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
688,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.5589811388,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
689,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.5362754936,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
690,100,0,3,100,100,0,0,0,0,0,100,100,0.0227056452,33.5135698484,33.3333333333,8.0000952035,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
691,100,0,4,100,100,0,0,1,104,588,100,100,0.0304883882,33.4830814602,25.0000000000,8.0000991919,1.0000000000,0.8832000000,226.4492753623,0,0,0,0
692,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.4601674667,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
693,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.4372534732,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
694,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.4143394797,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
695,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.3914254862,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
696,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.3685114928,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
697,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.3455974993,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
698,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.3226835058,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
699,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.2997695123,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
700,100,0,4,100,100,0,0,0,0,0,100,100,0.0229139935,33.2768555188,25.0000000000,8.0000991919,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
701,100,0,4,100,100,0,0,1,104,588,100,100,0.0298361179,33.2470194009,25.0000000000,8.0000864744,1.0000000000,0.8832000000,226.4492753623,0,0,0,0
702,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.2246928735,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
703,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.2023663460,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
704,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.1800398185,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
705,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.1577132910,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
706,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.1353867636,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
707,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.1130602361,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
708,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.0907337086,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
709,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.0684071811,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
710,100,0,4,100,100,0,0,0,0,0,100,100,0.0223265275,33.0460806536,25.0000000000,8.0000864744,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
711,100,0,2,100,100,0,0,1,102,394,100,100,0.0315428295,33.0145378241,50.0000000000,8.0001451231,1.0000000000,0.8816000000,226.8602540835,0,0,0,0
712,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.9886892045,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
713,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.9628405849,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
714,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.9369919653,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
715,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.9111433457,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
716,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.8852947261,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
717,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.8594461065,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
718,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.8335974870,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
719,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.8077488674,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
720,100,0,2,100,100,0,0,0,0,0,100,100,0.0258486196,32.7819002478,50.0000000000,8.0001451231,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
721,100,0,6,100,100,0,0,1,106,782,100,100,0.0334017112,32.7484985366,16.6666666667,8.0001100140,1.0000000000,0.8848000000,226.0397830018,0,0,0,0
722,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.7249197019,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
723,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.7013408673,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
724,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.6777620327,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
725,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.6541831980,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
726,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.6306043634,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
727,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.6070255287,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
728,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.5834466941,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
729,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.5598678595,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
730,100,0,6,100,100,0,0,0,0,0,100,100,0.0235788346,32.5362890248,16.6666666667,8.0001100140,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
731,100,0,5,100,100,0,0,1,105,685,100,100,0.0309991870,32.5052898378,20.0000000000,8.0000888735,1.0000000000,0.8840000000,226.2443438914,0,0,0,0
732,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.4828994290,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
733,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.4605090201,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
734,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.4381186113,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
735,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.4157282024,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
736,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.3933377936,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
737,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.3709473847,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
738,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.3485569759,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
739,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.3261665671,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
740,100,0,5,100,100,0,0,0,0,0,100,100,0.0223904088,32.3037761582,20.0000000000,8.0000888735,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
741,100,0,5,100,100,0,0,1,105,685,100,100,0.0316678124,32.2721083458,20.0000000000,8.0000987580,1.0000000000,0.8840000000,226.2443438914,0,0,0,0
742,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.2491146789,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
743,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.2261210119,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
744,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.2031273449,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
745,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.1801336780,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
746,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.1571400110,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
747,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.1341463440,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
748,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.1111526771,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
749,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.0881590101,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
750,100,0,5,100,100,0,0,0,0,0,100,100,0.0229936670,32.0651653432,20.0000000000,8.0000987580,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
751,100,0,3,100,100,0,0,1,103,491,100,100,0.0305198457,32.0346454974,33.3333333333,8.0001158143,1.0000000000,0.8824000000,226.6545784225,0,0,0,0
752,100,0,3,100,100,0,0,0,0,0,100,100,0.0239298848,32.0107156127,33.3333333333,8.0001158143,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
753,100,0,3,100,100,0,0,0,0,0,100,100,0.0239298848,31.9867857279,33.3333333333,8.0001158143,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
754,100,0,3,100,100,0,0,0,0,0,100,100,0.0239298848,31.9628558431,33.3333333333,8.0001158143,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
755,100,0,3,100,100,0,0,0,0,0,100,100,0.0239298848,31.9389259583,33.3333333333,8.0001158143,1.0000000000,0.8000000000,250.0000000000,0,0,0,0
