Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,LEACH_Epoch,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
136,100,0,3,100,100,0,0,7,103,491,100,100,0.0374513999,44.0119993328,33.3333333333,15.7604937279,1.0000000000,0.8824000000,226.6545784225
137,100,0,4,100,100,0,0,7,104,588,100,100,0.0417973575,43.9702019753,25.0000000000,15.6804872006,1.0000000000,0.8832000000,226.4492753623
138,100,0,6,100,100,0,0,7,106,782,100,100,0.0431965152,43.9270054601,16.6666666667,15.5204652273,1.0000000000,0.8848000000,226.0397830018
139,100,0,2,100,100,0,0,7,102,394,100,100,0.0357564386,43.8912490214,50.0000000000,15.8404910216,1.0000000000,0.8816000000,226.8602540835
140,100,0,7,100,100,0,0,7,107,879,100,100,0.0434798575,43.8477691639,14.2857142857,15.4404476913,1.0000000000,0.8856000000,225.8355916893
141,100,0,3,100,100,0,0,8,103,491,100,100,0.0551437133,43.7926254507,33.3333333333,15.7605857815,1.0000000000,0.8824000000,226.6545784225
142,100,0,5,100,100,0,0,8,105,685,100,100,0.0419337613,43.7506916894,20.0000000000,15.6004687819,1.0000000000,0.8840000000,226.2443438914
143,100,0,3,100,100,0,0,8,103,491,100,100,0.0385619145,43.7121297749,33.3333333333,15.7604748365,1.0000000000,0.8824000000,226.6545784225
144,100,0,7,100,100,0,0,8,107,879,100,100,0.0468174709,43.6653123040,14.2857142857,15.4404552609,1.0000000000,0.8856000000,225.8355916893
145,100,0,3,100,100,0,0,8,103,491,100,100,0.0358000456,43.6295122585,33.3333333333,15.7604683030,1.0000000000,0.8824000000,226.6545784225
146,100,0,6,100,100,0,0,8,106,782,100,100,0.0435701768,43.5859420817,16.6666666667,15.5204561320,1.0000000000,0.8848000000,226.0397830018
147,100,0,7,100,100,0,0,8,107,879,100,100,0.0480548174,43.5378872642,14.2857142857,15.4404681099,1.0000000000,0.8856000000,225.8355916893
148,100,0,1,100,100,0,0,8,101,297,100,100,0.0529258813,43.4849613829,100.0000000000,15.9204729454,1.0000000000,0.8808000000,227.0663033606
149,100,0,4,100,100,0,0,8,104,588,100,100,0.0367482319,43.4482131510,25.0000000000,15.6804508599,1.0000000000,0.8832000000,226.4492753623
150,100,0,6,100,100,0,0,8,106,782,100,100,0.0466357837,43.4015773673,16.6666666667,15.5204838459,1.0000000000,0.8848000000,226.0397830018
151,100,0,6,100,100,0,0,8,106,782,100,100,0.0422194959,43.3593578714,16.6666666667,15.5204623360,1.0000000000,0.8848000000,226.0397830018
152,100,0,5,100,100,0,0,8,105,685,100,100,0.0392386334,43.3201192379,20.0000000000,15.6004607540,1.0000000000,0.8840000000,226.2443438914
153,100,0,5,100,100,0,0,8,105,685,100,100,0.0400555324,43.2800637056,20.0000000000,15.6004611514,1.0000000000,0.8840000000,226.2443438914
154,100,0,1,100,100,0,0,8,101,297,100,100,0.0414724538,43.2385912518,100.0000000000,15.9205732353,1.0000000000,0.8808000000,227.0663033606
155,100,0,3,100,100,0,0,8,103,491,100,100,0.0416792158,43.1969120359,33.3333333333,15.7604993174,1.0000000000,0.8824000000,226.6545784225
156,100,0,5,100,100,0,0,8,105,685,100,100,0.0397333177,43.1571787183,20.0000000000,15.6004591190,1.0000000000,0.8840000000,226.2443438914
157,100,0,13,100,100,0,0,8,112,1461,100,100,0.0617206775,43.0954580407,7.6923076923,14.9604422294,1.0000000000,0.8896000000,224.8201438849
158,100,0,7,100,100,0,0,8,107,879,100,100,0.0468052607,43.0486527801,14.2857142857,15.4404654575,1.0000000000,0.8856000000,225.8355916893
159,100,0,7,100,100,0,0,8,107,879,100,100,0.0459089467,43.0027438334,14.2857142857,15.4404593188,1.0000000000,0.8856000000,225.8355916893
160,100,0,3,100,100,0,0,8,103,491,100,100,0.0366235020,42.9661203314,33.3333333333,15.7604841457,1.0000000000,0.8824000000,226.6545784225
161,100,0,6,100,100,0,0,9,106,782,100,100,0.0470836478,42.9190366835,16.6666666667,15.5204925421,1.0000000000,0.8848000000,226.0397830018
162,100,0,5,100,100,0,0,9,105,685,100,100,0.0403487289,42.8786879546,20.0000000000,15.6004617855,1.0000000000,0.8840000000,226.2443438914
163,100,0,4,100,100,0,0,9,104,588,100,100,0.0381838141,42.8405041405,25.0000000000,15.6804723980,1.0000000000,0.8832000000,226.4492753623
164,100,0,2,100,100,0,0,9,102,394,100,100,0.0402381206,42.8002660199,50.0000000000,15.8404911842,1.0000000000,0.8816000000,226.8602540835
165,100,0,6,100,100,0,0,9,106,782,100,100,0.0452682830,42.7549977369,16.6666666667,15.5204740794,1.0000000000,0.8848000000,226.0397830018
166,100,0,6,100,100,0,0,9,106,782,100,100,0.0416402039,42.7133575331,16.6666666667,15.5204486760,1.0000000000,0.8848000000,226.0397830018
167,100,0,3,100,100,0,0,9,103,491,100,100,0.0361143960,42.6772431371,33.3333333333,15.7604812596,1.0000000000,0.8824000000,226.6545784225
168,100,0,5,100,100,0,0,9,105,685,100,100,0.0414367208,42.6358064163,20.0000000000,15.6004734533,1.0000000000,0.8840000000,226.2443438914
169,100,0,6,100,100,0,0,9,106,782,100,100,0.0436408365,42.5921655797,16.6666666667,15.5204604333,1.0000000000,0.8848000000,226.0397830018
170,100,0,2,100,100,0,0,9,102,394,100,100,0.0408521107,42.5513134690,50.0000000000,15.8404960551,1.0000000000,0.8816000000,226.8602540835
171,100,0,5,100,100,0,0,9,105,685,100,100,0.0389416050,42.5123718640,20.0000000000,15.6004593455,1.0000000000,0.8840000000,226.2443438914
172,100,0,4,100,100,0,0,9,104,588,100,100,0.0380951016,42.4742767624,25.0000000000,15.6804595170,1.0000000000,0.8832000000,226.4492753623
173,100,0,4,100,100,0,0,9,104,588,100,100,0.0373376401,42.4369391223,25.0000000000,15.6804615124,1.0000000000,0.8832000000,226.4492753623
174,100,0,4,100,100,0,0,9,104,588,100,100,0.0385491120,42.3983900103,25.0000000000,15.6804707995,1.0000000000,0.8832000000,226.4492753623
175,100,0,10,100,100,0,0,9,109,1170,100,100,0.0590563128,42.3393336975,10.0000000000,15.2004632629,1.0000000000,0.8872000000,225.4283137962
176,100,0,8,100,100,0,0,9,108,976,100,100,0.0482400777,42.2910936198,12.5000000000,15.3604529341,1.0000000000,0.8864000000,225.6317689531
177,100,0,4,100,100,0,0,9,104,588,100,100,0.0369141786,42.2541794412,25.0000000000,15.6804646393,1.0000000000,0.8832000000,226.4492753623
178,100,0,8,100,100,0,0,9,108,976,100,100,0.0481748893,42.2060045519,12.5000000000,15.3604562503,1.0000000000,0.8864000000,225.6317689531
179,100,0,5,100,100,0,0,9,105,685,100,100,0.0404436669,42.1655608850,20.0000000000,15.6004609391,1.0000000000,0.8840000000,226.2443438914
