Round,Alive,Dead,CH_Count,FallbackUsed,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
217,100,0,6,0,100,100,0,100,100,0.0326229214,41.3179991947,15.5202226071,1.0000000000,0.8000000000,250.0000000000
218,100,0,6,0,100,100,0,100,100,0.0312248283,41.2867743663,15.5201733394,1.0000000000,0.8000000000,250.0000000000
219,100,0,3,0,100,100,0,100,100,0.0296510708,41.2571232955,15.7601607087,1.0000000000,0.8000000000,250.0000000000
220,100,0,6,0,100,100,0,100,100,0.0315016371,41.2256216584,15.5202292418,1.0000000000,0.8000000000,250.0000000000
221,100,0,11,0,100,100,0,100,100,0.0357694851,41.1898521733,15.1201655285,1.0000000000,0.8000000000,250.0000000000
222,100,0,14,0,100,100,0,100,100,0.0389998573,41.1508523160,14.8801764934,1.0000000000,0.8000000000,250.0000000000
223,100,0,5,0,100,100,0,100,100,0.0307577090,41.1200946070,15.6001941110,1.0000000000,0.8000000000,250.0000000000
224,100,0,11,0,100,100,0,100,100,0.0360109613,41.0840836457,15.1201959336,1.0000000000,0.8000000000,250.0000000000
225,100,0,17,0,100,100,0,100,100,0.0418307728,41.0422528729,14.6401624028,1.0000000000,0.8000000000,250.0000000000
226,100,0,25,0,100,100,0,100,100,0.0498287325,40.9924241403,14.0001569102,1.0000000000,0.8000000000,250.0000000000
227,100,0,44,0,100,100,0,100,100,0.0692160142,40.9232081261,12.4801459922,1.0000000000,0.8000000000,250.0000000000
228,100,0,7,0,100,100,0,100,100,0.0333598781,40.8898482481,15.4402139912,1.0000000000,0.8000000000,250.0000000000
229,100,0,4,0,100,100,0,100,100,0.0304186814,40.8594295667,15.6801905934,1.0000000000,0.8000000000,250.0000000000
230,100,0,5,0,100,100,0,100,100,0.0306602227,40.8287693440,15.6002271879,1.0000000000,0.8000000000,250.0000000000
231,100,0,8,0,100,100,0,100,100,0.0336070407,40.7951623033,15.3601954523,1.0000000000,0.8000000000,250.0000000000
232,100,0,4,0,100,100,0,100,100,0.0309383128,40.7642239905,15.6802018434,1.0000000000,0.8000000000,250.0000000000
233,100,0,4,0,100,100,0,100,100,0.0303274746,40.7338965160,15.6802129095,1.0000000000,0.8000000000,250.0000000000
234,100,0,14,0,100,100,0,100,100,0.0385704775,40.6953260384,14.8801648942,1.0000000000,0.8000000000,250.0000000000
235,100,0,8,0,100,100,0,100,100,0.0330139289,40.6623121096,15.3601892538,1.0000000000,0.8000000000,250.0000000000
236,100,0,14,0,100,100,0,100,100,0.0388586485,40.6234534611,14.8801661322,1.0000000000,0.8000000000,250.0000000000
237,100,0,15,0,100,100,0,100,100,0.0396701768,40.5837832842,14.8001650671,1.0000000000,0.8000000000,250.0000000000
238,100,0,23,0,100,100,0,100,100,0.0480639879,40.5357192963,14.1601716194,1.0000000000,0.8000000000,250.0000000000
239,100,0,34,0,100,100,0,100,100,0.0589342307,40.4767850656,13.2801525564,1.0000000000,0.8000000000,250.0000000000
240,100,0,8,0,100,100,0,100,100,0.0329081941,40.4438768715,15.3601873648,1.0000000000,0.8000000000,250.0000000000
241,100,0,6,0,100,100,0,100,100,0.0317556084,40.4121212631,15.5202083991,1.0000000000,0.8000000000,250.0000000000
242,100,0,6,0,100,100,0,100,100,0.0309941948,40.3811270683,15.5201752506,1.0000000000,0.8000000000,250.0000000000
243,100,0,9,0,100,100,0,100,100,0.0344896218,40.3466374466,15.2801864660,1.0000000000,0.8000000000,250.0000000000
244,100,0,7,0,100,100,0,100,100,0.0321809076,40.3144565390,15.4402087604,1.0000000000,0.8000000000,250.0000000000
245,100,0,7,0,100,100,0,100,100,0.0320335310,40.2824230080,15.4401916901,1.0000000000,0.8000000000,250.0000000000
246,100,0,6,0,100,100,0,100,100,0.0327195775,40.2497034305,15.5202546023,1.0000000000,0.8000000000,250.0000000000
247,100,0,12,0,100,100,0,100,100,0.0369071041,40.2127963265,15.0401834471,1.0000000000,0.8000000000,250.0000000000
248,100,0,17,0,100,100,0,100,100,0.0417837120,40.1710126145,14.6401651176,1.0000000000,0.8000000000,250.0000000000
249,100,0,9,0,100,100,0,100,100,0.0339183461,40.1370942684,15.2801952885,1.0000000000,0.8000000000,250.0000000000
250,100,0,16,0,100,100,0,100,100,0.0413135271,40.0957807413,14.7202123445,1.0000000000,0.8000000000,250.0000000000
251,100,0,30,0,100,100,0,100,100,0.0548887750,40.0408919663,13.6001511359,1.0000000000,0.8000000000,250.0000000000
252,100,0,4,0,100,100,0,100,100,0.0301581845,40.0107337818,15.6802015458,1.0000000000,0.8000000000,250.0000000000
253,100,0,4,0,100,100,0,100,100,0.0309308479,39.9798029339,15.6802866014,1.0000000000,0.8000000000,250.0000000000
254,100,0,4,0,100,100,0,100,100,0.0308308196,39.9489721143,15.6801965042,1.0000000000,0.8000000000,250.0000000000
255,100,0,13,0,100,100,0,100,100,0.0377569710,39.9112151433,14.9601711995,1.0000000000,0.8000000000,250.0000000000
256,100,0,10,0,100,100,0,100,100,0.0348338719,39.8763812713,15.2001848902,1.0000000000,0.8000000000,250.0000000000
257,100,0,18,0,100,100,0,100,100,0.0428255669,39.8335557044,14.5601672994,1.0000000000,0.8000000000,250.0000000000
258,100,0,28,0,100,100,0,100,100,0.0528063567,39.7807493477,13.7601512404,1.0000000000,0.8000000000,250.0000000000
259,100,0,37,0,100,100,0,100,100,0.0618725949,39.7188767528,13.0401483081,1.0000000000,0.8000000000,250.0000000000
260,100,0,3,0,100,100,0,100,100,0.0359425952,39.6829341576,15.7603438097,1.0000000000,0.8000000000,250.0000000000
261,100,0,5,0,100,100,0,100,100,0.0305442066,39.6523899511,15.6002260587,1.0000000000,0.8000000000,250.0000000000
262,100,0,8,0,100,100,0,100,100,0.0332072672,39.6191826839,15.3601803303,1.0000000000,0.8000000000,250.0000000000
263,100,0,5,0,100,100,0,100,100,0.0310060330,39.5881766508,15.6002045349,1.0000000000,0.8000000000,250.0000000000
264,100,0,8,0,100,100,0,100,100,0.0329647394,39.5552119114,15.3601638445,1.0000000000,0.8000000000,250.0000000000
265,100,0,6,0,100,100,0,100,100,0.0313351235,39.5238767878,15.5201703526,1.0000000000,0.8000000000,250.0000000000
266,100,0,12,0,100,100,0,100,100,0.0370735911,39.4868031967,15.0401707117,1.0000000000,0.8000000000,250.0000000000
267,100,0,14,0,100,100,0,100,100,0.0390826878,39.4477205089,14.8801976839,1.0000000000,0.8000000000,250.0000000000
268,100,0,12,0,100,100,0,100,100,0.0368079896,39.4109125193,15.0401758815,1.0000000000,0.8000000000,250.0000000000
269,100,0,12,0,100,100,0,100,100,0.0369147512,39.3739977681,15.0401845056,1.0000000000,0.8000000000,250.0000000000
270,100,0,19,0,100,100,0,100,100,0.0438756713,39.3301220968,14.4801573914,1.0000000000,0.8000000000,250.0000000000
271,100,0,34,0,100,100,0,100,100,0.0588777168,39.2712443800,13.2801493664,1.0000000000,0.8000000000,250.0000000000
272,100,0,50,0,100,100,0,100,100,0.0750530056,39.1961913745,12.0001435626,1.0000000000,0.8000000000,250.0000000000
273,100,0,6,0,100,100,0,100,100,0.0311639968,39.1650273777,15.5201974524,1.0000000000,0.8000000000,250.0000000000
274,100,0,3,0,100,100,0,100,100,0.0296459070,39.1353814706,15.7602590255,1.0000000000,0.8000000000,250.0000000000
275,100,0,3,0,100,100,0,100,100,0.0305052628,39.1048762079,15.7602587492,1.0000000000,0.8000000000,250.0000000000
276,100,0,5,0,100,100,0,100,100,0.0305113775,39.0743648304,15.6002068893,1.0000000000,0.8000000000,250.0000000000
277,100,0,6,0,100,100,0,100,100,0.0317138560,39.0426509744,15.5201944216,1.0000000000,0.8000000000,250.0000000000
278,100,0,13,0,100,100,0,100,100,0.0378234556,39.0048275188,14.9601826995,1.0000000000,0.8000000000,250.0000000000
279,100,0,7,0,100,100,0,100,100,0.0319827692,38.9728447496,15.4401649727,1.0000000000,0.8000000000,250.0000000000
280,100,0,6,0,100,100,0,100,100,0.0315594366,38.9412853130,15.5201905357,1.0000000000,0.8000000000,250.0000000000
281,100,0,5,0,100,100,0,100,100,0.0331896394,38.9080956735,15.6002817248,1.0000000000,0.8000000000,250.0000000000
282,100,0,12,0,100,100,0,100,100,0.0368513257,38.8712443478,15.0401640085,1.0000000000,0.8000000000,250.0000000000
283,100,0,18,0,100,100,0,100,100,0.0428387476,38.8284056002,14.5601685914,1.0000000000,0.8000000000,250.0000000000
284,100,0,25,0,100,100,0,100,100,0.0499890422,38.7784165580,14.0001530652,1.0000000000,0.8000000000,250.0000000000
285,100,0,45,0,100,100,0,100,100,0.0699853112,38.7084312468,12.4001474277,1.0000000000,0.8000000000,250.0000000000
286,100,0,5,0,100,100,0,100,100,0.0347586938,38.6736725529,15.6002948349,1.0000000000,0.8000000000,250.0000000000
287,100,0,4,0,100,100,0,100,100,0.0310557067,38.6426168462,15.6802713015,1.0000000000,0.8000000000,250.0000000000
288,100,0,2,0,100,100,0,100,100,0.0314155952,38.6112012511,15.8403308170,1.0000000000,0.8000000000,250.0000000000
289,100,0,4,0,100,100,0,100,100,0.0298435977,38.5813576534,15.6801918928,1.0000000000,0.8000000000,250.0000000000
290,100,0,7,0,100,100,0,100,100,0.0329943146,38.5483633388,15.4402244518,1.0000000000,0.8000000000,250.0000000000
291,100,0,8,0,100,100,0,100,100,0.0334331958,38.5149301430,15.3601920271,1.0000000000,0.8000000000,250.0000000000
292,100,0,9,0,100,100,0,100,100,0.0339475352,38.4809826078,15.2801762624,1.0000000000,0.8000000000,250.0000000000
293,100,0,9,0,100,100,0,100,100,0.0342911691,38.4466914387,15.2801899015,1.0000000000,0.8000000000,250.0000000000
294,100,0,12,0,100,100,0,100,100,0.0368446045,38.4098468342,15.0401590533,1.0000000000,0.8000000000,250.0000000000
295,100,0,11,0,100,100,0,100,100,0.0360535999,38.3737932343,15.1201784476,1.0000000000,0.8000000000,250.0000000000
296,100,0,22,0,100,100,0,100,100,0.0468684729,38.3269247614,14.2401636344,1.0000000000,0.8000000000,250.0000000000
297,100,0,25,0,100,100,0,100,100,0.0495776576,38.2773471038,14.0001497649,1.0000000000,0.8000000000,250.0000000000
298,100,0,49,0,100,100,0,100,100,0.0739832021,38.2033639017,12.0801461556,1.0000000000,0.8000000000,250.0000000000
299,100,0,4,0,100,100,0,100,100,0.0305337685,38.1728301332,15.6802234521,1.0000000000,0.8000000000,250.0000000000
300,100,0,3,0,100,100,0,100,100,0.0296330925,38.1431970407,15.7601992549,1.0000000000,0.8000000000,250.0000000000
301,100,0,5,0,100,100,0,100,100,0.0309506684,38.1122463723,15.6002080540,1.0000000000,0.8000000000,250.0000000000
302,100,0,9,0,100,100,0,100,100,0.0344697161,38.0777766562,15.2801707497,1.0000000000,0.8000000000,250.0000000000
303,100,0,5,0,100,100,0,100,100,0.0323191899,38.0454574663,15.6002626165,1.0000000000,0.8000000000,250.0000000000
304,100,0,5,0,100,100,0,100,100,0.0307678603,38.0146896060,15.6001894326,1.0000000000,0.8000000000,250.0000000000
305,100,0,12,0,100,100,0,100,100,0.0367909038,37.9778987022,15.0401756024,1.0000000000,0.8000000000,250.0000000000
306,100,0,7,0,100,100,0,100,100,0.0330122445,37.9448864577,15.4401796521,1.0000000000,0.8000000000,250.0000000000
307,100,0,9,0,100,100,0,100,100,0.0341630826,37.9107233751,15.2801794789,1.0000000000,0.8000000000,250.0000000000
308,100,0,10,0,100,100,0,100,100,0.0347089441,37.8760144311,15.2001728719,1.0000000000,0.8000000000,250.0000000000
309,100,0,10,0,100,100,0,100,100,0.0352530470,37.8407613841,15.2001815193,1.0000000000,0.8000000000,250.0000000000
310,100,0,22,0,100,100,0,100,100,0.0466730250,37.7940883591,14.2401551260,1.0000000000,0.8000000000,250.0000000000
311,100,0,43,0,100,100,0,100,100,0.0679276235,37.7261607355,12.5601447227,1.0000000000,0.8000000000,250.0000000000
312,100,0,8,0,100,100,0,100,100,0.0331152307,37.6930455048,15.3601999177,1.0000000000,0.8000000000,250.0000000000
313,100,0,9,0,100,100,0,100,100,0.0338281235,37.6592173813,15.2801721246,1.0000000000,0.8000000000,250.0000000000
314,100,0,3,0,100,100,0,100,100,0.0328114916,37.6264058897,15.7602942211,1.0000000000,0.8000000000,250.0000000000
315,100,0,8,0,100,100,0,100,100,0.0335023287,37.5929035611,15.3601788784,1.0000000000,0.8000000000,250.0000000000
316,100,0,8,0,100,100,0,100,100,0.0331669718,37.5597365893,15.3601864665,1.0000000000,0.8000000000,250.0000000000
317,100,0,7,0,100,100,0,100,100,0.0325340995,37.5272024898,15.4402241508,1.0000000000,0.8000000000,250.0000000000
318,100,0,4,0,100,100,0,100,100,0.0301612270,37.4970412628,15.6802038508,1.0000000000,0.8000000000,250.0000000000
319,100,0,9,0,100,100,0,100,100,0.0346724913,37.4623687715,15.2802112361,1.0000000000,0.8000000000,250.0000000000
320,100,0,6,0,100,100,0,100,100,0.0313987742,37.4309699973,15.5201940537,1.0000000000,0.8000000000,250.0000000000
321,100,0,12,0,100,100,0,100,100,0.0367426862,37.3942273111,15.0401743285,1.0000000000,0.8000000000,250.0000000000
322,100,0,11,0,100,100,0,100,100,0.0358769147,37.3583503964,15.1201771043,1.0000000000,0.8000000000,250.0000000000
323,100,0,21,0,100,100,0,100,100,0.0458244527,37.3125259437,14.3201629219,1.0000000000,0.8000000000,250.0000000000
324,100,0,36,0,100,100,0,100,100,0.0606716194,37.2518543244,13.1201448390,1.0000000000,0.8000000000,250.0000000000
325,100,0,5,0,100,100,0,100,100,0.0307972233,37.2210571011,15.6001843606,1.0000000000,0.8000000000,250.0000000000
326,100,0,5,0,100,100,0,100,100,0.0312735722,37.1897835289,15.6001787488,1.0000000000,0.8000000000,250.0000000000
327,100,0,4,0,100,100,0,100,100,0.0303354520,37.1594480769,15.6801961711,1.0000000000,0.8000000000,250.0000000000
328,100,0,6,0,100,100,0,100,100,0.0314491095,37.1279989674,15.5201918445,1.0000000000,0.8000000000,250.0000000000
329,100,0,2,0,100,100,0,100,100,0.0301382292,37.0978607382,15.8402518590,1.0000000000,0.8000000000,250.0000000000
330,100,0,6,0,100,100,0,100,100,0.0315989947,37.0662617435,15.5202004315,1.0000000000,0.8000000000,250.0000000000
331,100,0,8,0,100,100,0,100,100,0.0333284528,37.0329332907,15.3601959686,1.0000000000,0.8000000000,250.0000000000
332,100,0,7,0,100,100,0,100,100,0.0325447847,37.0003885061,15.4402136017,1.0000000000,0.8000000000,250.0000000000
333,100,0,11,0,100,100,0,100,100,0.0360935485,36.9642949576,15.1201880893,1.0000000000,0.8000000000,250.0000000000
334,100,0,18,0,100,100,0,100,100,0.0430621134,36.9212328441,14.5601804182,1.0000000000,0.8000000000,250.0000000000
335,100,0,32,0,100,100,0,100,100,0.0567897425,36.8644431016,13.4401480681,1.0000000000,0.8000000000,250.0000000000
336,100,0,6,0,100,100,0,100,100,0.0331030924,36.8313400093,15.5202622337,1.0000000000,0.8000000000,250.0000000000
337,100,0,6,0,100,100,0,100,100,0.0330076563,36.7983323530,15.5202125333,1.0000000000,0.8000000000,250.0000000000
338,100,0,2,0,100,100,0,100,100,0.0287428681,36.7695894849,15.8401988877,1.0000000000,0.8000000000,250.0000000000
339,100,0,4,0,100,100,0,100,100,0.0310621340,36.7385273509,15.6802794342,1.0000000000,0.8000000000,250.0000000000
340,100,0,2,0,100,100,0,100,100,0.0295999575,36.7089273934,15.8402409211,1.0000000000,0.8000000000,250.0000000000
341,100,0,6,0,100,100,0,100,100,0.0313893106,36.6775380828,15.5202156426,1.0000000000,0.8000000000,250.0000000000
342,100,0,10,0,100,100,0,100,100,0.0349904697,36.6425476131,15.2001732864,1.0000000000,0.8000000000,250.0000000000
343,100,0,6,0,100,100,0,100,100,0.0311694832,36.6113781299,15.5201954672,1.0000000000,0.8000000000,250.0000000000
344,100,0,12,0,100,100,0,100,100,0.0366086753,36.5747694546,15.0401685476,1.0000000000,0.8000000000,250.0000000000
345,100,0,9,0,100,100,0,100,100,0.0344184242,36.5403510305,15.2801751566,1.0000000000,0.8000000000,250.0000000000
346,100,0,11,0,100,100,0,100,100,0.0360415354,36.5043094950,15.1201667409,1.0000000000,0.8000000000,250.0000000000
347,100,0,15,0,100,100,0,100,100,0.0397229597,36.4645865353,14.8001638356,1.0000000000,0.8000000000,250.0000000000
348,100,0,31,0,100,100,0,100,100,0.0556674088,36.4089191264,13.5201500171,1.0000000000,0.8000000000,250.0000000000
349,100,0,55,0,100,100,0,100,100,0.0799323810,36.3289867454,11.6001420134,1.0000000000,0.8000000000,250.0000000000
350,100,0,1,0,100,100,0,100,100,0.0360704445,36.2929163009,15.9203722040,1.0000000000,0.8000000000,250.0000000000
351,100,0,7,0,100,100,0,100,100,0.0318619092,36.2610543917,15.4401649043,1.0000000000,0.8000000000,250.0000000000
352,100,0,3,0,100,100,0,100,100,0.0293431794,36.2317112123,15.7601938687,1.0000000000,0.8000000000,250.0000000000
353,100,0,8,0,100,100,0,100,100,0.0331155801,36.1985956322,15.3602023644,1.0000000000,0.8000000000,250.0000000000
354,100,0,6,0,100,100,0,100,100,0.0310288744,36.1675667578,15.5201611367,1.0000000000,0.8000000000,250.0000000000
355,100,0,8,0,100,100,0,100,100,0.0338995316,36.1336672262,15.3601980356,1.0000000000,0.8000000000,250.0000000000
356,100,0,10,0,100,100,0,100,100,0.0349108360,36.0987563901,15.2001723490,1.0000000000,0.8000000000,250.0000000000
357,100,0,9,0,100,100,0,100,100,0.0338977798,36.0648586103,15.2801715230,1.0000000000,0.8000000000,250.0000000000
358,100,0,11,0,100,100,0,100,100,0.0360093819,36.0288492284,15.1201815524,1.0000000000,0.8000000000,250.0000000000
359,100,0,8,0,100,100,0,100,100,0.0335321256,35.9953171027,15.3601944973,1.0000000000,0.8000000000,250.0000000000
360,100,0,11,0,100,100,0,100,100,0.0358250893,35.9594920134,15.1201742404,1.0000000000,0.8000000000,250.0000000000
361,100,0,13,0,100,100,0,100,100,0.0378538552,35.9216381582,14.9601790149,1.0000000000,0.8000000000,250.0000000000
362,100,0,23,0,100,100,0,100,100,0.0476984209,35.8739397374,14.1601563644,1.0000000000,0.8000000000,250.0000000000
363,100,0,48,0,100,100,0,100,100,0.0730068513,35.8009328861,12.1601431071,1.0000000000,0.8000000000,250.0000000000
364,100,0,6,0,100,100,0,100,100,0.0333726912,35.7675601949,15.5202141564,1.0000000000,0.8000000000,250.0000000000
365,100,0,6,0,100,100,0,100,100,0.0313087767,35.7362514182,15.5201794028,1.0000000000,0.8000000000,250.0000000000
366,100,0,2,0,100,100,0,100,100,0.0305469097,35.7057045084,15.8402589813,1.0000000000,0.8000000000,250.0000000000
367,100,0,5,0,100,100,0,100,100,0.0299970790,35.6757074295,15.6001700630,1.0000000000,0.8000000000,250.0000000000
368,100,0,7,0,100,100,0,100,100,0.0319789743,35.6437284552,15.4401595588,1.0000000000,0.8000000000,250.0000000000
369,100,0,4,0,100,100,0,100,100,0.0335135802,35.6102148750,15.6802925781,1.0000000000,0.8000000000,250.0000000000
370,100,0,7,0,100,100,0,100,100,0.0325015043,35.5777133707,15.4402334640,1.0000000000,0.8000000000,250.0000000000
371,100,0,8,0,100,100,0,100,100,0.0333935494,35.5443198213,15.3602284116,1.0000000000,0.8000000000,250.0000000000
372,100,0,14,0,100,100,0,100,100,0.0389648557,35.5053549655,14.8801925212,1.0000000000,0.8000000000,250.0000000000
373,100,0,13,0,100,100,0,100,100,0.0377222729,35.4676326926,14.9601696806,1.0000000000,0.8000000000,250.0000000000
374,100,0,9,0,100,100,0,100,100,0.0340387147,35.4335939779,15.2801783210,1.0000000000,0.8000000000,250.0000000000
375,100,0,15,0,100,100,0,100,100,0.0401030094,35.3934909685,14.8001937498,1.0000000000,0.8000000000,250.0000000000
376,100,0,23,0,100,100,0,100,100,0.0479183899,35.3455725786,14.1601611955,1.0000000000,0.8000000000,250.0000000000
377,100,0,43,0,100,100,0,100,100,0.0678067754,35.2777658032,12.5601448488,1.0000000000,0.8000000000,250.0000000000
378,100,0,5,0,100,100,0,100,100,0.0310764688,35.2466893343,15.6002082085,1.0000000000,0.8000000000,250.0000000000
379,100,0,2,0,100,100,0,100,100,0.0297148765,35.2169744578,15.8401860865,1.0000000000,0.8000000000,250.0000000000
380,100,0,4,0,100,100,0,100,100,0.0296637646,35.1873106932,15.6801894474,1.0000000000,0.8000000000,250.0000000000
381,100,0,2,0,100,100,0,100,100,0.0290989597,35.1582117335,15.8402092791,1.0000000000,0.8000000000,250.0000000000
382,100,0,7,0,100,100,0,100,100,0.0321329101,35.1260788233,15.4401858914,1.0000000000,0.8000000000,250.0000000000
383,100,0,10,0,100,100,0,100,100,0.0351481470,35.0909306763,15.2001738962,1.0000000000,0.8000000000,250.0000000000
384,100,0,6,0,100,100,0,100,100,0.0322044309,35.0587262454,15.5202583594,1.0000000000,0.8000000000,250.0000000000
385,100,0,8,0,100,100,0,100,100,0.0333751088,35.0253511366,15.3601836564,1.0000000000,0.8000000000,250.0000000000
386,100,0,10,0,100,100,0,100,100,0.0349737148,34.9903774218,15.2001990055,1.0000000000,0.8000000000,250.0000000000
387,100,0,10,0,100,100,0,100,100,0.0349214402,34.9554559816,15.2001767238,1.0000000000,0.8000000000,250.0000000000
388,100,0,13,0,100,100,0,100,100,0.0375832194,34.9178727622,14.9601698858,1.0000000000,0.8000000000,250.0000000000
389,100,0,13,0,100,100,0,100,100,0.0379657929,34.8799069692,14.9601623473,1.0000000000,0.8000000000,250.0000000000
390,100,0,19,0,100,100,0,100,100,0.0438632265,34.8360437427,14.4801778637,1.0000000000,0.8000000000,250.0000000000
391,100,0,39,0,100,100,0,100,100,0.0638888889,34.7721548538,12.8801457914,1.0000000000,0.8000000000,250.0000000000
392,100,0,4,0,100,100,0,100,100,0.0324891659,34.7396656879,15.6802687643,1.0000000000,0.8000000000,250.0000000000
393,100,0,5,0,100,100,0,100,100,0.0312527523,34.7084129356,15.6002415215,1.0000000000,0.8000000000,250.0000000000
394,100,0,1,0,100,100,0,100,100,0.0307089207,34.6777040149,15.9202510296,1.0000000000,0.8000000000,250.0000000000
395,100,0,7,0,100,100,0,100,100,0.0321804295,34.6455235854,15.4401951606,1.0000000000,0.8000000000,250.0000000000
396,100,0,4,0,100,100,0,100,100,0.0297381755,34.6157854099,15.6801822094,1.0000000000,0.8000000000,250.0000000000
397,100,0,6,0,100,100,0,100,100,0.0313714424,34.5844139675,15.5201804565,1.0000000000,0.8000000000,250.0000000000
398,100,0,7,0,100,100,0,100,100,0.0335028715,34.5509110960,15.4402111721,1.0000000000,0.8000000000,250.0000000000
399,100,0,7,0,100,100,0,100,100,0.0323031182,34.5186079778,15.4401787914,1.0000000000,0.8000000000,250.0000000000
400,100,0,7,0,100,100,0,100,100,0.0333481624,34.4852598153,15.4401695435,1.0000000000,0.8000000000,250.0000000000
401,100,0,10,0,100,100,0,100,100,0.0355865331,34.4496732822,15.2002135661,1.0000000000,0.8000000000,250.0000000000
402,100,0,12,0,100,100,0,100,100,0.0365174702,34.4131558120,15.0401589984,1.0000000000,0.8000000000,250.0000000000
403,100,0,28,0,100,100,0,100,100,0.0527623303,34.3603934817,13.7601559846,1.0000000000,0.8000000000,250.0000000000
404,100,0,34,0,100,100,0,100,100,0.0590293220,34.3013641597,13.2801593837,1.0000000000,0.8000000000,250.0000000000
405,100,0,11,0,100,100,0,100,100,0.0364653666,34.2648987931,15.1201971408,1.0000000000,0.8000000000,250.0000000000
406,100,0,5,0,100,100,0,100,100,0.0306024350,34.2342963581,15.6002060355,1.0000000000,0.8000000000,250.0000000000
407,100,0,5,0,100,100,0,100,100,0.0308240799,34.2034722782,15.6002105152,1.0000000000,0.8000000000,250.0000000000
408,100,0,4,0,100,100,0,100,100,0.0297390346,34.1737332436,15.6802060186,1.0000000000,0.8000000000,250.0000000000
409,100,0,7,0,100,100,0,100,100,0.0321563953,34.1415768483,15.4401928743,1.0000000000,0.8000000000,250.0000000000
410,100,0,4,0,100,100,0,100,100,0.0295494439,34.1120274044,15.6802264714,1.0000000000,0.8000000000,250.0000000000
411,100,0,7,0,100,100,0,100,100,0.0338277012,34.0781997032,15.4401992782,1.0000000000,0.8000000000,250.0000000000
412,100,0,8,0,100,100,0,100,100,0.0332831006,34.0449166026,15.3601945424,1.0000000000,0.8000000000,250.0000000000
413,100,0,12,0,100,100,0,100,100,0.0367428167,34.0081737859,15.0401750938,1.0000000000,0.8000000000,250.0000000000
414,100,0,14,0,100,100,0,100,100,0.0389434948,33.9692302911,14.8801776840,1.0000000000,0.8000000000,250.0000000000
415,100,0,18,0,100,100,0,100,100,0.0428917138,33.9263385774,14.5601566358,1.0000000000,0.8000000000,250.0000000000
416,100,0,17,0,100,100,0,100,100,0.0417573960,33.8845811814,14.6401739868,1.0000000000,0.8000000000,250.0000000000
417,100,0,14,0,100,100,0,100,100,0.0389901967,33.8455909847,14.8801616009,1.0000000000,0.8000000000,250.0000000000
418,100,0,35,0,100,100,0,100,100,0.0599352005,33.7856557841,13.2001490275,1.0000000000,0.8000000000,250.0000000000
419,100,0,51,0,100,100,0,100,100,0.0761955221,33.7094602621,11.9201510570,1.0000000000,0.8000000000,250.0000000000
420,100,0,4,0,100,100,0,100,100,0.0308891646,33.6785710975,15.6802755945,1.0000000000,0.8000000000,250.0000000000
421,100,0,10,0,100,100,0,100,100,0.0353770906,33.6431940069,15.2001763894,1.0000000000,0.8000000000,250.0000000000
422,100,0,2,0,100,100,0,100,100,0.0331381206,33.6100558863,15.8403185074,1.0000000000,0.8000000000,250.0000000000
423,100,0,7,0,100,100,0,100,100,0.0328314512,33.5772244352,15.4402044822,1.0000000000,0.8000000000,250.0000000000
424,100,0,5,0,100,100,0,100,100,0.0313019509,33.5459224843,15.6001896851,1.0000000000,0.8000000000,250.0000000000
425,100,0,5,0,100,100,0,100,100,0.0309102880,33.5150121963,15.6001939606,1.0000000000,0.8000000000,250.0000000000
426,100,0,8,0,100,100,0,100,100,0.0335538410,33.4814583553,15.3602062996,1.0000000000,0.8000000000,250.0000000000
427,100,0,11,0,100,100,0,100,100,0.0357935004,33.4456648549,15.1201706889,1.0000000000,0.8000000000,250.0000000000
428,100,0,8,0,100,100,0,100,100,0.0330840362,33.4125808187,15.3601953800,1.0000000000,0.8000000000,250.0000000000
429,100,0,8,0,100,100,0,100,100,0.0330856860,33.3794951327,15.3601901670,1.0000000000,0.8000000000,250.0000000000
430,100,0,11,0,100,100,0,100,100,0.0363281973,33.3431669354,15.1201976317,1.0000000000,0.8000000000,250.0000000000
431,100,0,12,0,100,100,0,100,100,0.0370463307,33.3061206047,15.0401763523,1.0000000000,0.8000000000,250.0000000000
432,100,0,16,0,100,100,0,100,100,0.0408330674,33.2652875373,14.7201783832,1.0000000000,0.8000000000,250.0000000000
433,100,0,27,0,100,100,0,100,100,0.0517894337,33.2134981036,13.8401602378,1.0000000000,0.8000000000,250.0000000000
434,100,0,45,0,100,100,0,100,100,0.0700874329,33.1434106707,12.4001515471,1.0000000000,0.8000000000,250.0000000000
435,100,0,1,1,100,100,0,100,100,0.0332059040,33.1102047667,15.9203305035,1.0000000000,0.8000000000,250.0000000000
436,100,0,3,0,100,100,0,100,100,0.0292818553,33.0809229114,15.7601901614,1.0000000000,0.8000000000,250.0000000000
437,100,0,1,0,100,100,0,100,100,0.0326687451,33.0482541663,15.9203133297,1.0000000000,0.8000000000,250.0000000000
438,100,0,4,0,100,100,0,100,100,0.0293625762,33.0188915901,15.6802047880,1.0000000000,0.8000000000,250.0000000000
439,100,0,6,0,100,100,0,100,100,0.0310797753,32.9878118148,15.5201983845,1.0000000000,0.8000000000,250.0000000000
440,100,0,5,0,100,100,0,100,100,0.0307116903,32.9571001245,15.6001764794,1.0000000000,0.8000000000,250.0000000000
