Round,Alive,Dead,CH_Count,FallbackUsed,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
220,100,0,36,0,100,100,0,100,100,0.1054652761,38.5010070741,13.1205404835,1.0000000000,0.8000000000,250.0000000000
221,100,0,2,0,100,100,0,100,100,0.0326428974,38.4683641767,15.8405698106,1.0000000000,0.8000000000,250.0000000000
222,100,0,6,0,100,100,0,100,100,0.0371851085,38.4311790682,15.5205474750,1.0000000000,0.8000000000,250.0000000000
223,100,0,7,0,100,100,0,100,100,0.0420826785,38.3890963897,15.4405837083,1.0000000000,0.8000000000,250.0000000000
224,100,0,6,0,100,100,0,100,100,0.0381986531,38.3508977366,15.5205666371,1.0000000000,0.8000000000,250.0000000000
225,100,0,4,0,100,100,0,100,100,0.0343327624,38.3165649742,15.6805538022,1.0000000000,0.8000000000,250.0000000000
226,100,0,7,0,100,100,0,100,100,0.0402323862,38.2763325880,15.4405593332,1.0000000000,0.8000000000,250.0000000000
227,100,0,6,0,100,100,0,100,100,0.0388370147,38.2374955733,15.5205619415,1.0000000000,0.8000000000,250.0000000000
228,100,0,11,0,100,100,0,100,100,0.0510957660,38.1863998073,15.1205522325,1.0000000000,0.8000000000,250.0000000000
229,100,0,6,0,100,100,0,100,100,0.0401601869,38.1462396203,15.5205842935,1.0000000000,0.8000000000,250.0000000000
230,100,0,11,0,100,100,0,100,100,0.0461770350,38.1000625854,15.1205486188,1.0000000000,0.8000000000,250.0000000000
231,100,0,13,0,100,100,0,100,100,0.0622547765,38.0378078088,14.9605697611,1.0000000000,0.8000000000,250.0000000000
232,100,0,16,0,100,100,0,100,100,0.0598994278,37.9779083810,14.7205735295,1.0000000000,0.8000000000,250.0000000000
233,100,0,32,0,100,100,0,100,100,0.0883933801,37.8895150009,13.4405353160,1.0000000000,0.8000000000,250.0000000000
234,100,0,4,0,100,100,0,100,100,0.0363983399,37.8531166610,15.6805985047,1.0000000000,0.8000000000,250.0000000000
235,100,0,3,0,100,100,0,100,100,0.0348675384,37.8182491226,15.7606097294,1.0000000000,0.8000000000,250.0000000000
236,100,0,6,0,100,100,0,100,100,0.0439737533,37.7742753693,15.5205676942,1.0000000000,0.8000000000,250.0000000000
237,100,0,6,0,100,100,0,100,100,0.0395419851,37.7347333843,15.5205714034,1.0000000000,0.8000000000,250.0000000000
238,100,0,3,0,100,100,0,100,100,0.0321936744,37.7025397099,15.7605685650,1.0000000000,0.8000000000,250.0000000000
239,100,0,7,0,100,100,0,100,100,0.0386566842,37.6638830256,15.4405706341,1.0000000000,0.8000000000,250.0000000000
240,100,0,8,0,100,100,0,100,100,0.0410687498,37.6228142758,15.3605589752,1.0000000000,0.8000000000,250.0000000000
241,100,0,8,0,100,100,0,100,100,0.0396492604,37.5831650154,15.3605427710,1.0000000000,0.8000000000,250.0000000000
242,100,0,4,0,100,100,0,100,100,0.0349157439,37.5482492715,15.6805610574,1.0000000000,0.8000000000,250.0000000000
243,100,0,10,0,100,100,0,100,100,0.0488425143,37.4994067572,15.2005682769,1.0000000000,0.8000000000,250.0000000000
244,100,0,16,0,100,100,0,100,100,0.0631437383,37.4362630188,14.7205461112,1.0000000000,0.8000000000,250.0000000000
245,100,0,16,0,100,100,0,100,100,0.0631409187,37.3731221001,14.7205566625,1.0000000000,0.8000000000,250.0000000000
246,100,0,23,0,100,100,0,100,100,0.0759807899,37.2971413102,14.1605458134,1.0000000000,0.8000000000,250.0000000000
247,100,0,2,0,100,100,0,100,100,0.0312844009,37.2658569093,15.8405580099,1.0000000000,0.8000000000,250.0000000000
248,100,0,7,0,100,100,0,100,100,0.0421301357,37.2237267736,15.4405744820,1.0000000000,0.8000000000,250.0000000000
249,100,0,4,0,100,100,0,100,100,0.0338084074,37.1899183662,15.6805663048,1.0000000000,0.8000000000,250.0000000000
250,100,0,2,0,100,100,0,100,100,0.0342913615,37.1556270047,15.8406547425,1.0000000000,0.8000000000,250.0000000000
251,100,0,5,0,100,100,0,100,100,0.0407268613,37.1149001434,15.6005893216,1.0000000000,0.8000000000,250.0000000000
252,100,0,5,0,100,100,0,100,100,0.0361607128,37.0787394306,15.6005721444,1.0000000000,0.8000000000,250.0000000000
253,100,0,7,0,100,100,0,100,100,0.0411254075,37.0376140231,15.4405939938,1.0000000000,0.8000000000,250.0000000000
254,100,0,7,0,100,100,0,100,100,0.0402136694,36.9974003536,15.4405671270,1.0000000000,0.8000000000,250.0000000000
255,100,0,10,0,100,100,0,100,100,0.0453762006,36.9520241530,15.2005676121,1.0000000000,0.8000000000,250.0000000000
256,100,0,8,0,100,100,0,100,100,0.0408186042,36.9112055488,15.3605469322,1.0000000000,0.8000000000,250.0000000000
257,100,0,12,0,100,100,0,100,100,0.0485529901,36.8626525587,15.0405498587,1.0000000000,0.8000000000,250.0000000000
258,100,0,8,0,100,100,0,100,100,0.0403190709,36.8223334878,15.3605535221,1.0000000000,0.8000000000,250.0000000000
259,100,0,16,0,100,100,0,100,100,0.0621377788,36.7601957090,14.7205610418,1.0000000000,0.8000000000,250.0000000000
260,100,0,7,0,100,100,0,100,100,0.0408809392,36.7193147698,15.4405766990,1.0000000000,0.8000000000,250.0000000000
261,100,0,7,0,100,100,0,100,100,0.0410767905,36.6782379794,15.4405720923,1.0000000000,0.8000000000,250.0000000000
262,100,0,8,0,100,100,0,100,100,0.0454385865,36.6327993929,15.3605645510,1.0000000000,0.8000000000,250.0000000000
263,100,0,10,0,100,100,0,100,100,0.0525820795,36.5802173134,15.2005729489,1.0000000000,0.8000000000,250.0000000000
264,100,0,18,0,100,100,0,100,100,0.0697930097,36.5104243037,14.5605475594,1.0000000000,0.8000000000,250.0000000000
265,100,0,29,0,100,100,0,100,100,0.0947715359,36.4156527678,13.6805426972,1.0000000000,0.8000000000,250.0000000000
266,100,0,2,0,100,100,0,100,100,0.0345612746,36.3810914932,15.8405554494,1.0000000000,0.8000000000,250.0000000000
267,100,0,5,0,100,100,0,100,100,0.0357526379,36.3453388553,15.6005779207,1.0000000000,0.8000000000,250.0000000000
268,100,0,6,0,100,100,0,100,100,0.0368884459,36.3084504095,15.5205497528,1.0000000000,0.8000000000,250.0000000000
269,100,0,8,0,100,100,0,100,100,0.0410769349,36.2673734746,15.3605618879,1.0000000000,0.8000000000,250.0000000000
270,100,0,5,0,100,100,0,100,100,0.0344369098,36.2329365648,15.6005489448,1.0000000000,0.8000000000,250.0000000000
271,100,0,6,0,100,100,0,100,100,0.0373942798,36.1955422850,15.5205660945,1.0000000000,0.8000000000,250.0000000000
272,100,0,11,0,100,100,0,100,100,0.0491755968,36.1463666882,15.1205625176,1.0000000000,0.8000000000,250.0000000000
273,100,0,7,0,100,100,0,100,100,0.0382291421,36.1081375461,15.4405416815,1.0000000000,0.8000000000,250.0000000000
274,100,0,4,0,100,100,0,100,100,0.0365439773,36.0715935688,15.6806002488,1.0000000000,0.8000000000,250.0000000000
275,100,0,8,0,100,100,0,100,100,0.0483092900,36.0232842787,15.3605788686,1.0000000000,0.8000000000,250.0000000000
276,100,0,6,0,100,100,0,100,100,0.0408914808,35.9823927979,15.5205869461,1.0000000000,0.8000000000,250.0000000000
277,100,0,14,0,100,100,0,100,100,0.0617465833,35.9206462146,14.8805606745,1.0000000000,0.8000000000,250.0000000000
278,100,0,23,0,100,100,0,100,100,0.0733989171,35.8472472975,14.1605489074,1.0000000000,0.8000000000,250.0000000000
279,100,0,31,0,100,100,0,100,100,0.0905503400,35.7566969574,13.5205414649,1.0000000000,0.8000000000,250.0000000000
280,100,0,3,0,100,100,0,100,100,0.0346086199,35.7220883376,15.7606007052,1.0000000000,0.8000000000,250.0000000000
281,100,0,5,0,100,100,0,100,100,0.0424455002,35.6796428374,15.6006019866,1.0000000000,0.8000000000,250.0000000000
282,100,0,3,0,100,100,0,100,100,0.0338756029,35.6457672345,15.7605613153,1.0000000000,0.8000000000,250.0000000000
283,100,0,3,0,100,100,0,100,100,0.0353025662,35.6104646683,15.7605928275,1.0000000000,0.8000000000,250.0000000000
284,100,0,4,0,100,100,0,100,100,0.0339897122,35.5764749561,15.6805438632,1.0000000000,0.8000000000,250.0000000000
285,100,0,9,0,100,100,0,100,100,0.0416488575,35.5348260987,15.2805519585,1.0000000000,0.8000000000,250.0000000000
286,100,0,7,0,100,100,0,100,100,0.0430763654,35.4917497333,15.4405637481,1.0000000000,0.8000000000,250.0000000000
287,100,0,5,0,100,100,0,100,100,0.0360336180,35.4557161153,15.6005486417,1.0000000000,0.8000000000,250.0000000000
288,100,0,3,0,100,100,0,100,100,0.0363163179,35.4193997975,15.7606540002,1.0000000000,0.8000000000,250.0000000000
289,100,0,11,0,100,100,0,100,100,0.0502729076,35.3691268899,15.1205683039,1.0000000000,0.8000000000,250.0000000000
290,100,0,12,0,100,100,0,100,100,0.0547830211,35.3143438687,15.0405561366,1.0000000000,0.8000000000,250.0000000000
291,100,0,10,0,100,100,0,100,100,0.0492235353,35.2651203335,15.2005593908,1.0000000000,0.8000000000,250.0000000000
292,100,0,19,0,100,100,0,100,100,0.0683140935,35.1968062400,14.4805445605,1.0000000000,0.8000000000,250.0000000000
293,100,0,32,0,100,100,0,100,100,0.0981226540,35.0986835860,13.4405433872,1.0000000000,0.8000000000,250.0000000000
294,100,0,2,0,100,100,0,100,100,0.0338460122,35.0648375737,15.8405456532,1.0000000000,0.8000000000,250.0000000000
295,100,0,2,0,100,100,0,100,100,0.0335054372,35.0313321365,15.8405769515,1.0000000000,0.8000000000,250.0000000000
296,100,0,2,0,100,100,0,100,100,0.0323195270,34.9990126095,15.8405945753,1.0000000000,0.8000000000,250.0000000000
297,100,0,8,0,100,100,0,100,100,0.0418253638,34.9571872457,15.3605680470,1.0000000000,0.8000000000,250.0000000000
298,100,0,3,0,100,100,0,100,100,0.0326541090,34.9245331367,15.7605630154,1.0000000000,0.8000000000,250.0000000000
299,100,0,2,0,100,100,0,100,100,0.0333735842,34.8911595525,15.8406014150,1.0000000000,0.8000000000,250.0000000000
300,100,0,8,0,100,100,0,100,100,0.0456021981,34.8455573544,15.3605616269,1.0000000000,0.8000000000,250.0000000000
301,100,0,4,0,100,100,0,100,100,0.0335623978,34.8119949566,15.6805625299,1.0000000000,0.8000000000,250.0000000000
302,100,0,9,0,100,100,0,100,100,0.0434839246,34.7685110320,15.2805575358,1.0000000000,0.8000000000,250.0000000000
303,100,0,5,0,100,100,0,100,100,0.0366395187,34.7318715133,15.6005351178,1.0000000000,0.8000000000,250.0000000000
304,100,0,10,0,100,100,0,100,100,0.0427099182,34.6891615951,15.2005419087,1.0000000000,0.8000000000,250.0000000000
305,100,0,17,0,100,100,0,100,100,0.0658572978,34.6233042973,14.6405526398,1.0000000000,0.8000000000,250.0000000000
306,100,0,23,0,100,100,0,100,100,0.0812128658,34.5420914315,14.1605420706,1.0000000000,0.8000000000,250.0000000000
307,100,0,34,0,100,100,0,100,100,0.1010697219,34.4410217096,13.2805372551,1.0000000000,0.8000000000,250.0000000000
308,100,0,2,0,100,100,0,100,100,0.0311564835,34.4098652261,15.8406114997,1.0000000000,0.8000000000,250.0000000000
309,100,0,4,0,100,100,0,100,100,0.0365400993,34.3733251268,15.6805986144,1.0000000000,0.8000000000,250.0000000000
310,100,0,4,0,100,100,0,100,100,0.0394267475,34.3338983794,15.6806402073,1.0000000000,0.8000000000,250.0000000000
311,100,0,8,0,100,100,0,100,100,0.0449185632,34.2889798162,15.3605977122,1.0000000000,0.8000000000,250.0000000000
312,100,0,12,0,100,100,0,100,100,0.0608205521,34.2281592641,15.0405634257,1.0000000000,0.8000000000,250.0000000000
313,100,0,23,0,100,100,0,100,100,0.0762675811,34.1518916831,14.1605371577,1.0000000000,0.8000000000,250.0000000000
314,100,0,32,0,100,100,0,100,100,0.1031811203,34.0487105627,13.4405436287,1.0000000000,0.8000000000,250.0000000000
315,100,0,5,0,100,100,0,100,100,0.0360229021,34.0126876607,15.6005804691,1.0000000000,0.8000000000,250.0000000000
316,100,0,7,0,100,100,0,100,100,0.0408257573,33.9718619034,15.4405780173,1.0000000000,0.8000000000,250.0000000000
317,100,0,3,0,100,100,0,100,100,0.0365061119,33.9353557915,15.7605382108,1.0000000000,0.8000000000,250.0000000000
318,100,0,5,0,100,100,0,100,100,0.0376591172,33.8976966743,15.6005807961,1.0000000000,0.8000000000,250.0000000000
319,100,0,4,0,100,100,0,100,100,0.0351701427,33.8625265315,15.6805348755,1.0000000000,0.8000000000,250.0000000000
320,100,0,5,0,100,100,0,100,100,0.0361939462,33.8263325854,15.6005921836,1.0000000000,0.8000000000,250.0000000000
321,100,0,7,0,100,100,0,100,100,0.0412512289,33.7850813564,15.4405595783,1.0000000000,0.8000000000,250.0000000000
322,100,0,2,0,100,100,0,100,100,0.0311051945,33.7539761619,15.8406043842,1.0000000000,0.8000000000,250.0000000000
323,100,0,11,0,100,100,0,100,100,0.0475398948,33.7064362672,15.1205582951,1.0000000000,0.8000000000,250.0000000000
324,100,0,11,0,100,100,0,100,100,0.0504735125,33.6559627546,15.1205484169,1.0000000000,0.8000000000,250.0000000000
325,100,0,7,0,100,100,0,100,100,0.0426687262,33.6132940285,15.4405664448,1.0000000000,0.8000000000,250.0000000000
326,100,0,16,0,100,100,0,100,100,0.0608875867,33.5524064417,14.7205516692,1.0000000000,0.8000000000,250.0000000000
327,100,0,14,0,100,100,0,100,100,0.0585889091,33.4938175327,14.8805543461,1.0000000000,0.8000000000,250.0000000000
328,100,0,18,0,100,100,0,100,100,0.0723087309,33.4215088018,14.5605438179,1.0000000000,0.8000000000,250.0000000000
329,100,0,40,0,100,100,0,100,100,0.1126632174,33.3088455844,12.8005372700,1.0000000000,0.8000000000,250.0000000000
330,100,0,5,0,100,100,0,100,100,0.0366662265,33.2721793579,15.6005574963,1.0000000000,0.8000000000,250.0000000000
331,100,0,4,0,100,100,0,100,100,0.0339030008,33.2382763572,15.6805532777,1.0000000000,0.8000000000,250.0000000000
332,100,0,4,0,100,100,0,100,100,0.0339004549,33.2043759023,15.6805463239,1.0000000000,0.8000000000,250.0000000000
333,100,0,8,0,100,100,0,100,100,0.0444954612,33.1598804411,15.3605681100,1.0000000000,0.8000000000,250.0000000000
334,100,0,4,0,100,100,0,100,100,0.0343413394,33.1255391017,15.6805537154,1.0000000000,0.8000000000,250.0000000000
335,100,0,4,0,100,100,0,100,100,0.0339382039,33.0916008978,15.6805442716,1.0000000000,0.8000000000,250.0000000000
336,100,0,4,0,100,100,0,100,100,0.0361912686,33.0554096292,15.6805937954,1.0000000000,0.8000000000,250.0000000000
337,100,0,2,0,100,100,0,100,100,0.0315503593,33.0238592699,15.8406048039,1.0000000000,0.8000000000,250.0000000000
338,100,0,4,0,100,100,0,100,100,0.0341899368,32.9896693331,15.6805618762,1.0000000000,0.8000000000,250.0000000000
339,100,0,3,0,100,100,0,100,100,0.0341287253,32.9555406077,15.7605483265,1.0000000000,0.8000000000,250.0000000000
340,100,0,9,0,100,100,0,100,100,0.0465763955,32.9089642123,15.2805512373,1.0000000000,0.8000000000,250.0000000000
341,100,0,10,0,100,100,0,100,100,0.0503519477,32.8586122645,15.2005646263,1.0000000000,0.8000000000,250.0000000000
342,100,0,14,0,100,100,0,100,100,0.0525474601,32.8060648044,14.8805471116,1.0000000000,0.8000000000,250.0000000000
343,100,0,21,0,100,100,0,100,100,0.0708828693,32.7351819351,14.3205478089,1.0000000000,0.8000000000,250.0000000000
344,100,0,33,0,100,100,0,100,100,0.1050151343,32.6301668008,13.3605439453,1.0000000000,0.8000000000,250.0000000000
345,100,0,3,0,100,100,0,100,100,0.0357747125,32.5943920883,15.7606795113,1.0000000000,0.8000000000,250.0000000000
346,100,0,5,0,100,100,0,100,100,0.0368991262,32.5574929621,15.6005783773,1.0000000000,0.8000000000,250.0000000000
347,100,0,1,0,100,100,0,100,100,0.0382573686,32.5192355936,15.9205879057,1.0000000000,0.8000000000,250.0000000000
348,100,0,2,0,100,100,0,100,100,0.0322917734,32.4869438202,15.8406146956,1.0000000000,0.8000000000,250.0000000000
349,100,0,4,0,100,100,0,100,100,0.0351005689,32.4518432513,15.6805912430,1.0000000000,0.8000000000,250.0000000000
350,100,0,3,0,100,100,0,100,100,0.0352849379,32.4165583134,15.7605476642,1.0000000000,0.8000000000,250.0000000000
351,100,0,9,0,100,100,0,100,100,0.0445129562,32.3720453572,15.2805740176,1.0000000000,0.8000000000,250.0000000000
352,100,0,3,0,100,100,0,100,100,0.0325990381,32.3394463191,15.7605798523,1.0000000000,0.8000000000,250.0000000000
353,100,0,7,0,100,100,0,100,100,0.0426208957,32.2968254235,15.4405773025,1.0000000000,0.8000000000,250.0000000000
354,100,0,11,0,100,100,0,100,100,0.0543536032,32.2424718203,15.1205593978,1.0000000000,0.8000000000,250.0000000000
355,100,0,11,0,100,100,0,100,100,0.0500293105,32.1924425098,15.1205564152,1.0000000000,0.8000000000,250.0000000000
356,100,0,12,0,100,100,0,100,100,0.0518800086,32.1405625012,15.0405546997,1.0000000000,0.8000000000,250.0000000000
357,100,0,9,0,100,100,0,100,100,0.0474424049,32.0931200963,15.2805814441,1.0000000000,0.8000000000,250.0000000000
358,100,0,13,0,100,100,0,100,100,0.0527754384,32.0403446579,14.9605589975,1.0000000000,0.8000000000,250.0000000000
359,100,0,10,0,100,100,0,100,100,0.0423279153,31.9980167426,15.2005459839,1.0000000000,0.8000000000,250.0000000000
360,100,0,4,0,100,100,0,100,100,0.0359775120,31.9620392306,15.6806234623,1.0000000000,0.8000000000,250.0000000000
361,100,0,6,0,100,100,0,100,100,0.0405748258,31.9214644048,15.5205736989,1.0000000000,0.8000000000,250.0000000000
362,100,0,3,0,100,100,0,100,100,0.0337283111,31.8877360937,15.7605769964,1.0000000000,0.8000000000,250.0000000000
363,100,0,5,0,100,100,0,100,100,0.0403100130,31.8474260806,15.6006151203,1.0000000000,0.8000000000,250.0000000000
364,100,0,17,0,100,100,0,100,100,0.0639134158,31.7835126649,14.6405488218,1.0000000000,0.8000000000,250.0000000000
365,100,0,12,0,100,100,0,100,100,0.0575226727,31.7259899921,15.0405645964,1.0000000000,0.8000000000,250.0000000000
366,100,0,25,0,100,100,0,100,100,0.0808825412,31.6451074509,14.0005473776,1.0000000000,0.8000000000,250.0000000000
367,100,0,33,0,100,100,0,100,100,0.1036629649,31.5414444860,13.3605392112,1.0000000000,0.8000000000,250.0000000000
368,100,0,4,0,100,100,0,100,100,0.0341136639,31.5073308221,15.6805429705,1.0000000000,0.8000000000,250.0000000000
369,100,0,3,0,100,100,0,100,100,0.0332972895,31.4740335325,15.7605770664,1.0000000000,0.8000000000,250.0000000000
370,100,0,5,0,100,100,0,100,100,0.0348594021,31.4391741304,15.6005710370,1.0000000000,0.8000000000,250.0000000000
371,100,0,2,0,100,100,0,100,100,0.0317079200,31.4074662104,15.8405800906,1.0000000000,0.8000000000,250.0000000000
372,100,0,8,0,100,100,0,100,100,0.0421173964,31.3653488141,15.3605862731,1.0000000000,0.8000000000,250.0000000000
373,100,0,3,0,100,100,0,100,100,0.0320203808,31.3333284333,15.7605797502,1.0000000000,0.8000000000,250.0000000000
374,100,0,9,0,100,100,0,100,100,0.0438090839,31.2895193494,15.2805698801,1.0000000000,0.8000000000,250.0000000000
375,100,0,5,0,100,100,0,100,100,0.0382790828,31.2512402666,15.6005851729,1.0000000000,0.8000000000,250.0000000000
376,100,0,5,0,100,100,0,100,100,0.0375998713,31.2136403953,15.6006109007,1.0000000000,0.8000000000,250.0000000000
377,100,0,4,0,100,100,0,100,100,0.0379959571,31.1756444382,15.6805943142,1.0000000000,0.8000000000,250.0000000000
378,100,0,9,0,100,100,0,100,100,0.0456954052,31.1299490330,15.2805555743,1.0000000000,0.8000000000,250.0000000000
379,100,0,13,0,100,100,0,100,100,0.0557607078,31.0741883252,14.9605567060,1.0000000000,0.8000000000,250.0000000000
380,100,0,11,0,100,100,0,100,100,0.0457741035,31.0284142216,15.1205422901,1.0000000000,0.8000000000,250.0000000000
381,100,0,13,0,100,100,0,100,100,0.0533513965,30.9750628251,14.9605595456,1.0000000000,0.8000000000,250.0000000000
382,100,0,18,0,100,100,0,100,100,0.0713334594,30.9037293657,14.5605566912,1.0000000000,0.8000000000,250.0000000000
383,100,0,34,0,100,100,0,100,100,0.1052988783,30.7984304874,13.2805472550,1.0000000000,0.8000000000,250.0000000000
384,100,0,4,0,100,100,0,100,100,0.0363897323,30.7620407550,15.6805992794,1.0000000000,0.8000000000,250.0000000000
385,100,0,1,0,100,100,0,100,100,0.0420827118,30.7199580432,15.9206262240,1.0000000000,0.8000000000,250.0000000000
386,100,0,6,0,100,100,0,100,100,0.0400963937,30.6798616495,15.5206111403,1.0000000000,0.8000000000,250.0000000000
387,100,0,1,1,100,100,0,100,100,0.0410396857,30.6388219637,15.9206000274,1.0000000000,0.8000000000,250.0000000000
388,100,0,5,0,100,100,0,100,100,0.0361964676,30.6026254961,15.6005750538,1.0000000000,0.8000000000,250.0000000000
389,100,0,4,0,100,100,0,100,100,0.0346440287,30.5679814674,15.6805892443,1.0000000000,0.8000000000,250.0000000000
390,100,0,7,0,100,100,0,100,100,0.0386662663,30.5293152011,15.4405618895,1.0000000000,0.8000000000,250.0000000000
391,100,0,5,0,100,100,0,100,100,0.0364707201,30.4928444810,15.6005776794,1.0000000000,0.8000000000,250.0000000000
392,100,0,8,0,100,100,0,100,100,0.0458900950,30.4469543860,15.3605670255,1.0000000000,0.8000000000,250.0000000000
393,100,0,7,0,100,100,0,100,100,0.0419701175,30.4049842685,15.4405790160,1.0000000000,0.8000000000,250.0000000000
394,100,0,6,0,100,100,0,100,100,0.0366144605,30.3683698080,15.5205541613,1.0000000000,0.8000000000,250.0000000000
395,100,0,7,0,100,100,0,100,100,0.0394828156,30.3288869924,15.4405459714,1.0000000000,0.8000000000,250.0000000000
396,100,0,9,0,100,100,0,100,100,0.0473571046,30.2815298878,15.2805618350,1.0000000000,0.8000000000,250.0000000000
397,100,0,13,0,100,100,0,100,100,0.0530523515,30.2284775363,14.9605528936,1.0000000000,0.8000000000,250.0000000000
398,100,0,16,0,100,100,0,100,100,0.0625012530,30.1659762833,14.7205597013,1.0000000000,0.8000000000,250.0000000000
399,100,0,18,0,100,100,0,100,100,0.0576631538,30.1083131295,14.5605503175,1.0000000000,0.8000000000,250.0000000000
400,100,0,8,0,100,100,0,100,100,0.0474643736,30.0608487560,15.3606110642,1.0000000000,0.8000000000,250.0000000000
401,100,0,6,0,100,100,0,100,100,0.0373209498,30.0235278062,15.5205511850,1.0000000000,0.8000000000,250.0000000000
402,100,0,13,0,100,100,0,100,100,0.0574322464,29.9660955597,14.9605502974,1.0000000000,0.8000000000,250.0000000000
403,100,0,7,0,100,100,0,100,100,0.0414504840,29.9246450757,15.4405954416,1.0000000000,0.8000000000,250.0000000000
404,100,0,14,0,100,100,0,100,100,0.0574466828,29.8671983929,14.8805547616,1.0000000000,0.8000000000,250.0000000000
405,100,0,15,0,100,100,0,100,100,0.0624573307,29.8047410622,14.8005598803,1.0000000000,0.8000000000,250.0000000000
406,100,0,22,0,100,100,0,100,100,0.0766708421,29.7280702201,14.2405390684,1.0000000000,0.8000000000,250.0000000000
407,100,0,33,0,100,100,0,100,100,0.0966408359,29.6314293843,13.3605370151,1.0000000000,0.8000000000,250.0000000000
408,100,0,1,1,100,100,0,100,100,0.0376476260,29.5937817582,15.9206097504,1.0000000000,0.8000000000,250.0000000000
409,100,0,2,0,100,100,0,100,100,0.0335958336,29.5601859246,15.8405365642,1.0000000000,0.8000000000,250.0000000000
410,100,0,4,0,100,100,0,100,100,0.0354593011,29.5247266235,15.6805335388,1.0000000000,0.8000000000,250.0000000000
411,100,0,6,0,100,100,0,100,100,0.0397756730,29.4849509505,15.5205776800,1.0000000000,0.8000000000,250.0000000000
412,100,0,5,0,100,100,0,100,100,0.0366700475,29.4482809031,15.6005679673,1.0000000000,0.8000000000,250.0000000000
413,100,0,6,0,100,100,0,100,100,0.0407115612,29.4075693418,15.5205736809,1.0000000000,0.8000000000,250.0000000000
414,100,0,9,0,100,100,0,100,100,0.0412716533,29.3662976885,15.2805394527,1.0000000000,0.8000000000,250.0000000000
415,100,0,8,0,100,100,0,100,100,0.0453854963,29.3209121922,15.3605851515,1.0000000000,0.8000000000,250.0000000000
416,100,0,7,0,100,100,0,100,100,0.0384511591,29.2824610331,15.4405483063,1.0000000000,0.8000000000,250.0000000000
417,100,0,3,0,100,100,0,100,100,0.0347344159,29.2477266172,15.7606280417,1.0000000000,0.8000000000,250.0000000000
418,100,0,9,0,100,100,0,100,100,0.0438903549,29.2038362623,15.2805524746,1.0000000000,0.8000000000,250.0000000000
419,100,0,7,0,100,100,0,100,100,0.0439614108,29.1598748515,15.4405809460,1.0000000000,0.8000000000,250.0000000000
420,100,0,9,0,100,100,0,100,100,0.0436953778,29.1161794737,15.2805601128,1.0000000000,0.8000000000,250.0000000000
421,100,0,10,0,100,100,0,100,100,0.0447830749,29.0713963988,15.2005588370,1.0000000000,0.8000000000,250.0000000000
422,100,0,17,0,100,100,0,100,100,0.0658060624,29.0055903363,14.6405447046,1.0000000000,0.8000000000,250.0000000000
423,100,0,18,0,100,100,0,100,100,0.0644779382,28.9411123981,14.5605534058,1.0000000000,0.8000000000,250.0000000000
424,100,0,37,0,100,100,0,100,100,0.1191039819,28.8220084162,13.0405394394,1.0000000000,0.8000000000,250.0000000000
425,100,0,3,0,100,100,0,100,100,0.0327947989,28.7892136172,15.7605772008,1.0000000000,0.8000000000,250.0000000000
426,100,0,3,0,100,100,0,100,100,0.0358876312,28.7533259861,15.7606157727,1.0000000000,0.8000000000,250.0000000000
427,100,0,2,0,100,100,0,100,100,0.0321271071,28.7211988790,15.8406190232,1.0000000000,0.8000000000,250.0000000000
428,100,0,4,0,100,100,0,100,100,0.0350628887,28.6861359903,15.6805888066,1.0000000000,0.8000000000,250.0000000000
429,100,0,3,0,100,100,0,100,100,0.0338914921,28.6522444982,15.7606365507,1.0000000000,0.8000000000,250.0000000000
430,100,0,4,0,100,100,0,100,100,0.0362506980,28.6159938002,15.6805910380,1.0000000000,0.8000000000,250.0000000000
431,100,0,3,0,100,100,0,100,100,0.0334337833,28.5825600169,15.7605535696,1.0000000000,0.8000000000,250.0000000000
432,100,0,4,0,100,100,0,100,100,0.0346640239,28.5478959931,15.6805693657,1.0000000000,0.8000000000,250.0000000000
433,100,0,4,0,100,100,0,100,100,0.0398204823,28.5080755108,15.6806764936,1.0000000000,0.8000000000,250.0000000000
434,100,0,6,0,100,100,0,100,100,0.0369739141,28.4711015967,15.5205523129,1.0000000000,0.8000000000,250.0000000000
435,100,0,2,0,100,100,0,100,100,0.0339687224,28.4371328743,15.8405525390,1.0000000000,0.8000000000,250.0000000000
436,100,0,5,0,100,100,0,100,100,0.0395444793,28.3975883950,15.6006141020,1.0000000000,0.8000000000,250.0000000000
437,100,0,1,1,100,100,0,100,100,0.0360657911,28.3615226040,15.9205443948,1.0000000000,0.8000000000,250.0000000000
438,100,0,6,0,100,100,0,100,100,0.0362543867,28.3252682173,15.5205409162,1.0000000000,0.8000000000,250.0000000000
439,100,0,5,0,100,100,0,100,100,0.0353256316,28.2899425857,15.6005517437,1.0000000000,0.8000000000,250.0000000000
440,100,0,10,0,100,100,0,100,100,0.0461295028,28.2438130829,15.2005496621,1.0000000000,0.8000000000,250.0000000000
441,100,0,14,0,100,100,0,100,100,0.0499981837,28.1938148992,14.8805482439,1.0000000000,0.8000000000,250.0000000000
442,100,0,3,0,100,100,0,100,100,0.0355289488,28.1582859504,15.7606451112,1.0000000000,0.8000000000,250.0000000000
443,100,0,10,0,100,100,0,100,100,0.0504205625,28.1078653879,15.2005582789,1.0000000000,0.8000000000,250.0000000000
