Round,Alive,Dead,CH_Count,FallbackUsed,Generated,Delivered,Lost,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
168,100,0,1,0,100,100,0,100,100,0.0330928727,42.5750640216,15.9205645115,1.0000000000,0.8000000000,250.0000000000
169,100,0,1,1,100,100,0,100,100,0.0389200323,42.5361439893,15.9206280372,1.0000000000,0.8000000000,250.0000000000
170,100,0,2,0,100,100,0,100,100,0.0355439166,42.5006000726,15.8407121219,1.0000000000,0.8000000000,250.0000000000
171,100,0,4,0,100,100,0,100,100,0.0338298852,42.4667701874,15.6805660416,1.0000000000,0.8000000000,250.0000000000
172,100,0,7,0,100,100,0,100,100,0.0395679017,42.4272022857,15.4405450273,1.0000000000,0.8000000000,250.0000000000
173,100,0,6,0,100,100,0,100,100,0.0393498863,42.3878523994,15.5205706737,1.0000000000,0.8000000000,250.0000000000
174,100,0,3,0,100,100,0,100,100,0.0327358505,42.3551165489,15.7605758443,1.0000000000,0.8000000000,250.0000000000
175,100,0,5,0,100,100,0,100,100,0.0350828854,42.3200336634,15.6005515459,1.0000000000,0.8000000000,250.0000000000
176,100,0,7,0,100,100,0,100,100,0.0429477496,42.2770859139,15.4405644609,1.0000000000,0.8000000000,250.0000000000
177,100,0,9,0,100,100,0,100,100,0.0481545267,42.2289313872,15.2805976745,1.0000000000,0.8000000000,250.0000000000
178,100,0,11,0,100,100,0,100,100,0.0521905615,42.1767408257,15.1205518393,1.0000000000,0.8000000000,250.0000000000
179,100,0,14,0,100,100,0,100,100,0.0699744985,42.1067663272,14.8805768238,1.0000000000,0.8000000000,250.0000000000
180,100,0,2,0,100,100,0,100,100,0.0451304121,42.0616359151,15.8408483341,1.0000000000,0.8000000000,250.0000000000
181,100,0,5,0,100,100,0,100,100,0.0358844977,42.0257514174,15.6005656143,1.0000000000,0.8000000000,250.0000000000
182,100,0,5,0,100,100,0,100,100,0.0395363860,41.9862150314,15.6005951343,1.0000000000,0.8000000000,250.0000000000
183,100,0,4,0,100,100,0,100,100,0.0345780928,41.9516369386,15.6805799031,1.0000000000,0.8000000000,250.0000000000
184,100,0,4,0,100,100,0,100,100,0.0369581880,41.9146787506,15.6805825084,1.0000000000,0.8000000000,250.0000000000
185,100,0,3,0,100,100,0,100,100,0.0334192600,41.8812594905,15.7605743853,1.0000000000,0.8000000000,250.0000000000
