Round,Alive,Dead,CH_Count,Generated,Delivered,Lost,Unclustered,Control_TX,Control_RX,Data_TX,Data_RX,Energy_Used_J,Residual_Energy_J,Avg_Cluster_Size,Avg_Delay_ms,PDR,Round_Duration_s,Throughput_kbps
347,100,0,2,100,100,0,0,102,394,101,101,0.0317511822,37.8516767412,50.0000000000,22.4006144162,1.0000000000,0.8896000000,224.8201438849
348,100,0,4,100,100,0,0,104,588,103,103,0.0334115985,37.8182651428,25.0000000000,22.5606117354,1.0000000000,0.9072000000,220.4585537919
349,100,0,7,100,100,0,0,107,879,105,105,0.0368186582,37.7814464845,14.2857142857,21.3605769432,1.0000000000,0.9256000000,216.0760587727
350,100,0,1,100,100,0,0,101,297,100,100,0.0427954737,37.7386510108,100.0000000000,15.9208792373,1.0000000000,0.8808000000,227.0663033606
351,100,0,4,100,100,0,0,104,588,102,102,0.0336513478,37.7049996630,25.0000000000,21.6805671769,1.0000000000,0.8992000000,222.4199288256
352,100,0,2,100,100,0,0,102,394,100,100,0.0310922954,37.6739073676,50.0000000000,15.8405694935,1.0000000000,0.8816000000,226.8602540835
353,100,0,1,100,100,0,0,101,297,100,100,0.0314159533,37.6424914143,100.0000000000,15.9206057971,1.0000000000,0.8808000000,227.0663033606
354,100,0,2,100,100,0,0,102,394,101,101,0.0324097462,37.6100816681,50.0000000000,21.2805849873,1.0000000000,0.8896000000,224.8201438849
355,100,0,3,100,100,0,0,103,491,101,101,0.0335287333,37.5765529348,33.3333333333,18.4006496398,1.0000000000,0.8904000000,224.6181491465
356,100,0,1,100,100,0,0,101,297,100,100,0.0333226550,37.5432302798,100.0000000000,15.9207304187,1.0000000000,0.8808000000,227.0663033606
357,100,0,3,100,100,0,0,103,491,101,101,0.0310249872,37.5122052926,33.3333333333,19.6006279472,1.0000000000,0.8904000000,224.6181491465
358,100,0,3,100,100,0,0,103,491,101,101,0.0352706329,37.4769346596,33.3333333333,18.8006463564,1.0000000000,0.8904000000,224.6181491465
359,100,0,5,100,100,0,0,105,685,103,103,0.0342123570,37.4427223026,20.0000000000,21.6006595925,1.0000000000,0.9080000000,220.2643171806
360,100,0,2,100,100,0,0,102,394,101,101,0.0302733335,37.4124489692,50.0000000000,22.4006324031,1.0000000000,0.8896000000,224.8201438849
361,100,0,1,100,100,0,0,101,297,100,100,0.0347332094,37.3777157598,100.0000000000,15.9206611141,1.0000000000,0.8808000000,227.0663033606
362,100,0,5,100,100,0,0,105,685,104,104,0.0334609709,37.3442547889,20.0000000000,22.9606419710,1.0000000000,0.9160000000,218.3406113537
